t,phi,phidot,rho_phi,p_phi,w,H,a,z
175.43508701740348,0.09999999846370104,-1.7514095968249094e-11,4.995834721972201e-15,-4.995834415228644e-15,-0.9999999386001391,4.080782082710862e-08,0.9999928327388904,7.167312479516852e-06
175.63512702540507,0.09999999846019553,-1.7534066216250246e-11,4.995834721972219e-15,-4.9958344145287406e-15,-0.9999999384600381,4.08078208271087e-08,0.9999928245757521,7.175475734921832e-06
175.8351670334067,0.09999999845668602,-1.7554036463761644e-11,4.995834721972192e-15,-4.9958344138279954e-15,-0.9999999383197776,4.080782082710859e-08,0.999992816412614,7.183638990326813e-06
176.03520704140828,0.0999999984531725,-1.7574006710783275e-11,4.99583472197223e-15,-4.995834413126518e-15,-0.9999999381793576,4.080782082710874e-08,0.9999928082494758,7.191802245953838e-06
176.23524704940988,0.099999998449655,-1.7593976957315143e-11,4.995834721972112e-15,-4.9958344124240865e-15,-0.9999999380387778,4.080782082710826e-08,0.9999928000863377,7.199965501358818e-06
176.43528705741147,0.0999999984461335,-1.761394720335725e-11,4.995834721972171e-15,-4.9958344117210355e-15,-0.9999999378980385,4.08078208271085e-08,0.9999927919231998,7.208128756985843e-06
176.6353270654131,0.09999999844260801,-1.7633917448909594e-11,4.995834721972184e-15,-4.9958344110171405e-15,-0.9999999377571395,4.0807820827108555e-08,0.9999927837600618,7.216292012612868e-06
176.8353670734147,0.09999999843907853,-1.7653887693972167e-11,4.995834721972153e-15,-4.995834410312402e-15,-0.9999999376160806,4.080782082710843e-08,0.9999927755969239,7.224455268461938e-06
177.03540708141628,0.09999999843554504,-1.7673857938544978e-11,4.995834721972187e-15,-4.9958344096069325e-15,-0.9999999374748623,4.080782082710856e-08,0.9999927674337862,7.2326185243110075e-06
177.23544708941787,0.09999999843200756,-1.7693828182628017e-11,4.9958347219720644e-15,-4.995834408900508e-15,-0.9999999373334841,4.0807820827108065e-08,0.9999927592706485,7.240781780160077e-06
177.4354870974195,0.0999999984284661,-1.7713798426221297e-11,4.995834721972119e-15,-4.995834408193464e-15,-0.9999999371919465,4.080782082710829e-08,0.9999927511075107,7.248945036009147e-06
177.6355271054211,0.09999999842492063,-1.7733768669324803e-11,4.995834721972017e-15,-4.9958344074854654e-15,-0.999999937050249,4.080782082710787e-08,0.9999927429443731,7.257108292080261e-06
177.83556711342268,0.09999999842137117,-1.775373891193854e-11,4.995834721971981e-15,-4.9958344067767354e-15,-0.9999999369083921,4.080782082710772e-08,0.9999927347812356,7.265271548151375e-06
178.03560712142428,0.09999999841781772,-1.7773709154062508e-11,4.995834721972122e-15,-4.9958344060673846e-15,-0.9999999367663754,4.08078208271083e-08,0.9999927266180981,7.273434804444534e-06
178.2356471294259,0.09999999841426026,-1.7793679395696708e-11,4.995834721971995e-15,-4.995834405356969e-15,-0.9999999366241992,4.080782082710778e-08,0.9999927184549607,7.281598060515648e-06
178.4356871374275,0.09999999841069881,-1.7813649636841133e-11,4.995834721972156e-15,-4.995834404646043e-15,-0.9999999364818632,4.0807820827108435e-08,0.9999927102918235,7.289761316808807e-06
178.6357271454291,0.09999999840713338,-1.7833619877495786e-11,4.9958347219720494e-15,-4.995834403934052e-15,-0.9999999363393677,4.0807820827108005e-08,0.9999927021286862,7.297924573101966e-06
178.83576715343068,0.09999999840356394,-1.7853590117660664e-11,4.99583472197212e-15,-4.99583440322144e-15,-0.9999999361967125,4.080782082710829e-08,0.999992693965549,7.306087829617169e-06
179.0358071614323,0.09999999839999052,-1.7873560357335774e-11,4.995834721972146e-15,-4.995834402507986e-15,-0.9999999360538974,4.0807820827108396e-08,0.9999926858024119,7.314251086132373e-06
179.2358471694339,0.09999999839641309,-1.7893530596521103e-11,4.9958347219719035e-15,-4.995834401793466e-15,-0.9999999359109228,4.080782082710741e-08,0.9999926776392748,7.322414342647576e-06
179.4358871774355,0.09999999839283168,-1.791350083521666e-11,4.9958347219720605e-15,-4.995834401078548e-15,-0.9999999357677885,4.080782082710805e-08,0.9999926694761377,7.33057759916278e-06
179.63592718543708,0.09999999838924625,-1.793347107342244e-11,4.9958347219720605e-15,-4.9958344003626754e-15,-0.9999999356244946,4.080782082710805e-08,0.9999926613130008,7.338740855900028e-06
179.83596719343868,0.09999999838565685,-1.7953441311138442e-11,4.9958347219720155e-15,-4.995834399645961e-15,-0.9999999354810413,4.0807820827107866e-08,0.999992653149864,7.346904112637276e-06
180.0360072014403,0.09999999838206344,-1.797341154836467e-11,4.995834721972037e-15,-4.995834398928514e-15,-0.9999999353374278,4.080782082710795e-08,0.9999926449867271,7.3550673695965685e-06
180.2360472094419,0.09999999837846604,-1.7993381785101115e-11,4.9958347219720116e-15,-4.995834398210224e-15,-0.9999999351936553,4.0807820827107847e-08,0.9999926368235904,7.3632306263338165e-06
180.4360872174435,0.09999999837486465,-1.8013352021347784e-11,4.995834721972053e-15,-4.995834397491202e-15,-0.9999999350497225,4.080782082710802e-08,0.9999926286604538,7.371393883293109e-06
180.63612722544508,0.09999999837125927,-1.8033322257104672e-11,4.9958347219720494e-15,-4.995834396771337e-15,-0.9999999349056303,4.0807820827108005e-08,0.9999926204973172,7.379557140252402e-06
180.8361672334467,0.09999999836764988,-1.8053292492371778e-11,4.9958347219718885e-15,-4.995834396050519e-15,-0.9999999347613786,4.0807820827107344e-08,0.9999926123341807,7.387720397433739e-06
181.0362072414483,0.0999999983640365,-1.8073262727149103e-11,4.995834721972016e-15,-4.995834395329191e-15,-0.9999999346169671,4.0807820827107866e-08,0.9999926041710442,7.395883654615076e-06
181.2362472494499,0.09999999836041913,-1.8093232961436644e-11,4.995834721971987e-15,-4.995834394606909e-15,-0.9999999344723962,4.080782082710775e-08,0.9999925960079078,7.404046911796414e-06
181.43628725745148,0.09999999835679776,-1.8113203195234403e-11,4.995834721972024e-15,-4.995834393883895e-15,-0.9999999343276654,4.08078208271079e-08,0.9999925878447715,7.412210168977751e-06
181.6363272654531,0.0999999983531724,-1.813317342854238e-11,4.9958347219720155e-15,-4.995834393160037e-15,-0.9999999341827749,4.0807820827107866e-08,0.9999925796816352,7.420373426381133e-06
181.8363672734547,0.09999999834954304,-1.815314366136057e-11,4.995834721971962e-15,-4.995834392435337e-15,-0.9999999340377248,4.080782082710765e-08,0.999992571518499,7.428536683784515e-06
182.0364072814563,0.09999999834590968,-1.8173113893688972e-11,4.995834721972086e-15,-4.995834391710017e-15,-0.999999933892515,4.080782082710815e-08,0.9999925633553629,7.4366999411878965e-06
182.23644728945789,0.09999999834227234,-1.8193084125527592e-11,4.995834721971941e-15,-4.995834390983631e-15,-0.9999999337471457,4.080782082710756e-08,0.9999925551922269,7.444863198813323e-06
182.4364872974595,0.09999999833863099,-1.8213054356876425e-11,4.9958347219718625e-15,-4.995834390256513e-15,-0.9999999336016165,4.080782082710724e-08,0.9999925470290908,7.453026456438749e-06
182.6365273054611,0.09999999833498566,-1.823302458773547e-11,4.99583472197185e-15,-4.995834389528664e-15,-0.999999933455928,4.080782082710719e-08,0.9999925388659548,7.461189714064176e-06
182.8365673134627,0.09999999833133633,-1.825299481810472e-11,4.995834721971903e-15,-4.995834388800082e-15,-0.9999999333100795,4.08078208271074e-08,0.999992530702819,7.469352971911647e-06
183.0366073214643,0.099999998327683,-1.8272965047984186e-11,4.995834721971799e-15,-4.995834388070548e-15,-0.9999999331640717,4.0807820827106986e-08,0.9999925225396832,7.477516229759118e-06
183.23664732946588,0.09999999832402567,-1.8292935277373858e-11,4.995834721971873e-15,-4.9958343873403915e-15,-0.9999999330179039,4.0807820827107284e-08,0.9999925143765475,7.485679487606589e-06
183.4366873374675,0.09999999832036437,-1.8312905506273744e-11,4.9958347219719e-15,-4.995834386609393e-15,-0.9999999328715767,4.0807820827107397e-08,0.9999925062134118,7.49384274545406e-06
183.6367273454691,0.09999999831669905,-1.8332875734683837e-11,4.995834721971883e-15,-4.995834385877551e-15,-0.9999999327250898,4.0807820827107324e-08,0.9999924980502762,7.502006003523576e-06
183.8367673534707,0.09999999831302975,-1.8352845962604135e-11,4.995834721971932e-15,-4.995834385144977e-15,-0.999999932578443,4.080782082710752e-08,0.9999924898871407,7.5101692615930915e-06
184.03680736147228,0.09999999830935645,-1.837281619003464e-11,4.995834721971935e-15,-4.99583438441156e-15,-0.9999999324316368,4.0807820827107536e-08,0.9999924817240052,7.518332519662607e-06
184.2368473694739,0.09999999830567916,-1.8392786416975355e-11,4.995834721971782e-15,-4.9958343836771905e-15,-0.9999999322846711,4.0807820827106913e-08,0.9999924735608698,7.5264957779541675e-06
184.4368873774755,0.09999999830199786,-1.841275664342627e-11,4.995834721971917e-15,-4.995834382942309e-15,-0.9999999321375452,4.080782082710746e-08,0.9999924653977345,7.534659036245728e-06
184.6369273854771,0.09999999829831258,-1.8432726869387388e-11,4.995834721971895e-15,-4.995834382206475e-15,-0.9999999319902602,4.080782082710737e-08,0.9999924572345993,7.542822294537288e-06
184.8369673934787,0.09999999829462329,-1.8452697094858712e-11,4.995834721971828e-15,-4.995834381469798e-15,-0.9999999318428154,4.08078208271071e-08,0.999992449071464,7.550985553050893e-06
185.0370074014803,0.09999999829093002,-1.847266731984024e-11,4.995834721971827e-15,-4.995834380732389e-15,-0.9999999316952107,4.080782082710709e-08,0.999992440908329,7.559148811342453e-06
185.2370474094819,0.09999999828723274,-1.849263754433197e-11,4.9958347219717804e-15,-4.995834379994138e-15,-0.9999999315474467,4.080782082710691e-08,0.9999924327451938,7.567312070078103e-06
185.4370874174835,0.09999999828353148,-1.8512607768333897e-11,4.9958347219718e-15,-4.995834379255154e-15,-0.9999999313995228,4.0807820827106986e-08,0.9999924245820588,7.575475328591708e-06
185.6371274254851,0.09999999827982622,-1.8532577991846023e-11,4.995834721971885e-15,-4.995834378515438e-15,-0.999999931251439,4.080782082710734e-08,0.9999924164189239,7.583638587327357e-06
185.8371674334867,0.09999999827611697,-1.855254821486836e-11,4.995834721971703e-15,-4.995834377774657e-15,-0.999999931103196,4.080782082710659e-08,0.9999924082557891,7.5918018460630066e-06
186.0372074414883,0.09999999827240372,-1.8572518437400887e-11,4.995834721971808e-15,-4.995834377033367e-15,-0.9999999309547932,4.080782082710702e-08,0.9999924000926542,7.599965104798656e-06
186.2372474494899,0.09999999826868648,-1.8592488659443612e-11,4.9958347219717575e-15,-4.995834376291123e-15,-0.9999999308062308,4.0807820827106814e-08,0.9999923919295195,7.60812836375635e-06
186.4372874574915,0.09999999826496524,-1.8612458880996535e-11,4.995834721971772e-15,-4.995834375548147e-15,-0.9999999306575089,4.080782082710687e-08,0.9999923837663849,7.616291622492e-06
186.6373274654931,0.09999999826124001,-1.863242910205965e-11,4.995834721971854e-15,-4.995834374804439e-15,-0.9999999305086268,4.0807820827107205e-08,0.9999923756032503,7.624454881671738e-06
186.8373674734947,0.09999999825751077,-1.865239932263297e-11,4.995834721971777e-15,-4.995834374059777e-15,-0.9999999303595856,4.0807820827106894e-08,0.9999923674401158,7.632618140629432e-06
187.0374074814963,0.09999999825377755,-1.867236954271648e-11,4.995834721971767e-15,-4.995834373314383e-15,-0.9999999302103846,4.0807820827106854e-08,0.9999923592769813,7.640781399809171e-06
187.2374474894979,0.09999999825004033,-1.8692339762310183e-11,4.9958347219717126e-15,-4.995834372568147e-15,-0.9999999300610237,4.080782082710663e-08,0.9999923511138469,7.64894465898891e-06
187.4374874974995,0.09999999824629913,-1.871230998141408e-11,4.995834721971833e-15,-4.995834371821289e-15,-0.9999999299115034,4.080782082710712e-08,0.9999923429507125,7.657107918390693e-06
187.6375275055011,0.09999999824255391,-1.873228020002817e-11,4.995834721971799e-15,-4.995834371073478e-15,-0.9999999297618234,4.0807820827106986e-08,0.9999923347875782,7.665271177792476e-06
187.8375675135027,0.0999999982388047,-1.8752250418152453e-11,4.995834721971719e-15,-4.9958343703248235e-15,-0.9999999296119838,4.0807820827106655e-08,0.999992326624444,7.67343443719426e-06
188.0376075215043,0.09999999823505151,-1.8772220635786925e-11,4.995834721971705e-15,-4.995834369575437e-15,-0.9999999294619845,4.0807820827106596e-08,0.9999923184613099,7.681597696596043e-06
188.2376475295059,0.09999999823129432,-1.8792190852931583e-11,4.995834721971755e-15,-4.995834368825319e-15,-0.9999999293118256,4.08078208271068e-08,0.9999923102981758,7.689760956219871e-06
188.43768753750751,0.09999999822753314,-1.881216106958644e-11,4.995834721971651e-15,-4.9958343680742475e-15,-0.9999999291615069,4.080782082710638e-08,0.9999923021350419,7.697924215621654e-06
188.6377275455091,0.09999999822376796,-1.883213128575148e-11,4.995834721971723e-15,-4.995834367322554e-15,-0.9999999290110284,4.080782082710667e-08,0.9999922939719079,7.706087475467527e-06
188.8377675535107,0.09999999821999878,-1.8852101501426705e-11,4.9958347219716384e-15,-4.995834366569907e-15,-0.9999999288603905,4.0807820827106325e-08,0.9999922858087741,7.714250735091355e-06
189.0378075615123,0.0999999982162256,-1.8872071716612122e-11,4.9958347219716195e-15,-4.995834365816529e-15,-0.9999999287095931,4.080782082710625e-08,0.9999922776456402,7.722413994937227e-06
189.23784756951392,0.09999999821244843,-1.8892041931307725e-11,4.995834721971666e-15,-4.995834365062418e-15,-0.9999999285586358,4.080782082710644e-08,0.9999922694825065,7.7305772547831e-06
189.4378875775155,0.09999999820866727,-1.891201214551351e-11,4.9958347219716684e-15,-4.995834364307465e-15,-0.9999999284075188,4.080782082710645e-08,0.9999922613193729,7.738740514628972e-06
189.6379275855171,0.09999999820488212,-1.8931982359229483e-11,4.995834721971514e-15,-4.995834363551558e-15,-0.9999999282562423,4.0807820827105815e-08,0.9999922531562393,7.74690377469689e-06
189.8379675935187,0.09999999820109297,-1.8951952572455638e-11,4.995834721971647e-15,-4.995834362795141e-15,-0.999999928104806,4.080782082710636e-08,0.9999922449931057,7.755067034986851e-06
190.03800760152032,0.09999999819729982,-1.897192278519198e-11,4.9958347219716234e-15,-4.9958343620377695e-15,-0.9999999279532102,4.0807820827106265e-08,0.9999922368299723,7.763230295054768e-06
190.2380476095219,0.09999999819350268,-1.8991892997438497e-11,4.9958347219715556e-15,-4.995834361279556e-15,-0.9999999278014546,4.080782082710599e-08,0.9999922286668389,7.771393555122685e-06
190.4380876175235,0.09999999818970154,-1.9011863209195195e-11,4.9958347219715524e-15,-4.99583436052061e-15,-0.9999999276495396,4.0807820827105974e-08,0.9999922205037055,7.779556815634692e-06
190.6381276255251,0.09999999818589642,-1.903183342046208e-11,4.9958347219716155e-15,-4.995834359760932e-15,-0.9999999274974647,4.080782082710623e-08,0.9999922123405722,7.787720075924653e-06
190.8381676335267,0.09999999818208728,-1.9051803631239144e-11,4.995834721971522e-15,-4.995834359000301e-15,-0.9999999273452304,4.080782082710585e-08,0.9999922041774391,7.795883336214615e-06
191.03820764152832,0.09999999817827417,-1.9071773841526387e-11,4.995834721971494e-15,-4.995834358238937e-15,-0.9999999271928363,4.0807820827105736e-08,0.9999921960143059,7.804046596726621e-06
191.2382476495299,0.09999999817445705,-1.9091744051323808e-11,4.995834721971533e-15,-4.9958343574768416e-15,-0.9999999270402823,4.0807820827105894e-08,0.9999921878511728,7.812209857238628e-06
191.4382876575315,0.09999999817063594,-1.9111714260631402e-11,4.995834721971637e-15,-4.995834356714015e-15,-0.9999999268875689,4.080782082710632e-08,0.9999921796880399,7.820373117972679e-06
191.6383276655331,0.09999999816681084,-1.913168446944918e-11,4.995834721971584e-15,-4.995834355950234e-15,-0.999999926734696,4.0807820827106106e-08,0.9999921715249069,7.828536378484685e-06
191.83836767353472,0.09999999816298173,-1.9151654677777132e-11,4.995834721971487e-15,-4.995834355185609e-15,-0.9999999265816629,4.080782082710571e-08,0.9999921633617741,7.836699639218736e-06
192.0384076815363,0.09999999815914865,-1.9171624885615256e-11,4.995834721971455e-15,-4.995834354420254e-15,-0.9999999264284707,4.080782082710558e-08,0.9999921551986413,7.844862900174832e-06
192.2384476895379,0.09999999815531155,-1.9191595092963556e-11,4.9958347219714885e-15,-4.995834353654167e-15,-0.9999999262751187,4.0807820827105716e-08,0.9999921470355085,7.853026160908883e-06
192.4384876975395,0.09999999815147047,-1.9211565299822027e-11,4.9958347219714775e-15,-4.995834352887236e-15,-0.9999999261216069,4.080782082710567e-08,0.9999921388723759,7.861189421864978e-06
192.63852770554112,0.09999999814762539,-1.9231535506190677e-11,4.99583472197142e-15,-4.995834352119462e-15,-0.9999999259679356,4.080782082710543e-08,0.9999921307092433,7.869352682821074e-06
192.83856771354272,0.09999999814377632,-1.9251505712069497e-11,4.9958347219715406e-15,-4.9958343513510684e-15,-0.9999999258141046,4.080782082710593e-08,0.9999921225461107,7.877515943999214e-06
193.0386077215443,0.09999999813992325,-1.9271475917458484e-11,4.9958347219715035e-15,-4.99583435058172e-15,-0.9999999256601141,4.0807820827105775e-08,0.9999921143829783,7.885679205177354e-06
193.2386477295459,0.09999999813606618,-1.9291446122357648e-11,4.995834721971422e-15,-4.995834349811529e-15,-0.9999999255059637,4.0807820827105444e-08,0.9999921062198459,7.893842466355494e-06
193.43868773754753,0.09999999813220513,-1.931141632676698e-11,4.9958347219714065e-15,-4.995834349040605e-15,-0.9999999253516535,4.080782082710538e-08,0.9999920980567135,7.902005727755679e-06
193.63872774554912,0.09999999812834007,-1.9331386530686477e-11,4.9958347219715674e-15,-4.9958343482690615e-15,-0.999999925197184,4.0807820827106033e-08,0.9999920898935812,7.910168988933819e-06
193.8387677535507,0.09999999812447102,-1.9351356734116148e-11,4.995834721971461e-15,-4.9958343474964535e-15,-0.9999999250425547,4.08078208271056e-08,0.9999920817304491,7.918332250334004e-06
194.0388077615523,0.09999999812059798,-1.937132693705598e-11,4.99583472197142e-15,-4.9958343467231126e-15,-0.9999999248877659,4.080782082710543e-08,0.9999920735673169,7.926495511956233e-06
194.2388477695539,0.09999999811672095,-1.9391297139505984e-11,4.995834721971445e-15,-4.99583434594904e-15,-0.9999999247328172,4.080782082710554e-08,0.9999920654041848,7.934658773578462e-06
194.43888777755552,0.09999999811283991,-1.9411267341466153e-11,4.995834721971314e-15,-4.995834345174014e-15,-0.9999999245777089,4.0807820827105e-08,0.9999920572410529,7.942822034978647e-06
194.63892778555712,0.09999999810895488,-1.9431237542936488e-11,4.995834721971359e-15,-4.995834344398367e-15,-0.9999999244224412,4.0807820827105186e-08,0.9999920490779209,7.950985296822921e-06
194.8389677935587,0.09999999810506585,-1.945120774391698e-11,4.995834721971359e-15,-4.995834343621877e-15,-0.9999999242670138,4.0807820827105186e-08,0.9999920409147891,7.95914855844515e-06
195.0390078015603,0.09999999810117284,-1.947117794440764e-11,4.995834721971314e-15,-4.995834342844544e-15,-0.9999999241114266,4.0807820827105e-08,0.9999920327516573,7.967311820289424e-06
195.23904780956192,0.09999999809727583,-1.9491148144408467e-11,4.995834721971335e-15,-4.995834342066479e-15,-0.9999999239556797,4.080782082710509e-08,0.9999920245885255,7.975475082133698e-06
195.43908781756352,0.09999999809337483,-1.951111834391945e-11,4.9958347219713095e-15,-4.995834341287571e-15,-0.9999999237997732,4.080782082710498e-08,0.9999920164253939,7.983638343977972e-06
195.6391278255651,0.09999999808946981,-1.9531088542940598e-11,4.995834721971239e-15,-4.99583434050782e-15,-0.9999999236437072,4.0807820827104697e-08,0.9999920082622623,7.991801606044291e-06
195.8391678335667,0.09999999808556083,-1.9551058741471902e-11,4.9958347219713465e-15,-4.995834339727449e-15,-0.9999999234874813,4.0807820827105133e-08,0.9999920000991307,7.999964868332654e-06
196.03920784156833,0.09999999808164783,-1.957102893951337e-11,4.995834721971298e-15,-4.9958343389461234e-15,-0.9999999233310957,4.0807820827104935e-08,0.9999919919359993,8.008128130398973e-06
196.23924784956992,0.09999999807773084,-1.9590999137064996e-11,4.9958347219713134e-15,-4.995834338164066e-15,-0.9999999231745506,4.0807820827104994e-08,0.9999919837728679,8.016291392465291e-06
196.43928785757151,0.09999999807380987,-1.961096933412678e-11,4.995834721971284e-15,-4.995834337381166e-15,-0.999999923017846,4.080782082710488e-08,0.9999919756097365,8.024454654753654e-06
196.6393278655731,0.09999999806988488,-1.9630939530698718e-11,4.995834721971432e-15,-4.995834336597645e-15,-0.9999999228609816,4.0807820827105484e-08,0.9999919674466052,8.032617917264062e-06
196.83936787357473,0.09999999806595591,-1.9650909726780815e-11,4.995834721971313e-15,-4.995834335813059e-15,-0.9999999227039573,4.0807820827104994e-08,0.9999919592834741,8.040781179552425e-06
197.03940788157632,0.09999999806202295,-1.967087992237307e-11,4.995834721971258e-15,-4.995834335027741e-15,-0.9999999225467737,4.0807820827104776e-08,0.9999919511203429,8.048944442062833e-06
197.23944788957792,0.09999999805808599,-1.9690850117475478e-11,4.995834721971269e-15,-4.9958343342416915e-15,-0.9999999223894305,4.0807820827104816e-08,0.9999919429572118,8.057107704573241e-06
197.4394878975795,0.09999999805414504,-1.9710820312088037e-11,4.995834721971237e-15,-4.995834333454799e-15,-0.9999999222319272,4.0807820827104683e-08,0.9999919347940809,8.065270967083649e-06
197.6395279055811,0.09999999805020009,-1.973079050621075e-11,4.9958347219712684e-15,-4.995834332667175e-15,-0.9999999220742648,4.0807820827104816e-08,0.9999919266309499,8.073434229816101e-06
197.83956791358273,0.09999999804625115,-1.975076069984362e-11,4.995834721971255e-15,-4.9958343318787075e-15,-0.9999999219164426,4.080782082710476e-08,0.9999919184678191,8.081597492548553e-06
198.03960792158432,0.0999999980422982,-1.9770730892986638e-11,4.995834721971308e-15,-4.995834331089508e-15,-0.9999999217584605,4.0807820827104975e-08,0.9999919103046883,8.08976075550305e-06
198.2396479295859,0.09999999803834127,-1.9790701085639806e-11,4.9958347219712046e-15,-4.995834330299354e-15,-0.9999999216003187,4.080782082710455e-08,0.9999919021415575,8.097924018235503e-06
198.4396879375875,0.09999999803438034,-1.981067127780313e-11,4.995834721971166e-15,-4.99583432950847e-15,-0.9999999214420177,4.08078208271044e-08,0.9999918939784269,8.10608728119e-06
198.63972794558913,0.09999999803041541,-1.98306414694766e-11,4.995834721971194e-15,-4.995834328716853e-15,-0.9999999212835565,4.080782082710451e-08,0.9999918858152963,8.114250544144497e-06
198.83976795359072,0.09999999802644649,-1.9850611660660216e-11,4.995834721971177e-15,-4.995834327924393e-15,-0.999999921124936,4.080782082710444e-08,0.9999918776521657,8.122413807321038e-06
199.03980796159232,0.09999999802247359,-1.987058185135398e-11,4.995834721971225e-15,-4.995834327131202e-15,-0.9999999209661559,4.080782082710464e-08,0.9999918694890353,8.13057707049758e-06
199.2398479695939,0.09999999801849667,-1.9890552041557894e-11,4.995834721971117e-15,-4.995834326337057e-15,-0.999999920807216,4.0807820827104194e-08,0.9999918613259049,8.138740333674122e-06
199.43988797759553,0.09999999801451577,-1.9910522231271957e-11,4.995834721971297e-15,-4.995834325542401e-15,-0.9999999206481163,4.080782082710493e-08,0.9999918531627745,8.146903597072708e-06
199.63992798559713,0.09999999801053087,-1.993049242049616e-11,4.995834721971209e-15,-4.995834324746681e-15,-0.9999999204888571,4.080782082710457e-08,0.9999918449996442,8.15506686024925e-06
199.83996799359872,0.09999999800654198,-1.995046260923051e-11,4.995834721971076e-15,-4.995834323950118e-15,-0.9999999203294384,4.080782082710403e-08,0.999991836836514,8.163230123647836e-06
200.0400080016003,0.09999999800254909,-1.9970432797475e-11,4.99583472197112e-15,-4.995834323152933e-15,-0.9999999201698597,4.080782082710421e-08,0.999991828673384,8.171393387046422e-06
200.24004800960194,0.0999999979985522,-1.999040298522964e-11,4.995834721971007e-15,-4.995834322354796e-15,-0.9999999200101217,4.080782082710375e-08,0.9999918205102539,8.179556650667053e-06
200.44008801760353,0.09999999799455132,-2.0010373172494422e-11,4.9958347219711825e-15,-4.995834321556149e-15,-0.999999919850224,4.0807820827104465e-08,0.9999918123471239,8.187719914287683e-06
200.64012802560512,0.09999999799054646,-2.0030343359269338e-11,4.995834721971091e-15,-4.995834320756436e-15,-0.9999999196901664,4.080782082710409e-08,0.9999918041839939,8.195883178130359e-06
200.84016803360672,0.09999999798653758,-2.00503135455544e-11,4.995834721971064e-15,-4.9958343199559916e-15,-0.9999999195299495,4.080782082710398e-08,0.9999917960208641,8.20404644175099e-06
201.04020804160834,0.09999999798252472,-2.0070283731349603e-11,4.9958347219711036e-15,-4.995834319154815e-15,-0.9999999193695727,4.080782082710414e-08,0.9999917878577342,8.212209705593665e-06
201.24024804960993,0.09999999797850787,-2.0090253916654942e-11,4.995834721971098e-15,-4.995834318352795e-15,-0.9999999192090361,4.080782082710412e-08,0.9999917796946045,8.22037296943634e-06
201.44028805761153,0.09999999797448701,-2.0110224101470422e-11,4.995834721971158e-15,-4.995834317550044e-15,-0.99999991904834,4.0807820827104366e-08,0.9999917715314749,8.228536233279016e-06
201.64032806561312,0.09999999797046218,-2.0130194285796034e-11,4.995834721971061e-15,-4.995834316746339e-15,-0.9999999188874844,4.080782082710397e-08,0.9999917633683453,8.236699497343736e-06
201.8403680736147,0.09999999796643333,-2.0150164469631787e-11,4.9958347219711414e-15,-4.995834315942013e-15,-0.999999918726469,4.08078208271043e-08,0.9999917552052158,8.244862761408456e-06
202.04040808161633,0.09999999796240049,-2.017013465297768e-11,4.995834721971066e-15,-4.995834315136733e-15,-0.9999999185652938,4.080782082710399e-08,0.9999917470420863,8.25302602569522e-06
202.24044808961793,0.09999999795836366,-2.0190104835833703e-11,4.9958347219710555e-15,-4.9958343143307215e-15,-0.9999999184039592,4.080782082710394e-08,0.9999917388789569,8.26118928975994e-06
202.44048809761952,0.09999999795432284,-2.0210075018199862e-11,4.9958347219709994e-15,-4.9958343135238675e-15,-0.999999918242465,4.080782082710372e-08,0.9999917307158275,8.269352554046705e-06
202.64052810562112,0.09999999795027802,-2.0230045200076157e-11,4.99583472197101e-15,-4.995834312716281e-15,-0.9999999180808111,4.080782082710376e-08,0.9999917225526983,8.27751581833347e-06
202.84056811362274,0.0999999979462292,-2.0250015381462582e-11,4.995834721970975e-15,-4.995834311907852e-15,-0.9999999179189973,4.080782082710362e-08,0.999991714389569,8.285679082842279e-06
203.04060812162433,0.09999999794217639,-2.0269985562359143e-11,4.9958347219708945e-15,-4.99583431109858e-15,-0.9999999177570241,4.080782082710329e-08,0.99999170622644,8.293842347351088e-06
203.24064812962592,0.09999999793811958,-2.028995574276583e-11,4.995834721970991e-15,-4.9958343102886866e-15,-0.9999999175948912,4.080782082710368e-08,0.9999916980633109,8.302005611859897e-06
203.44068813762752,0.09999999793405878,-2.0309925922682648e-11,4.995834721971042e-15,-4.995834309477951e-15,-0.9999999174325986,4.080782082710389e-08,0.9999916899001818,8.310168876590751e-06
203.64072814562914,0.09999999792999399,-2.0329896102109602e-11,4.995834721970936e-15,-4.995834308666261e-15,-0.9999999172701464,4.080782082710346e-08,0.9999916817370529,8.31833214109956e-06
203.84076815363073,0.09999999792592519,-2.0349866281046678e-11,4.995834721971008e-15,-4.995834307853951e-15,-0.9999999171075346,4.080782082710375e-08,0.999991673573924,8.326495405830414e-06
204.04080816163233,0.09999999792185241,-2.0369836459493885e-11,4.995834721970923e-15,-4.995834307040686e-15,-0.999999916944763,4.08078208271034e-08,0.9999916654107952,8.334658670783313e-06
204.24084816963392,0.09999999791777563,-2.038980663745122e-11,4.995834721970905e-15,-4.9958343062266895e-15,-0.9999999167818316,4.0807820827103333e-08,0.9999916572476665,8.342821935514166e-06
204.44088817763554,0.09999999791369486,-2.0409776814918685e-11,4.995834721970951e-15,-4.995834305411961e-15,-0.9999999166187408,4.080782082710352e-08,0.9999916490845379,8.350985200467065e-06
204.64092818563714,0.09999999790961009,-2.042974699189627e-11,4.995834721970841e-15,-4.995834304596279e-15,-0.9999999164554904,4.080782082710307e-08,0.9999916409214092,8.359148465642008e-06
204.84096819363873,0.09999999790552132,-2.0449717168383983e-11,4.995834721970908e-15,-4.995834303779976e-15,-0.9999999162920803,4.080782082710334e-08,0.9999916327582807,8.367311730594906e-06
