z,H_km_s_Mpc,H_km_s_Mpc_normalized
-0.9986671777185648,0.0013586183433932,0.00410921070639579
-0.9986671106702952,0.0013587425477816,0.004109586368924621
-0.9986670366179244,0.0013588608265603,0.004109944109143672
-0.998666961522818,0.0013589593550344,0.004110242113555747
-0.9986668786456172,0.0013590484705705,0.004110511648055136
-0.9986668064551278,0.0013591184646781,0.004110723348815496
-0.9986667394882792,0.0013591861656876,0.0041109281139833035
-0.9986666756092772,0.0013592602370866,0.004111152146720157
-0.9986666136709768,0.0013593453573603,0.0041114095973439615
-0.9986665529172836,0.0013594433130959,0.004111705869479133
-0.9986664927623364,0.0013595535627769,0.004112039325281305
-0.9986664326770296,0.0013596737123151,0.0041124027237081995
-0.9986663719957544,0.0013598002793031,0.0041127855320404255
-0.9986663099237276,0.001359929034789,0.004113174959596546
-0.9986662453034538,0.0013600557109182,0.004113558098031917
-0.998666176465501,0.0013601763390066,0.004113922943858381
-0.9986661072952124,0.0013602793356267,0.004114234462406689
-0.99866602653032,0.0013603776152908,0.004114531714280185
-0.9986659483572472,0.0013604572888866,0.00411477269114795
-0.99866587824276,0.0013605252807181,0.004114978335921779
-0.9986658124253552,0.0013605945889849,0.004115187962321541
-0.9986657492315292,0.0013606722883082,0.004115422967901097
-0.9986656876878588,0.0013607619754178,0.0041156942311537876
-0.9986656271137154,0.0013608645702122,0.004116004534359702
-0.9986655669529952,0.0013609788270873,0.004116350110125496
-0.9986655066745366,0.0013611018291144,0.004116722136051044
-0.9986654455157562,0.0013612298993918,0.004117109491158991
-0.998665382625352,0.0013613586296312,0.0041174988423557796
-0.9986653165065528,0.0013614841404719,0.004117878456316448
-0.9986652447647482,0.0013616032910366,0.004118238833296871
-0.998665172288254,0.0013617035033339,0.004118541930518384
-0.998665085242949,0.0013618012003254,0.004118837420068783
-0.998665011210288,0.0013618736825382,0.004119056646230647
-0.9986649431516836,0.0013619412230368,0.004119260925925024
-0.998664878531077,0.0013620136869864,0.004119480096848906
-0.998664816059733,0.0013620964944008,0.004119730552111398
-0.9986647549204588,0.0013621920088729,0.004120019440520183
-0.9986646945007676,0.001362300147179,0.0041203465103609215
-0.9986646342658916,0.0013624188671148,0.004120705584882199
-0.9986645736009944,0.001362544831379,0.004121086570245447
-0.9986645117257282,0.0013626739620642,0.004121477132611051
-0.9986644476221512,0.0013628018498639,0.0041218639358058555
-0.9986643798876288,0.0013629242047919,0.0041222340045470604
-0.9986643119334776,0.0013630298244492,0.004122553456605612
-0.9986642348955704,0.0013631285652472,0.004122852103202188
-0.998664153291665,0.001363214792201,0.004123112901036589
-0.9986640814891304,0.0013632843469825,0.004123323273032676
-0.9986640146197984,0.0013633527766235,0.004123530241983743
-0.998663950700034,0.0013634282639782,0.0041237585573510715
-0.998663888637002,0.0013635151670468,0.004124021400129285
-0.9986638276971622,0.0013636150135944,0.004124323391122112
-0.9986637673030258,0.0013637270410182,0.004124662223798359
-0.998663706924478,0.0013638486836249,0.004125030138087339
-0.9986636458668262,0.0013639763785608,0.004125416357955711
-0.9986635833208896,0.0013641058168747,0.004125807850760061
-0.9986635180442778,0.0013642327966652,0.004126191907634572
-0.9986634481884912,0.001364353542937,0.004126557110912778
-0.9986633778150944,0.0013644563013077,0.004126867908863583
-0.9986632859228838,0.0013645645209478,0.004127195224703167
-0.9986632098040976,0.0013646402728696,0.004127424340267228
-0.9986631405633014,0.0013647080857671,0.004127629443846018
-0.9986630751542254,0.001364779213686,0.0041278445738766765
-0.9986630121190232,0.0013648598587651,0.0041280884890453964
-0.9986629505694986,0.0013649529741618,0.004128370121327863
-0.9986628898615882,0.0013650589514896,0.004128690655179145
-0.9986628294508706,0.0013651761155022,0.00412904502373108
-0.9986627687674988,0.0013653013002514,0.00412942365141132
-0.9986627070339278,0.0013654306093399,0.004129814753366834
-0.9986626433020502,0.0013655596312664,0.004130204986786183
-0.9986625757225752,0.001365684932533,0.004130583966879263
-0.9986625010615094,0.0013658042630649,0.0041309448881796905
-0.9986624253455963,0.0013659036635637,0.004131245530075096
-0.9986623418836548,0.0013659934940527,0.0041315172269861195
-0.9986622691598024,0.0013660641182402,0.00413173083345538
-0.9986622016906994,0.0013661324588945,0.004131937533261619
-0.9986621373296976,0.0013662072330472,0.004132163691513
-0.9986620749231028,0.0013662931496225,0.004132423550591745
-0.9986620137103316,0.0013663920083458,0.0041327225538594255
-0.9986619531020934,0.0013665032594275,0.004133059038449261
-0.9986618925664048,0.0013666244969966,0.004133425727681292
-0.9986618314345376,0.0013667522130499,0.004133812011420321
-0.9986617689080004,0.0013668821511675,0.004134205015906538
-0.9986617038284992,0.0013670100045238,0.004134591714925518
-0.99866163452948,0.0013671317658668,0.004134959988338514
-0.9986615649025838,0.0013672357816203,0.004135274589307943
-0.9986614837277428,0.0013673349379309,0.0041355744926436415
-0.9986614048100582,0.0013674156235193,0.004135818530334813
-0.998661334087218,0.0013674843018021,0.004136026251315728
-0.9986612677237576,0.0013675541845953,0.004136237615399988
-0.9986612040202942,0.001367632455483,0.0041364743497053205
-0.9986611419910985,0.0013677227797665,0.00413674754012308
-0.998661080948576,0.0013678261219908,0.0041370601039689755
-0.9986610203323284,0.0013679412556309,0.004137408331555381
-0.9986609596087176,0.0013680652669013,0.004137783409988938
-0.998660898016038,0.0013681944610452,0.004138174164288627
-0.9986608347036856,0.0013683244005834,0.004138567173071522
-0.9986607681955392,0.0013684511436209,0.00413895051387447
-0.9986606961503562,0.0013685714533937,0.0041393143969391125
-0.9986606233935588,0.0013686727644979,0.004139620817558324
-0.9986605352094594,0.0013687723732817,0.00413992208942237
-0.9986604604160622,0.0013688458242965,0.004140144245775463
-0.998660391731614,0.001368913977505,0.004140350378642286
-0.9986603265522144,0.0013689869180641,0.004140570991095991
-0.9986602635630386,0.0013690701912073,0.0041408228549790725
-0.9986602019341138,0.0013691662473624,0.004141113381735812
-0.9986601410458946,0.0013692750601029,0.004141442491437906
-0.9986600803597964,0.0013693946192263,0.004141804104125024
-0.9986600192641986,0.0013695215843701,0.004142188116699843
-0.9986599569756316,0.0013696518732402,0.004142582182054946
-0.998659892489048,0.0013697810319703,0.004142972829243786
-0.998659824428669,0.0013699046998408,0.004143346869046771
-0.998659756160215,0.001370011649996,0.004143670345264309
-0.9986596791041822,0.0013701113686017,0.004143971949290313
-0.9986595963111872,0.0013701995334966,0.004144238608526744
-0.9986595237075768,0.0013702700170063,0.004144451789508801
-0.9986594561831212,0.0013703389505083,0.004144660282413246
-0.9986593916848664,0.0013704147637224,0.004144889583359005
-0.998659329091808,0.0013705019725755,0.004145153350998089
-0.998659267656524,0.0013706022169289,0.004145456545174915
-0.998659206794245,0.0013707148114241,0.00414579709298763
-0.9986591459718244,0.0013708372366487,0.004146167374344499
-0.9986590845019508,0.0013709659306668,0.004146556615988112
-0.9986590215769676,0.0013710965766141,0.004146951761341481
-0.998658955988509,0.0013712248984313,0.0041473398772444246
-0.9986588859734914,0.0013713469775688,0.00414770911184315
-0.9986588155857824,0.0013714509798946,0.004148023672199812
-0.9986587328162628,0.0013715507780569,0.004148325516848824
-0.9986586543413926,0.0013716304001166,0.004148566337843017
-0.9986585836819932,0.0013716992173079,0.004148774478959799
-0.9986585172418035,0.0013717698908418,0.004148988234679771
-0.998658453389568,0.0013718493487062,0.004149228559056878
-0.9986583911651464,0.0013719410653395,0.004149505960707859
-0.9986583298912758,0.0013720458451903,0.004149822872728674
-0.9986582690103442,0.001372162323379,0.004150175166971126
-0.9986582079849108,0.0013722874808754,0.004150553712223878
-0.9986581460314998,0.0013724175760754,0.0041509471918138524
-0.9986580822813717,0.0013725481343559,0.004151342072014498
-0.9986580151719892,0.0013726752986835,0.004151726687030913
-0.9986579421716868,0.0013727960250448,0.004152091830088792
-0.9986578683843712,0.0013728974065304,0.004152398463580151
-0.9986577809400792,0.0013729950949105,0.00415269392708493
-0.9986577062636474,0.0013730682661649,0.0041529152372883765
-0.9986576375099318,0.0013731368594191,0.004153122701095939
-0.9986575721816692,0.0013732106704178,0.0041533459462387585
-0.998657508998577,0.0013732950770725,0.004153601238485378
-0.9986574471441876,0.0013733923864531,0.004153895555686776
-0.998657386003876,0.0013735024529406,0.004154228457410832
-0.998657325038942,0.0013736231623817,0.0041545935492927006
-0.998657263623483,0.0013737511189334,0.004154980560431448
-0.9986572009689544,0.0013738821781173,0.00415537695564006
-0.9986571360386932,0.0013740118862266,0.004155769264454404
-0.9986570674010966,0.0013741359242516,0.004156144423808617
-0.99865699853635,0.0013742429285312,0.004156468063728173
-0.998656920352704,0.001374343076481,0.004156770966327378
-0.9986568379231237,0.0013744302165855,0.004157034526032802
-0.9986567653125784,0.0013745007361395,0.004157247816032687
-0.9986566976621852,0.0013745702382029,0.0041574580285801835
-0.9986566329823804,0.0013746469519636,0.00415769005327522
-0.9986565701741642,0.0013747352586826,0.0041579571414659
-0.9986565084987008,0.0013748366809714,0.004158263898368625
-0.9986564473737828,0.0013749504327685,0.00415860794650016
-0.9986563862647267,0.001375073909296,0.004158981407576451
-0.9986563244695196,0.0013752035050293,0.004159373376503832
-0.998656261172496,0.0013753348567583,0.004159770656530069
-0.998656195125484,0.0013754637100224,0.004160160379821359
-0.9986561244878436,0.0013755862128547,0.004160530895906689
-0.998656053439479,0.0013756903795801,0.004160845953498356
-0.9986559693498588,0.0013757908529917,0.004161149840473431
-0.9986558910794914,0.0013758698812135,0.004161388865374505
-0.9986558203720284,0.0013759389396817,0.004161597736245618
-0.9986557537898144,0.001376010327512,0.004161813652391606
-0.9986556897471052,0.0013760907940901,0.004162057027674918
-0.998655627300672,0.0013761836810926,0.0041623379691674385
-0.9986555657797695,0.0013762896731552,0.004162658547584877
-0.998655504628072,0.0013764073065232,0.004163014335726238
-0.9986554432970598,0.0013765334990666,0.00416339601153161
-0.9986553810010764,0.001376664440512,0.004163792050634103
-0.998655316848876,0.0013767956386993,0.004164188866265612
-0.9986552492085916,0.0013769233059061,0.004164575002265902
-0.9986551753929496,0.0013770445476453,0.0041649417041106146
-0.9986551007292668,0.0013771461698659,0.0041652490657173
-0.9986550136882448,0.0013772426748838,0.004165540950082548
-0.9986549389946944,0.001377315785248,0.004165762076120467
-0.9986548701005152,0.0013773848250472,0.004165970890526234
-0.9986548045793932,0.0013774594016471,0.0041661964512690625
-0.9986547411738252,0.0013775447719229,0.004166454658037013
-0.9986546790759536,0.0013776431487265,0.004166752203713898
-0.9986546176739288,0.00137775429435,0.004167088369340011
-0.9986545564283176,0.0013778760219668,0.0041674565407463894
-0.9986544947020984,0.0013780048897699,0.004167846308011629
-0.9986544317020252,0.0013781367036681,0.004168244985892263
-0.9986543663670772,0.0013782670091496,0.004168639101489396
-0.998654297222735,0.0013783915107945,0.0041690156630857225
-0.9986542278362728,0.001378498733538,0.004169339963760524
-0.9986541487299316,0.0013785993701202,0.004169644344253428
-0.998654066426277,0.0013786859750312,0.0041699062852387225
-0.9986539937058744,0.0013787566592789,0.004170120073363132
-0.998653925871138,0.0013788266926637,0.004170331892919393
-0.998653860972752,0.0013789041795445,0.0041705662559557355
-0.9986537979253208,0.0013789934097511,0.004170836137281921
-0.998653735994962,0.0013790958308317,0.004171145915081558
-0.9986536746005072,0.0013792105809945,0.004171492982821244
-0.9986536132055606,0.001379334996638,0.004171869284301936
-0.9986535510970151,0.0013794654363296,0.004172263805824384
-0.9986534874526596,0.0013795975012832,0.004172663243034924
-0.9986534209951694,0.0013797269442171,0.0041730547498127
-0.998653349827212,0.00137984995932,0.004173426815286674
-0.9986532782200384,0.0013799544372282,0.004173742814066643
-0.9986531930933534,0.0013800555806985,0.004174048727668547
-0.9986531148263676,0.0013801343915579,0.004174287095145919
-0.998653043972891,0.0013802037617979,0.004174496908986796
-0.9986529771902662,0.0013802757720934,0.004174714707810638
-0.998652912919564,0.0013803570698479,0.004174960597029506
-0.998652850227108,0.0013804509113076,0.004175244425326671
-0.998652788445427,0.0013805579059467,0.004175568036088041
-0.9986527270182588,0.0013806765232803,0.004175926800283713
-0.9986526653891636,0.0013808036324357,0.004176311248428986
-0.9986526027698518,0.0013809353770607,0.004176709716789281
-0.9986525382532648,0.0013810672474953,0.004177108565667152
-0.9986524701596544,0.001381195495352,0.004177496457872779
-0.9986523956941455,0.00138131732268,0.004177864930860784
-0.9986523203391912,0.0013814193227227,0.004178173435209745
-0.998652233383072,0.0013815153265181,0.004178463803601892
-0.9986521585427468,0.0013815885694351,0.004178685330552538
-0.9986520894375368,0.0013816580460636,0.004178895466170878
-0.9986520236795376,0.0013817332635661,0.004179122965356418
-0.99865196002292,0.0013818194165655,0.004179383539511952
-0.9986518976637432,0.0013819186606986,0.0041796837084712955
-0.9986518359908996,0.0013820307073851,0.004180022599408563
-0.9986517744637344,0.0013821533171001,0.004180393438766089
-0.9986517124376684,0.0013822830171449,0.0041807857231889395
-0.99865164911549,0.0013824155792702,0.004181186664120728
-0.9986515834206234,0.0013825465355932,0.004181582748221284
-0.9986515138517896,0.0013826716014925,0.004181961016433919
-0.998651444031776,0.0013827792144405,0.004182286497302199
-0.9986513642508792,0.0013828803776409,0.0041825924705788
-0.9986512818316504,0.0013829669328552,0.004182854261253881
-0.9986512088930436,0.0013830378992892,0.004183068902865196
-0.9986511408115064,0.0013831084069689,0.004183282156950654
-0.9986510756547708,0.001383186512163,0.004183518390107214
-0.9986510123424046,0.0013832764686391,0.004183790468072669
-0.9986509501417098,0.001383379683161,0.0041841026456761205
-0.9986508884710118,0.0013834952583227,0.0041844522086672
-0.9986508267921504,0.0013836204899881,0.004184830978247888
-0.9986507643852268,0.0013837517153075,0.004185227875941821
-0.9986507004235676,0.001383884506584,0.004185629509953141
-0.9986506336144472,0.001384014611511,0.0041860230189629255
-0.9986505620319732,0.0013841382329262,0.004186396918259479
-0.9986504899968868,0.0013842431786084,0.0041867143318458505
-0.998650404207067,0.0013843449334675,0.004187022094624466
-0.9986503257209448,0.0013844239302578,0.00418726102445936
-0.9986502546099276,0.0013844936653601,0.004187471941844936
-0.998650187559718,0.0013845661732436,0.004187691245649146
-0.9986501230178458,0.0013846480756766,0.004187938963749083
-0.9986500600520098,0.0013847426067577,0.0041882248778414635
-0.9986499979944046,0.0013848503504225,0.004188550754069394
-0.9986499362875536,0.0013849697453625,0.004188911870175417
-0.9986498743711668,0.0013850976370638,0.00418929868517081
-0.9986498114540372,0.0013852301398342,0.004189699446580667
-0.9986497466224542,0.0013853627261956,0.00419010046081578
-0.9986496781798068,0.0013854916460151,0.004190490385407282
-0.9986496032966754,0.0013856141189519,0.004190860811072143
-0.9986495275115777,0.001385716637746,0.0041911708844112605
-0.99864944025854,0.0013858129472538,0.004191462177446206
-0.998649365112899,0.0013858865468283,0.004191684783125713
-0.9986492957091966,0.0013859564284558,0.004191896143684253
-0.9986492296596232,0.0013860321147786,0.004192125060840783
-0.9986491657166292,0.0013861188083062,0.004192387269851518
-0.9986491030744746,0.001386218660829,0.004192689278916644
-0.998649041120334,0.0013863313748626,0.004193030188279367
-0.9986489793118292,0.0013864546942768,0.004193403174158441
-0.9986489170016368,0.0013865851301835,0.0041937976842332655
-0.9986488533897812,0.0013867184324604,0.004194200863791447
-0.9986487873964318,0.0013868501163918,0.004194599148580843
-0.998648717516482,0.0013869758738638,0.0041949795084905
-0.9986486473852244,0.0013870840954437,0.004195306830197108
-0.9986485672743884,0.0013871858165489,0.004195614490885327
-0.9986484844334528,0.0013872729320612,0.004195877976210383
-0.9986484111367604,0.0013873443191327,0.004196093890061342
-0.9986483427273394,0.0013874152144732,0.004196308316646727
-0.9986482772606964,0.001387493725095,0.004196545776040114
-0.9986482136503044,0.0013875841343768,0.004196819223539581
-0.9986481511598068,0.001387687867452,0.004197132969534026
-0.9986480892050612,0.0013878040307259,0.00419748431130055
-0.9986480272461632,0.0013879299184327,0.0041978650651120246
-0.9986479645623584,0.0013880618530531,0.004198264108123131
-0.9986479003255267,0.0013881953907019,0.004198667999575668
-0.9986478332469492,0.0013883262508487,0.0041990637927863846
-0.9986477614124688,0.0013884506006389,0.0041994398950904
-0.9986476891347118,0.0013885562156535,0.0041997593331068684
-0.9986476032159908,0.001388658476376,0.004200068625895225
-0.9986475242140932,0.0013887381861236,0.004200309712105959
-0.9986474526955684,0.0013888083494932,0.004200521924807899
-0.9986473852873248,0.0013888811695022,0.004200742172651657
-0.9986473204163232,0.0013889633591979,0.00420099075959233
-0.9986472571407016,0.0013890582124077,0.0042012776479794485
-0.9986471947874876,0.0013891663517715,0.004201604721019255
-0.9986471327963132,0.0013892862414198,0.004201967333395847
-0.9986470706087768,0.0013894147281943,0.004202355948220588
-0.9986470074304096,0.0013895479300313,0.004202758823993149
-0.9986469423537782,0.0013896812936059,0.00420316218894936
-0.9986468737095208,0.001389811010701,0.004203554524941715
-0.9986467987383162,0.0013899342009563,0.004203927120173087
-0.9986467228936264,0.0013900374264681,0.004204239331016054
-0.99864663481856,0.0013901351520382,0.004204534907003892
-0.9986465591490622,0.001390209410394,0.004204759505201154
-0.998646489326322,0.0013902796495449,0.004204971947107515
-0.9986464229099832,0.0013903555622451,0.0042052015489540745
-0.9986463586322968,0.0013904424540685,0.004205464357720606
-0.9986462956778176,0.0013905425510547,0.004205767106177794
-0.998646233428603,0.0013906556037813,0.004206109039934829
-0.9986461713398608,0.0013907793909427,0.004206483440539246
-0.9986461087682784,0.001390910423836,0.004206879756230593
-0.998646044912705,0.0013910444563683,0.004207285144483601
-0.9986459787070294,0.0013911769686821,0.004207685934757959
-0.9986459086738352,0.0013913035974931,0.004208068930077012
-0.998645838401333,0.0013914127318596,0.004208399012553403
-0.9986457584369798,0.0013915150542388,0.004208708491825604
-0.9986456747459506,0.0013916035872374,0.004208976264410514
-0.998645600896704,0.0013916755951783,0.004209194056112747
-0.998645532047175,0.0013917467583855,0.004209409292874674
-0.9986454661995564,0.0013918253764483,0.004209647077228864
-0.998645402245745,0.0013919158608757,0.0042099207520100435
-0.9986453394389428,0.0013920197269382,0.004210234900231383
-0.9986452771897756,0.0013921361490808,0.004210587024959537
-0.9986452149565614,0.0013922624626076,0.0042109690666853935
-0.9986451520258426,0.0013923949942723,0.004211369915487539
-0.998645087571824,0.0013925293019513,0.004211776135935821
-0.9986450203343102,0.0013926610485636,0.004212174610306808
-0.9986449484488648,0.0013927863245871,0.004212553514050838
-0.9986448760450428,0.0013928930653506,0.004212876356952464
-0.9986447808733228,0.0013930062645164,0.0042132187336223524
-0.9986447021799164,0.0013930852302293,0.004213457569462061
-0.9986446306685888,0.0013931556753265,0.0042136706342635446
-0.9986445631496758,0.0013932293599344,0.004213893497130921
-0.9986444981051932,0.0013933127677285,0.00421414576827254
-0.9986444346144062,0.0013934090170057,0.0042144368791369536
-0.9986443720127156,0.001393518579854,0.004214768257578476
-0.9986443097414832,0.001393639792927,0.0042151348727208
-0.9986442472275976,0.0013937694261572,0.004215526955059474
-0.998644183674105,0.0013939035176656,0.004215932521688714
-0.9986441181423116,0.0013940375032503,0.0042163377679463035
-0.9986440488612516,0.0013941676859598,0.004216731512213239
-0.9986439728343148,0.0013942914244466,0.004217105765598838
-0.9986438958429456,0.0013943948570643,0.004217418602844198
-0.9986438084278958,0.0013944908610551,0.004217708971827342
-0.998643732847924,0.0013945649344562,0.004217933010619649
-0.9986436629412844,0.0013946356909864,0.004218147017366179
-0.9986435963642278,0.0013947125475366,0.004218379473935365
-0.9986435318812844,0.0013948006384398,0.004218645909380114
-0.9986434686897536,0.0013949020471336,0.004218952625164064
-0.9986434061762,0.0013950164007526,0.004219298493536736
-0.9986433437952932,0.0013951413734353,0.004219676479810993
-0.9986432808881964,0.001395273421787,0.0042200758668082365
-0.9986432166478336,0.0013954082381056,0.004220483625663019
-0.998643149972637,0.0013955413083752,0.004220886103503248
-0.9986430793214336,0.0013956683206114,0.004221270258511439
-0.998643008407484,0.001395777516407,0.004221600526783287
-0.9986429272035914,0.0013958803409971,0.004221911525018056
-0.9986428438727688,0.0013959678665506,0.004222176250533705
-0.9986427700171242,0.0013960399481397,0.004222394264988687
-0.9986427010393438,0.0013961117409429,0.004222611405995936
-0.9986426350052104,0.0013961913383955,0.004222852152564696
-0.9986425708291284,0.0013962830036935,0.004223129398949436
-0.998642507773152,0.0013963881273411,0.0042234473508012665
-0.9986424452504964,0.0013965057760052,0.004223803185206465
-0.9986423827176872,0.0013966331953435,0.004224188571515792
-0.9986423194450036,0.0013967666665646,0.0042245922620543505
-0.9986422545977272,0.0013969016999735,0.004225000677509854
-0.9986421868707978,0.0013970339862068,0.0042254007839921705
-0.9986421143120712,0.0013971596950944,0.004225780996955824
-0.9986420412018042,0.0013972665768833,0.004226104266395988
-0.9986419464106912,0.0013973784860113,0.004226442741280533
-0.9986418676946612,0.0013974573043035,0.00422668113123879
-0.998641796024444,0.0013975281098528,0.004226895286246096
-0.9986417282950608,0.001397602463905,0.004227120173882017
-0.99864166301325,0.0013976867456541,0.004227375088345258
-0.998641599267188,0.0013977839893845,0.0042276692069842655
-0.9986415363952508,0.0013978945903013,0.00422800372511709
-0.998641473838621,0.0013980168152683,0.0042283734007846
-0.9986414110156394,0.0013981473885725,0.004228768326425194
-0.9986413471263916,0.001398282299623,0.004229176371801455
-0.998641281214571,0.0013984169703196,0.004229583690215047
-0.9986412114533532,0.001398547755502,0.0042299792566921
-0.9986411347156914,0.0013986721349829,0.0042303554487971564
-0.9986410569657228,0.0013987759888075,0.004230669560004342
-0.9986409696366612,0.0013988714905946,0.0042309584100466945
-0.9986408939090547,0.0013989457145249,0.00423118290412227
-0.9986408237883038,0.001399016941825,0.004231398334736454
-0.9986407569694888,0.0013990944864901,0.004231632872544369
-0.9986406922292608,0.0013991834131703,0.004231901835839425
-0.9986406287690636,0.0013992857429586,0.004232211337520828
-0.998640565976262,0.0013994010457353,0.004232560076669535
-0.9986405033042032,0.0013995269420622,0.004232940856552943
-0.9986404400856754,0.001399659855691,0.004233342860625056
-0.9986403755093064,0.0013997954414014,0.00423375294654471
-0.9986403084559304,0.0013999291771889,0.004234157437277885
-0.9986402373536564,0.0014000567627402,0.004234543326306936
-0.9986401659777182,0.0014001663463621,0.004234874767579275
-0.9986400840372496,0.0014002697258157,0.004235187444027094
-0.9986400006067768,0.0014003571661143,0.004235451911684935
-0.9986399265369008,0.0014004295364871,0.004235670799580997
-0.9986398573112116,0.0014005018368524,0.004235889475735792
-0.9986397910148856,0.0014005820993081,0.004236132233640459
-0.9986397265682336,0.0014006745438151,0.004236411836782694
-0.9986396632348996,0.0014007805183661,0.004236732362235403
-0.9986396004277228,0.0014008990421742,0.004237090843558415
-0.9986395376013842,0.0014010273217874,0.004237478831813201
-0.9986394740185152,0.0014011616131537,0.004237885002922888
-0.9986394088395296,0.0014012973959119,0.004238295684823697
-0.9986393407415736,0.0014014303573632,0.004238697833537408
-0.9986392677394008,0.001401556681844,0.004239079908394198
-0.9986391941736714,0.0014016640235419,0.0042394045688526685
-0.99863909918076,0.0014017759985757,0.004239743243072679
-0.998639020193019,0.0014018550971896,0.004239982480878262
-0.9986389482356014,0.0014019263006214,0.004240197839301551
-0.9986388802176874,0.0014020011515934,0.004240424229896837
-0.998638814648339,0.0014020860216638,0.004240680923767956
-0.998638750615472,0.0014021839336803,0.004240977063672473
-0.9986386874563886,0.001402295262979,0.004241313784833628
-0.9986386246107528,0.0014024182534706,0.004241685775869466
-0.9986385614935972,0.0014025496098438,0.004242083069942324
-0.9986384973019756,0.0014026852955219,0.004242493458219403
-0.9986384310743333,0.0014028207130688,0.0042429030355199465
-0.9986383609718316,0.0014029522086186,0.004243300750539554
-0.99863828384432,0.0014030772675866,0.004243678997788118
-0.9986382056967869,0.0014031816849835,0.004243994813548564
-0.9986381179921978,0.0014032776499989,0.004244285064648617
-0.9986380419214016,0.0014033522824446,0.004244510794299924
-0.9986379714773996,0.001403423924248,0.004244727478600551
-0.9986379043483892,0.0014035019235497,0.004244963391480129
-0.9986378393068284,0.0014035913646603,0.0042452339106962556
-0.9986377755512826,0.001403694277469,0.004245545175752694
-0.9986377124669168,0.0014038102287332,0.004245895876285031
-0.998637649505232,0.0014039368287714,0.004246278784579278
-0.9986375859970812,0.0014040704861019,0.004246683038015241
-0.9986375211285492,0.0014042068372159,0.004247095438937253
-0.9986374537795988,0.0014043413378308,0.004247502242930038
-0.9986373823791088,0.0014044696621274,0.004247890366332055
-0.9986373107067844,0.0014045799146415,0.0042482238307030825
-0.99863722849498,0.0014046838725291,0.004248538256654137
-0.9986371445745572,0.001404771999808,0.004248804802119051
-0.9986370701097635,0.0014048448304538,0.004249025082134356
-0.9986370005310428,0.0014049175113097,0.004249244909102441
-0.9986369339057234,0.0014049981505163,0.004249488806509485
-0.9986368691458228,0.0014050910105482,0.004249769666428045
-0.9986368055103314,0.001405197466301,0.004250091647300224
-0.9986367424091992,0.0014053165548077,0.004250451836583049
-0.9986366792953444,0.0014054454810294,0.0042508417805383345
-0.9986366154317288,0.0014055804912014,0.004251250125712645
-0.9986365499779556,0.0014057170512395,0.004251663158536288
-0.9986364816202884,0.0014058508110056,0.004252067721793966
-0.9986364084066304,0.0014059778893744,0.004252452076823591
-0.9986363347394216,0.0014060858212676,0.00425277852235795
-0.9986362471523972,0.0014061903835881,0.004253094776447241
-0.99863616667153,0.0014062718931921,0.004253341306415764
-0.9986360938041958,0.0014063436810836,0.004253558432567325
-0.998636025122688,0.0014064181802474,0.004253783759100706
-0.9986359590274638,0.0014065022294457,0.004254037970202152
-0.99863589456087,0.0014065991914387,0.004254331236711976
-0.9986358310391072,0.0014067097109489,0.0042546655086263705
-0.9986357678935598,0.0014068322375406,0.004255036096573222
-0.9986357045614068,0.0014069635656976,0.004255433305304739
-0.998635640235441,0.0014070997642744,0.004255845244870184
-0.9986355740061792,0.0014072361905552,0.004256257873138029
-0.9986355042203806,0.001407368917156,0.0042566593115343845
-0.9986354281778276,0.0014074949116663,0.004257040388378511
-0.9986353512893364,0.0014076006468125,0.004257360189739151
-0.9986352609578462,0.0014077018433488,0.004257666263841886
-0.9986351836057518,0.0014077781741176,0.004257897130158321
-0.9986351123225756,0.0014078499913338,0.004258114345003938
-0.9986350445636883,0.0014079273585916,0.004258348346234396
-0.9986349790176736,0.0014080157990519,0.004258615838932482
-0.9986349148460671,0.0014081176763807,0.004258923972126972
-0.9986348514171312,0.0014082328217615,0.004259272235223726
-0.9986347881775542,0.0014083590418585,0.00425965399436637
-0.9986347244859792,0.0014084928168934,0.0042600586038053145
-0.9986346595323478,0.0014086298651233,0.0042604731131900405
-0.9986345922686436,0.0014087655575949,0.004260883522014407
-0.9986345212591494,0.0014088953844341,0.00426127618993341
-0.9986344500305852,0.0014090076262672,0.004261615671101556
-0.998634369597574,0.0014091123714133,0.00426193247815623
-0.9986342833137096,0.0014092049687602,0.004262212543570565
-0.9986342076118284,0.0014092791398059,0.0042624368776939614
-0.9986341371982906,0.001409351692819,0.004262656317994957
-0.9986340699415244,0.001409431422924,0.004262897465777688
-0.998634004677336,0.0014095230488585,0.004263174593105507
-0.9986339406303308,0.0014096283019704,0.00426349293652874
-0.998633877195343,0.001409746498296,0.004263850427364171
-0.9986338138230448,0.0014098750452235,0.004264239224124737
-0.9986337498115252,0.0014100102509091,0.0042646481606399365
-0.998633684334024,0.0014101476468799,0.00426506372178481
-0.9986336161883944,0.0014102827349413,0.004265472302539598
-0.9986335436497308,0.0014104113399957,0.004265861275107948
-0.9986334707751324,0.0014105212706852,0.004266193766104004
-0.9986333859686392,0.001410626016066,0.00426651057386854
-0.9986333031009246,0.0014107117218946,0.004266769795533106
-0.9986332289060788,0.0014107844941077,0.004266989898815719
-0.9986331593178954,0.0014108583478089,0.0042672132731144344
-0.9986330925427884,0.0014109408932237,0.0042674629359457285
-0.998633027544564,0.0014110360431164,0.004267750721665462
