Redshift (z),Waveframe H(z) [km/s/Mpc]
-0.9983729618771756,0.0227009721809759
-0.9983726014022388,0.0227228849850688
-0.9983722402829174,0.022703991536128
-0.9983718789402458,0.0227135066016938
-0.9983715187763318,0.0227254754621076
-0.9983711561599676,0.0227174281004348
-0.9983707943403322,0.0227392144648468
-0.998370431381868,0.0227234588118698
-0.9983700691395134,0.0227416503680273
-0.9983697063174914,0.0227294442322541
-0.9983693438108366,0.0227525856026022
-0.9983689815033658,0.0227544410895804
-0.9983686179946374,0.0227561841963189
-0.9983682559209436,0.0227684547518185
-0.9983678920750084,0.0227492924425237
-0.998367530236159,0.0227758715381702
-0.9983671669509798,0.0227607907415576
-0.998366802878333,0.0227811926995015
-0.998366438991005,0.022779012238801
-0.9983660743014878,0.0227809639543307
-0.9983657104281142,0.0227876227409825
-0.99836534544317,0.0227841882534132
-0.998364982003961,0.0228113513413498
-0.9983646168480832,0.022797139143554
-0.9983642535941692,0.0228202845180218
-0.998363889654724,0.0228023696575942
-0.998363527889307,0.0227987587693524
-0.9983631718689556,0.0228262057626474
-0.998362806866251,0.0227866543703245
-0.9983624416362806,0.0228099300836739
-0.9983620762250718,0.0227999888725823
-0.9983617103629316,0.0228079647381649
-0.998361345049798,0.0228099909947947
-0.9983609787347156,0.0228139491947419
-0.9983606136056778,0.0228358728428423
-0.998360246823213,0.0228244051202633
-0.9983598819016818,0.0228467926188615
-0.9983595157117732,0.0228234525469672
-0.9983591500228302,0.0228403473732209
-0.9983587848731614,0.0228449307513189
-0.9983584174042002,0.0228430353281827
-0.998358050811572,0.0228607289484892
-0.998357682931735,0.022846740903011
-0.998357316046488,0.0228650634034841
-0.9983569482021452,0.0228523295255928
-0.9983565811542736,0.0228794251903169
-0.9983562137537688,0.0228745859174011
-0.998355845664086,0.0228829553326953
-0.998355478715975,0.0228885018727937
-0.998355110057582,0.022874056965937
-0.9983547436099234,0.0229006250697532
-0.9983543751550944,0.0228837046625342
-0.9983540064461552,0.0229078078108458
-0.998353637549655,0.0228997129693042
-0.9983532681714714,0.0229073748704836
-0.9983528993576732,0.0229087067686637
-0.9983525296245926,0.0229114729040816
-0.9983521612897108,0.022934645921591
-0.9983517911018992,0.022922316995922
-0.9983514234207792,0.0229466775544839
-0.9983510542497784,0.0229223277623562
-0.9983506888707888,0.0229275534778102
-0.9983503269364884,0.0229478686050469
-0.9983499563684134,0.0229133179978991
-0.9983495865067816,0.0229377706917981
-0.9983492159812516,0.0229231544786622
-0.998348845449362,0.0229368008728885
-0.998348475072331,0.0229329991003479
-0.9983481040145796,0.0229443567400593
-0.9983477338693724,0.0229598657262808
-0.9983473621786092,0.0229523304776785
-0.9983469925467326,0.0229731201410237
-0.9983466210949496,0.0229482747556978
-0.998346251017526,0.0229712400773105
-0.9983458806165116,0.022967534174059
-0.9983455082600264,0.0229734078909119
-0.9983451366892292,0.0229849958196405
-0.9983447638344396,0.0229748914031511
-0.9983443921039724,0.0229914601142237
-0.9983440191051094,0.0229805082599489
-0.998343647415322,0.0230097030423282
-0.998343274746207,0.0229991030680123
-0.9983429020481092,0.0230140765094126
-0.9983425299683724,0.0230113174519354
-0.9983421565117088,0.0230040614541641
-0.998341785172208,0.0230279612544205
-0.9983414113752528,0.023012455062657
-0.9983410379389626,0.0230379309024883
-0.998340663840004,0.0230249078429275
-0.9983402897101336,0.0230381744200239
-0.9983399157469096,0.0230335101699195
-0.9983395412365876,0.0230439514408192
-0.9983391677997508,0.0230607286513107
-0.9983387926356794,0.0230520773419733
-0.998338420233584,0.0230758060474053
-0.9983380456174116,0.0230474428480922
-0.9983376768518653,0.02306163355718
-0.998337308777216,0.0230713107891373
-0.9983369327495418,0.0230444074404135
-0.9983365580410012,0.0230678831554198
-0.9983361822349204,0.0230512138231774
-0.9983358069604776,0.0230687900497683
-0.998335431324894,0.0230598873275669
-0.9983350554914358,0.0230788493577151
-0.9983346801254236,0.0230863791028139
-0.998334303556546,0.0230848270354574
-0.9983339289241084,0.0231011754737942
-0.9983335521097612,0.0230785597771086
-0.998333177513664,0.0231051674297246
-0.9983328016168416,0.0230937682578201
-0.9983324243519804,0.0231079757639078
-0.9983320475877328,0.0231118323544248
-0.9983316697275402,0.0231078234387565
-0.9983312929280012,0.0231202412952469
-0.9983309147696594,0.0231131588712508
-0.9983305382191868,0.0231424796889196
-0.998330160115028,0.0231285737574034
-0.9983297827586344,0.0231486755312196
-0.998329405296085,0.0231371619740871
-0.9983290270718522,0.0231391674194723
-0.9983286505294514,0.0231571937387063
-0.9983282713512248,0.0231459500930672
-0.9983278929880984,0.0231706172443742
-0.998327513506682,0.0231552622462726
-0.9983271345565063,0.0231724519847794
-0.9983267552359014,0.0231624079400635
-0.9983263759366066,0.0231810242739512
-0.9983259971727364,0.0231893398805496
-0.99832561711038,0.0231867671804597
-0.9983252396492748,0.0232067183603266
-0.9983248594293752,0.0231787640591785
-0.998324487499862,0.0232001060912576
-0.9983241129832996,0.023196349717688
-0.998323731627731,0.0231797560034888
-0.9983233518406972,0.0231996833564181
-0.9983229706577792,0.0231841039357469
-0.998322590499395,0.0232031202064613
-0.9983222094242652,0.0231913255955055
-0.9983218287788296,0.0232166336512744
-0.9983214479865302,0.023215699677569
-0.9983210665586684,0.0232216708978614
-0.998320686626724,0.0232306376816822
-0.9983203045486154,0.0232129280264051
-0.9983199250960528,0.023241100595764
-0.9983195434976696,0.0232245998700445
-0.9983191612953308,0.0232459536873697
-0.9983187791216022,0.0232415350792793
-0.9983183962348896,0.0232451786249983
-0.998318014129812,0.023251201698551
-0.9983176308440772,0.0232506021966624
-0.9983172491820796,0.0232769729409044
-0.9983168655251108,0.023263443617879
-0.9983164833943976,0.0232857416910514
-0.9983161003213208,0.0232668291069425
-0.9983157173473404,0.0232788506242178
-0.998315335284404,0.0232881133797908
-0.9983149507502156,0.023284149374189
-0.9983145672123864,0.0233050795775835
-0.9983141822503466,0.0232908351128883
-0.9983137983329586,0.0233092088280188
-0.9983134134612026,0.0232962495785197
-0.9983130293627012,0.0233217837634697
-0.9983126450387864,0.0233207373107034
-0.9983122601527904,0.023326371609291
-0.9983118772736485,0.0233387782081449
-0.9983114918426192,0.0233140984083782
-0.9983111164554074,0.0233417275050631
-0.9983107351691404,0.0233233904301977
-0.998310348630608,0.0233192460180617
-0.9983099635239456,0.0233328721624844
-0.9983095769782128,0.0233210692161749
-0.9983091916827036,0.0233390765152389
-0.9983088050209994,0.0233280116382893
-0.9983084195008698,0.0233567680210464
-0.9983080330859354,0.0233484786038512
-0.9983076467906205,0.0233622131675366
-0.9983072612720068,0.0233616407672696
-0.9983068740534038,0.0233519136835838
-0.998306489366696,0.0233781183765513
-0.9983061019216746,0.0233612856338344
-0.998305714718574,0.0233863270151382
-0.9983053269322876,0.0233748572706063
-0.9983049389912084,0.0233861753595726
-0.9983045513446897,0.0233846157909261
-0.9983041629829892,0.0233927680270108
-0.99830377593762,0.0234126629782312
-0.9983033867935656,0.0234023071592448
-0.998302999573089,0.0234242317896504
-0.9983026107055828,0.0234015117973837
-0.9983022229557874,0.0234220590396104
-0.9983018350765376,0.0234211500568987
-0.9983014452338044,0.023426933722201
-0.9983010562573824,0.023440865301697
-0.998300665847201,0.0234308808529189
-0.9983002766858884,0.02344750077273
-0.9982998861294712,0.0234357646185805
-0.9982994971715136,0.0234649996890284
-0.998299107064107,0.0234557232546628
-0.9982987173973422,0.023470239376707
-0.99829832875077,0.0234718833818275
-0.998297938924124,0.0234528883526251
-0.9982975593485004,0.0234849552076395
-0.9982971710063288,0.0234535121977348
-0.998296779409796,0.0234622918223635
-0.9982963887447164,0.0234675526982738
-0.9982959968581469,0.023462250151974
-0.9982956061606592,0.0234762109739283
-0.9982952139381704,0.0234688363445544
-0.9982948233099108,0.0234982896638974
-0.9982944310995584,0.0234856301779377
-0.9982940398848038,0.023505426458663
-0.9982936485246736,0.0234948465715499
-0.998293256264931,0.0234955562196169
-0.9982928659662316,0.0235156634014143
-0.998292472681891,0.0235031337452128
-0.998292080291726,0.0235280867108687
-0.9982916867259928,0.0235128377980626
-0.9982912936825046,0.0235296480745662
-0.9982909002883872,0.0235212915280695
-0.9982905067610918,0.0235388406783253
-0.9982901138238216,0.0235489124460782
-0.998289719580646,0.0235459902084596
-0.9982893282513936,0.0235666160111002
-0.9982889338499285,0.0235383773368733
-0.9982885469098018,0.023560264230772
-0.9982881578066454,0.0235580635370909
-0.9982877622375445,0.0235433947432114
-0.9982873682849138,0.0235631603216193
-0.9982869727825032,0.0235477130318642
-0.9982865784591818,0.0235670586192341
-0.9982861830548322,0.0235556980318027
-0.9982857881514916,0.0235814740218774
-0.9982853929785072,0.0235804319781585
-0.998284997348531,0.023587343115907
-0.9982846032607088,0.0235957875830742
-0.9982842068119848,0.0235785197952432
-0.9982838133063264,0.0236072373672766
-0.9982834173048912,0.0235907457877542
-0.9982830207948714,0.0236123641908806
-0.998282624240051,0.0236077182038384
-0.9982822269889032,0.0236117579396825
-0.9982818305297902,0.0236179613142037
-0.9982814328044995,0.0236181662486725
-0.9982810367436196,0.0236443505336439
-0.998280638551182,0.0236316732654662
-0.998280242211829,0.023654188970357
-0.9982798446584954,0.0236347985842296
-0.998279447391096,0.0236478472782114
-0.998279050969039,0.0236569828215077
-0.9982786518969052,0.0236535903173021
-0.9982782539338032,0.0236742778546151
-0.998277854404095,0.0236602795932755
-0.9982774560678576,0.0236788552294735
-0.9982770566073992,0.0236663667177369
-0.9982766580474808,0.0236925977517215
-0.9982762590957818,0.0236912087785667
-0.998275859777916,0.023698086811743
-0.998275462467166,0.0237095097658359
-0.998275062437308,0.0236856376083333
-0.9982746725089222,0.0237144906696702
-0.998274276233114,0.0236949382268278
-0.9982738751136456,0.0236939140548277
-0.9982734753958584,0.0237061656761878
-0.998273074160388,0.0236955969433638
-0.9982726742961032,0.0237132874266792
-0.9982722728637314,0.0237031433896481
-0.9982718728083558,0.0237325036592266
-0.9982714715690112,0.0237233902630426
-0.9982710707734468,0.0237389133785739
-0.998270670520408,0.0237361656028849
-0.9982702686434888,0.0237288969513055
-0.9982698693777848,0.0237544061089249
-0.9982694670023906,0.0237385963881107
-0.9982690651855588,0.0237640529187602
-0.9982686625247011,0.023751498823229
-0.9982682599212106,0.0237645035988883
-0.9982678574309696,0.0237615479450337
-0.99826745426661,0.0237722972354132
-0.9982670521837558,0.0237896940787336
-0.9982666483089128,0.0237823023060715
-0.998266247792686,0.0238060651423286
-0.998265844396408,0.0237778364771277
-0.9982654465572706,0.0237942899760816
-0.9982650490365014,0.0238030542498552
-0.9982646440906274,0.0237813380194362
-0.998264240770922,0.0238043103165858
-0.998263835958868,0.0237879025079205
-0.9982634320810424,0.0238065378770511
-0.9982630274543642,0.0237973712929122
-0.9982626228628276,0.0238189735649879
-0.9982622184671164,0.0238244040169001
-0.9982618130993683,0.0238259790075246
-0.9982614098257532,0.0238403897117208
-0.9982610038589016,0.0238193221984752
-0.9982606008580784,0.0238475347755901
-0.9982601957680188,0.0238346972260053
-0.998259789568114,0.023851677568748
-0.998259383711873,0.023853140304874
-0.9982589767852862,0.0238517566575999
-0.9982585709683996,0.0238629127671012
-0.998258163598281,0.02385854938012
-0.9982577580724816,0.0238875694331939
-0.9982573505002482,0.0238745018265367
-0.9982569444128132,0.0238961093385573
-0.998256537610546,0.0238816228216927
-0.9982561304491336,0.0238881326104113
-0.9982557248152067,0.0239037968367468
-0.9982553161548648,0.0238955334448815
-0.998254908660582,0.0239194062256502
-0.998254499625602,0.0239045285174355
-0.9982540915896224,0.0239227821404793
-0.9982536827124694,0.023911888560995
-0.998253274294178,0.023934361141954
-0.998252865987364,0.0239392134049997
-0.9982524566992036,0.0239409033480738
-0.9982520500499406,0.0239579360517169
-0.9982516401156224,0.0239319421080574
-0.9982512400753814,0.0239571927355002
-0.9982508353013054,0.0239468089545485
-0.9982504243007956,0.0239379517224324
-0.9982500150340948,0.0239549868731698
-0.99824960408135,0.0239416401272442
-0.998249194549632,0.0239607538839949
-0.9982487835519496,0.0239496130591846
-0.9982483736484038,0.0239779385223005
-0.9982479629323988,0.0239729977268853
-0.998247552133434,0.0239842686694821
-0.998247142419648,0.0239877100888378
-0.9982467305958184,0.023975400356273
-0.998246321741072,0.024003161738903
-0.998245909852764,0.0239866975076127
-0.9982454981403222,0.0240115860077426
-0.9982450858793296,0.0240025928273061
-0.9982446733386064,0.0240119289035815
-0.9982442612346346,0.0240131497693982
-0.9982438481223768,0.0240191296182748
-0.9982434364407188,0.0240411390570222
-0.99824302262721,0.0240315326104705
-0.9982426123178576,0.0240561975414345
-0.9982421994014786,0.0240303246097337
-0.9982417910304214,0.0240414057713843
-0.9982413847471048,0.024057534121516
-0.9982409700362532,0.0240307670212804
-0.9982405568680116,0.0240552818555292
-0.9982401423458832,0.0240394495443759
-0.9982397284582925,0.0240565309598693
-0.998239314139449,0.0240501891148048
-0.9982388995195058,0.0240677831264739
-0.9982384854702768,0.0240785279434252
-0.9982380699880836,0.0240762389883132
-0.9982376569472672,0.0240943270450509
-0.9982372411234728,0.024071643430789
-0.9982368280584836,0.024098405528889
-0.9982364133419906,0.0240896784187839
-0.9982359970731902,0.0241028276546517
-0.9982355814166796,0.0241089291966107
-0.9982351644321056,0.0241041219523573
-0.9982347487585104,0.0241180832132248
-0.998234331378838,0.0241112426059699
-0.9982339159899462,0.0241414794657877
-0.9982334986224308,0.0241290152966585
-0.9982330823091006,0.024149146089388
-0.9982326657017908,0.0241390993386543
-0.998232248289854,0.0241410568686726
-0.9982318328298688,0.0241603623424632
-0.998231414164352,0.024150017768981
-0.9982309966626576,0.0241754252354534
-0.9982305776730908,0.0241608859303734
-0.9982301594977327,0.0241784339678203
-0.998229740684352,0.0241691912720122
-0.9982293221171604,0.0241887480063226
-0.9982289039959744,0.0241978325224775
-0.9982284844033174,0.0241963547809195
-0.998228067819462,0.0242164394658382
-0.9982276477913732,0.0241896485885942
-0.9982272378669717,0.024211950365033
-0.9982268242403658,0.0242080574210281
-0.9982264029391535,0.0241929016136849
-0.9982259836528082,0.0242131226683136
-0.998225562591572,0.024198576190881
-0.9982251429261488,0.0242179472614659
-0.9982247219259872,0.0242069232678319
-0.998224301810918,0.0242337366338652
-0.998223881189073,0.0242326925578545
-0.9982234599890142,0.0242403763522586
-0.9982230402688712,0.0242483403987167
-0.9982226181433718,0.0242331292085996
-0.9982221991459196,0.0242614931598272
-0.9982217772468304,0.0242459826983542
-0.9982213552427376,0.0242698261266038
-0.9982209328938152,0.0242639970331743
-0.9982205100303247,0.024270674946557
-0.9982200878218476,0.0242746252587608
-0.998219664400952,0.0242775288545128
-0.9982192427045716,0.0243024299751692
-0.9982188186025996,0.0242916754364013
-0.9982183979783676,0.0243164634153478
-0.998217975014088,0.0242933403653152
-0.9982175562007184,0.0242999988374227
-0.998217140946908,0.0243210832632767
-0.998216716054641,0.0242902148601557
-0.9982162925792064,0.0243154179562774
-0.998215867900749,0.0243012178984558
-0.998215443599574,0.0243162723217903
-0.9982150191292548,0.0243126103280246
-0.9982145941113052,0.0243267782178363
-0.9982141699938712,0.0243417990570305
-0.998213744026514,0.0243367442505663
-0.9982133206829842,0.0243570365609937
-0.9982128946160204,0.0243339161931341
-0.9982124709906895,0.024359138334071
-0.9982120461236836,0.0243540184725176
-0.9982116194013422,0.0243644981766288
-0.998211193484344,0.0243740372794368
-0.9982107660424384,0.0243671366354198
-0.9982103400598684,0.0243827180248712
-0.998209912256088,0.0243744077763949
-0.9982094863565808,0.0244046636801018
-0.998209058616208,0.02439422214972
-0.998208632762436,0.0244137708683817
-0.9982082068907056,0.0244076114571857
-0.9982077804384566,0.0243960165957937
-0.9982073621371156,0.024428649313939
-0.998206934756094,0.0243957351980985
-0.9982065064414992,0.0244156065678648
-0.9982060781704588,0.0244121664098489
-0.9982056490911956,0.0244151882182102
-0.9982052209586492,0.0244237561483327
-0.9982047912278744,0.0244238856187045
-0.998204363230562,0.0244506826441086
-0.9982039329398674,0.0244395974805945
-0.9982035052209576,0.0244624494732214
-0.9982030758020856,0.0244431786243183
-0.9982026468121976,0.024456027483878
-0.9982022188416416,0.024467815617613
-0.998201787604376,0.0244628704003846
-0.9982013577585552,0.024484498345692
-0.9982009260606968,0.024470098086871
-0.99820049578113,0.0244893109945666
-0.99820006416886,0.0244783476543162
-0.9981996333752834,0.0245044914340647
-0.9981992021257192,0.0245050680392266
-0.9981987707600216,0.0245121496048701
-0.9981983416726268,0.0245241298548621
-0.9981979091510704,0.024500764158876
-0.9981974860765076,0.0245308707872798
-0.998197056866445,0.0245129863652076
-0.9981966234779088,0.0245159953301008
-0.9981961914288672,0.0245268070443868
-0.998195757690944,0.0245177260468255
-0.9981953255555276,0.0245354666648543
-0.998194891482293,0.0245269360668649
-0.9981944590762474,0.0245570036388933
-0.9981940250464024,0.0245477897550939
-0.9981935921449536,0.024565530021267
-0.9981931593608466,0.0245602374131288
-0.9981927250206414,0.024556126300423
-0.9981922935279124,0.0245813062711128
-0.9981918582325024,0.0245668139736791
-0.9981914239530976,0.0245926345540141
-0.9981909884134924,0.0245793012397379
-0.9981905532719002,0.0245941921323019
-0.9981901179375458,0.0245903618661091
-0.9981896820838392,0.024604466366398
-0.9981892471402402,0.0246198889707578
-0.998188810472756,0.0246152254659183
-0.9981883775666356,0.0246381841890954
-0.9981879409409684,0.0246101268490489
-0.9981875110894703,0.0246307899178602
-0.998187080082664,0.0246349597664235
-0.9981866419497736,0.0246194669086531
-0.9981862057917524,0.0246410141690155
-0.9981857677048516,0.0246256394976448
-0.9981853310778248,0.0246454447127723
-0.998184893114989,0.0246356234322682
-0.9981844557217144,0.0246611589465908
-0.9981840179907135,0.0246628417027863
-0.9981835797480584,0.0246691786417935
-0.9981831433566823,0.0246794852770486
-0.9981827040437944,0.0246621724490451
-0.9981822683431164,0.0246917332824653
-0.9981818295205316,0.0246769535384314
-0.9981813902913595,0.0246987252200685
-0.9981809509263032,0.024695605021165
-0.9981805107964538,0.0246994532427925
-0.998180071570368,0.0247069716352744
-0.99817963078202,0.0247077549104091
-0.9981791918047684,0.0247344422934711
-0.998178750393897,0.0247241295593059
-0.9981783127924546,0.0247485897068116
-0.9981778728105408,0.0247274640040043
-0.998177435563552,0.0247326385294395
-0.9981770023133124,0.0247559126001133
-0.9981765601454152,0.0247276011238849
-0.998176119401523,0.0247528774431657
-0.9981756773455756,0.0247389088749037
-0.9981752357064136,0.0247538610343592
-0.9981747938830297,0.0247513708237028
-0.9981743513789696,0.0247653588927165
-0.9981739097897044,0.0247810146185472
-0.9981734663619496,0.0247764202899509
-0.9981730258950606,0.0247971242535811
-0.9981725823344378,0.0247736912710103
-0.9981721414929888,0.0247993233899347
-0.998171699276788,0.0247953099126437
-0.9981712550031988,0.0248048924739569
-0.9981708116461524,0.0248152726004285
-0.9981703666203682,0.0248077953242268
-0.9981699231950216,0.0248243253081071
-0.9981694777734048,0.0248163213205771
-0.9981690342742016,0.0248467715506733
-0.9981685888617102,0.0248373302246233
-0.998168145603934,0.0248568132703973
-0.9981677022577438,0.0248511092067829
-0.9981672579586376,0.0248400097396218
-0.9981668215899382,0.0248728453384869
-0.9981663763336448,0.0248418458837208
-0.998165930427233,0.0248626884233021
-0.9981654844142182,0.024858596274316
-0.99816503764678,0.0248625918795471
-0.9981645918051084,0.0248709798026546
-0.9981641442855792,0.0248723549700594
-0.9981636985343086,0.0248988324785493
-0.9981632503532089,0.0248885824626111
-0.998162805128292,0.0249117740970127
-0.9981623578163646,0.0248918171800831
-0.998161911232792,0.0249063096554098
-0.9981614654993208,0.0249174363879351
-0.9981610163376244,0.0249136670354983
-0.9981605686792948,0.0249348098680669
-0.9981601190097626,0.0249209369580124
-0.9981596709379296,0.0249404416869241
-0.9981592213055938,0.0249299129826771
-0.998158772892922,0.0249574020471253
-0.9981583237758798,0.0249571168728805
-0.9981578739114236,0.024965040980322
-0.9981574255547324,0.0249733743671227
-0.9981569746714662,0.0249594171193244
-0.9981565271268564,0.024987632763703
-0.9981560763131114,0.0249733871182385
-0.9981556257072726,0.0249987243630706
-0.9981551744924718,0.0249926985647326
-0.9981547229136196,0.025001101673562
-0.9981542718669862,0.0250037882955986
-0.9981538197152064,0.0250085666397162
-0.9981533695043476,0.0250333950591032
-0.9981529164190016,0.0250232294770578
-0.9981524671198788,0.025048649179183
-0.9981520150128884,0.025025453826914
-0.998151569069158,0.0250332876094442
-0.9981511266009908,0.0250539210367988
-0.998150672343558,0.025021583246992
-0.9981502200208529,0.0250475113308714
-0.9981497662527882,0.0250341029401727
-0.998149313031227,0.0250496474662676
-0.9981488594755148,0.0250458538996809
-0.9981484055658584,0.0250612545293187
-0.998147952597236,0.0250766676703103
-0.998147497434564,0.0250722151451909
-0.9981470449714908,0.0250923805228155
-0.998146589550146,0.0250708992442532
-0.9981461369447118,0.025096701406137
-0.9981456826510624,0.0250909310856619
-0.998145226766392,0.0251047665823121
-0.9981447715522436,0.0251130815470042
-0.998144314803097,0.0251087479204436
-0.9981438595704945,0.0251229102919734
-0.9981434023489516,0.025116147666315
-0.9981429475947694,0.0251472498244911
-0.9981424903488736,0.0251361869963983
-0.9981420353706584,0.0251577201214069
-0.9981415798704047,0.0251495482602619
-0.9981411251190284,0.0251402505793281
-0.9981406798688168,0.0251731354805405
-0.9981402227540606,0.0251373952722249
-0.9981397650419104,0.025158525388342
-0.9981393072231228,0.0251551910372625
-0.9981388486667756,0.0251596323418402
-0.9981383910072932,0.0251672905759364
-0.9981379317501314,0.0251690711646097
-0.9981374745375544,0.0251963074782299
-0.9981370145363004,0.0251855535484365
-0.9981365572154494,0.0252087854904615
-0.9981360978913608,0.025189921110796
-0.998135639408188,0.0252051873260258
-0.9981351815281482,0.0252146158449295
-0.9981347204917564,0.0252139886447506
-0.9981342609431736,0.0252347126355392
-0.9981337992933562,0.0252222742436016
-0.9981333393757464,0.0252414396194845
-0.998132877681854,0.0252304042518966
-0.9981324176112304,0.0252590308600394
-0.9981319564556131,0.0252571461036177
-0.9981314954048954,0.0252675435864079
-0.9981310362492988,0.0252767762995582
-0.9981305741083364,0.025255803019097
-0.9981301242747396,0.0252874210344153
-0.9981296652943136,0.0252650665193849
-0.9981292017997913,0.0252697732147373
-0.9981287397585922,0.0252801019309252
-0.9981282759537122,0.0252729434116653
-0.9981278138567952,0.0252898136872649
-0.998127349600462,0.0252825822253951
-0.9981268875844592,0.025313764407866
-0.9981264233701456,0.0253040086915333
-0.9981259603728988,0.0253232021300617
-0.9981254971535776,0.0253166059488603
-0.998125032736414,0.0253162846831309
-0.9981245708998476,0.0253390650167233
-0.9981241050854924,0.0253282086079357
-0.9981236407271118,0.0253547935338764
-0.9981231746073028,0.0253413821027282
-0.9981227093957208,0.025358619661081
-0.9981222434701612,0.0253518571022092
-0.9981217777041468,0.02537055191413
-0.9981213125234896,0.0253828617435429
-0.9981208455318814,0.0253811627811928
-0.9981203821830882,0.0254026937662636
-0.9981199146541306,0.0253765053095547
-0.998119457882807,0.0253991636400849
-0.9981189973469954,0.0253983083251473
-0.9981185283304612,0.0253838307937147
-0.9981180617543206,0.0254051667651704
-0.9981175929837536,0.0253912715583194
-0.9981171259743548,0.0254112176076822
-0.9981166572374934,0.0254013283520936
-0.9981161895364832,0.025428921542748
-0.9981157210486944,0.0254291673976552
-0.9981152529509116,0.0254385409493034
-0.9981147870326724,0.0254488126663031
-0.9981143173069832,0.0254274130049014
-0.9981138571855396,0.0254595636037529
-0.998113390051514,0.0254404009691587
-0.9981129195780004,0.0254488607702755
-0.9981124502296208,0.0254569006173169
-0.9981119791552372,0.0254507794391427
-0.998111509814023,0.0254676592247554
-0.9981110381859664,0.0254616508816086
-0.9981105686068728,0.0254923984298426
-0.9981100968012002,0.0254828331269753
-0.998109627010663,0.0255033535119048
-0.9981091565365452,0.0254940878856353
-0.9981086850020404,0.025495537604917
-0.9981082161405064,0.0255185790496959
-0.9981077429127766,0.0255070494132393
-0.9981072712634512,0.025533030915299
-0.998106797762014,0.0255189007288988
-0.9981063252570812,0.0255365403706168
-0.9981058519613568,0.0255305613557023
-0.9981053786484176,0.0255500183052166
-0.9981049057805794,0.0255614972145527
-0.9981044315536496,0.0255612313860288
-0.9981039610900958,0.0255818078748871
-0.9981034860788678,0.0255556036753152
-0.9981030202351576,0.0255809312584193
-0.99810255060384,0.0255776963513234
-0.998102074387212,0.0255700209457318
-0.9981016003037824,0.0255887131568075
-0.9981011239698392,0.0255757211751145
-0.9981006495706845,0.0255960301483954
-0.9981001731388056,0.025586607913709
-0.9980996981330188,0.0256160352310807
-0.9980992219141658,0.0256132366564957
-0.99809874594574,0.0256255438280875
-0.9980982710965864,0.0256296536287689
-0.9980977936192,0.0256187844776108
-0.9980973199549996,0.0256479602037498
-0.9980968421318104,0.0256333076387191
-0.9980963649749393,0.0256594217509461
-0.9980958868243482,0.0256510314344548
-0.998095408614711,0.0256618195038053
-0.998094930676371,0.0256635381071627
-0.9980944516740062,0.0256723200215551
-0.9980939742700082,0.0256946413847486
-0.9980934942362244,0.0256874053076377
-0.9980930186528698,0.0257126247079859
-0.998092539249305,0.0256871284165704
-0.9980920662946752,0.0257021293297897
-0.9980915943969424,0.0257164213415784
-0.998091112831178,0.0256939900085352
-0.9980906336586026,0.0257189809903072
-0.998090152399649,0.0257041102758837
-0.9980896724570876,0.0257230762340303
-0.9980891913923198,0.0257163018679467
-0.9980887106042108,0.0257385335080032
-0.9980882299546748,0.0257472355232831
-0.998087747880351,0.025749202540407
-0.9980872683438828,0.0257649265117058
-0.9980867853545208,0.0257460834918495
-0.9980863062673044,0.0257752175924432
-0.9980858240931187,0.025764632931382
-0.9980853411569072,0.0257847691787032
-0.9980848583070412,0.0257865240886193
-0.9980843743422272,0.0257879732555161
-0.9980838916033774,0.0257983082009234
-0.9980834069479284,0.0257971121252798
-0.9980829247265028,0.0258268290182305
-0.998082439446616,0.0258165657255093
-0.9980819579971604,0.0258411293332877
-0.998081474331432,0.0258244936521201
-0.998080993692963,0.0258253968139455
-0.9980805193879936,0.0258535901108719
-0.9980800332447596,0.0258209838327778
-0.9980795484971204,0.0258470947234295
-0.9980790625208024,0.0258368886520223
-0.9980785767039198,0.025849274151158
-0.998078090962215,0.0258503266449046
-0.9980776042787012,0.0258614373851201
-0.9980771190525338,0.0258822600386788
-0.9980766311426515,0.0258757938048517
-0.9980761464601824,0.0258982579665201
-0.9980756585922976,0.0258766102805519
-0.9980751733125844,0.025900769059232
-0.9980746868330034,0.0259005019380894
-0.9980741980604249,0.0259101382546895
-0.9980737103761348,0.0259233554536508
-0.998073220719222,0.0259161701407926
-0.9980727329262304,0.0259331788394856
-0.9980722428189178,0.0259252655673987
-0.9980717553270618,0.0259570229698072
-0.9980712653699266,0.0259486319042864
-0.9980707773704036,0.0259681100800244
-0.998070289412581,0.0259651939698438
-0.9980698008983891,0.0259529191143975
-0.9980693234486028,0.0259872560960668
-0.9980688338502082,0.0259548793571922
-0.9980683429417084,0.0259736582054775
-0.9980678522324656,0.025973873519198
-0.9980673604705892,0.025975974576791
-0.9980668699096484,0.025986557087479
-0.9980663773345048,0.0259867329943316
-0.9980658869425828,0.0260155646552628
-0.998065393650128,0.0260064406067445
-0.998064904790567,0.0260311493257205
-0.9980644131598884,0.0260125015870994
-0.998063924084674,0.0260170865294866
-0.9980634397570676,0.026042767568827
-0.9980629454191576,0.0260159864550113
-0.9980624529116044,0.0260421172527059
-0.9980619587503546,0.0260293857056487
-0.9980614651810178,0.0260446480274595
-0.998060971276592,0.0260435392902536
-0.9980604766735502,0.0260585500134776
-0.9980599830728724,0.026075576046366
-0.9980594872901372,0.0260720840821677
-0.9980589948821096,0.026093144578701
-0.9980584987540144,0.0260712643031153
-0.9980580060349536,0.0260980959354906
