Time,phi(t),phidot(t),H(t)
3.4990990990990998,3.999999885714789,-6.723734928599798e-08,6.179266498308771e-05
3.5090090090090094,3.9999998850475023,-6.74333146141287e-08,6.179266498306527e-05
3.5189189189189194,3.999999884378273,-6.762927958229453e-08,6.179266498304268e-05
3.5288288288288294,3.999999883707102,-6.782524419049619e-08,6.179266498301995e-05
3.538738738738739,3.999999883033989,-6.802120843873445e-08,6.179266498299709e-05
3.548648648648649,3.999999882358934,-6.821717232701013e-08,6.179266498297409e-05
3.558558558558559,3.999999881681937,-6.841313585532394e-08,6.179266498295098e-05
3.568468468468469,3.999999881002998,-6.860909902367669e-08,6.179266498292771e-05
3.5783783783783787,3.9999998803221173,-6.880506183206914e-08,6.179266498290433e-05
3.5882882882882887,3.999999879639294,-6.900102428050207e-08,6.17926649828808e-05
3.5981981981981987,3.9999998789545295,-6.919698636897627e-08,6.179266498285716e-05
3.608108108108109,3.9999998782678223,-6.939294809749246e-08,6.179266498283336e-05
3.6180180180180184,3.9999998775791736,-6.958890946605145e-08,6.179266498280944e-05
3.6279279279279284,3.999999876888583,-6.978487047465404e-08,6.179266498278538e-05
3.6378378378378384,3.9999998761960502,-6.998083112330095e-08,6.179266498276118e-05
3.6477477477477485,3.9999998755015755,-7.0176791411993e-08,6.179266498273685e-05
3.657657657657658,3.999999874805159,-7.037275134073092e-08,6.179266498271238e-05
3.667567567567568,3.9999998741068,-7.056871090951548e-08,6.179266498268776e-05
3.677477477477478,3.9999998734065,-7.076467011834752e-08,6.179266498266303e-05
3.6873873873873877,3.999999872704257,-7.096062896722773e-08,6.179266498263815e-05
3.6972972972972977,3.999999872000073,-7.11565874561569e-08,6.179266498261313e-05
3.7072072072072078,3.9999998712939466,-7.135254558513587e-08,6.179266498258798e-05
3.717117117117118,3.9999998705858784,-7.154850335416536e-08,6.179266498256269e-05
3.7270270270270274,3.999999869875868,-7.17444607632461e-08,6.179266498253724e-05
3.7369369369369374,3.9999998691639163,-7.194041781237896e-08,6.179266498251168e-05
3.7468468468468474,3.9999998684500224,-7.213637450156464e-08,6.179266498248598e-05
3.7567567567567575,3.999999867734186,-7.233233083080395e-08,6.17926649824601e-05
3.766666666666667,3.9999998670164087,-7.252828680009764e-08,6.179266498243413e-05
3.776576576576577,3.999999866296689,-7.272424240944649e-08,6.179266498240799e-05
3.786486486486487,3.999999865575027,-7.292019765885128e-08,6.17926649823817e-05
3.7963963963963967,3.9999998648514237,-7.311615254831276e-08,6.17926649823553e-05
3.8063063063063067,3.9999998641258783,-7.331210707783175e-08,6.179266498232873e-05
3.8162162162162168,3.999999863398391,-7.350806124740899e-08,6.179266498230202e-05
3.826126126126127,3.999999862668962,-7.370401505704522e-08,6.17926649822752e-05
3.8360360360360364,3.999999861937591,-7.389996850674126e-08,6.179266498224822e-05
3.8459459459459464,3.999999861204278,-7.40959215964979e-08,6.179266498222108e-05
3.8558558558558564,3.999999860469023,-7.429187432631586e-08,6.17926649821938e-05
3.8657657657657665,3.9999998597318265,-7.448782669619596e-08,6.179266498216639e-05
3.875675675675676,3.999999858992688,-7.468377870613891e-08,6.179266498213883e-05
3.885585585585586,3.9999998582516074,-7.487973035614554e-08,6.179266498211112e-05
3.895495495495496,3.9999998575085853,-7.507568164621663e-08,6.179266498208327e-05
3.9054054054054057,3.999999856763621,-7.52716325763529e-08,6.179266498205524e-05
3.9153153153153157,3.999999856016715,-7.546758314655516e-08,6.179266498202712e-05
3.9252252252252258,3.999999855267867,-7.566353335682418e-08,6.179266498199882e-05
3.935135135135136,3.9999998545170774,-7.585948320716071e-08,6.179266498197039e-05
3.9450450450450454,3.9999998537643457,-7.605543269756555e-08,6.179266498194179e-05
3.9549549549549554,3.9999998530096725,-7.625138182803947e-08,6.179266498191307e-05
3.9648648648648654,3.9999998522530573,-7.644733059858322e-08,6.179266498188418e-05
3.9747747747747755,3.9999998514945005,-7.66432790091976e-08,6.179266498185516e-05
3.984684684684685,3.9999998507340013,-7.683922705988336e-08,6.179266498182596e-05
3.994594594594595,3.9999998499715606,-7.70351747506413e-08,6.179266498179663e-05
4.004504504504505,3.999999849207178,-7.723112208147216e-08,6.179266498176717e-05
4.014414414414415,3.999999848440854,-7.742706905237673e-08,6.179266498173753e-05
4.024324324324325,3.999999847672588,-7.762301566335578e-08,6.179266498170778e-05
4.034234234234234,3.9999998469023796,-7.78189619144101e-08,6.179266498167783e-05
4.044144144144145,3.99999984613023,-7.801490780554044e-08,6.179266498164777e-05
4.054054054054054,3.9999998453561383,-7.821085333674758e-08,6.179266498161751e-05
4.063963963963964,3.9999998445801053,-7.840679850803229e-08,6.179266498158715e-05
4.0738738738738745,3.99999984380213,-7.860274331939535e-08,6.17926649815566e-05
4.083783783783784,3.999999843022213,-7.879868777083752e-08,6.17926649815259e-05
4.093693693693694,3.999999842240354,-7.899463186235958e-08,6.179266498149507e-05
4.103603603603604,3.9999998414565536,-7.919057559396232e-08,6.179266498146408e-05
4.113513513513514,3.9999998406708115,-7.938651896564648e-08,6.179266498143294e-05
4.123423423423423,3.9999998398831274,-7.958246197741287e-08,6.179266498140164e-05
4.133333333333334,3.999999839093501,-7.977840462926224e-08,6.179266498137017e-05
4.143243243243243,3.9999998383019335,-7.997434692119535e-08,6.179266498133856e-05
4.153153153153153,3.9999998375084242,-8.017028885321299e-08,6.179266498130679e-05
4.163063063063063,3.999999836712973,-8.036623042531595e-08,6.179266498127487e-05
4.172972972972973,3.99999983591558,-8.056217163750498e-08,6.17926649812428e-05
4.182882882882883,3.9999998351162454,-8.075811248978084e-08,6.179266498121055e-05
4.192792792792793,3.999999834314969,-8.095405298214433e-08,6.179266498117816e-05
4.202702702702703,3.9999998335117506,-8.114999311459621e-08,6.17926649811456e-05
4.212612612612613,3.9999998327065907,-8.134593288713728e-08,6.17926649811129e-05
4.222522522522523,3.999999831899489,-8.154187229976824e-08,6.179266498108006e-05
4.232432432432432,3.9999998310904457,-8.173781135248995e-08,6.179266498104701e-05
4.242342342342343,3.9999998302794606,-8.193375004530314e-08,6.179266498101385e-05
4.252252252252252,3.9999998294665335,-8.212968837820856e-08,6.17926649809805e-05
4.262162162162162,3.999999828651665,-8.232562635120703e-08,6.1792664980947e-05
4.272072072072072,3.9999998278348547,-8.252156396429932e-08,6.179266498091335e-05
4.281981981981982,3.9999998270161026,-8.271750121748614e-08,6.179266498087953e-05
4.291891891891892,3.999999826195409,-8.291343811076833e-08,6.179266498084554e-05
4.301801801801802,3.999999825372773,-8.310937464414667e-08,6.179266498081139e-05
4.311711711711712,3.999999824548196,-8.330531081762186e-08,6.179266498077709e-05
4.321621621621622,3.999999823721677,-8.350124663119476e-08,6.179266498074262e-05
4.331531531531532,3.999999822893216,-8.369718208486607e-08,6.179266498070798e-05
4.341441441441441,3.999999822062814,-8.389311717863657e-08,6.179266498067322e-05
4.351351351351352,3.9999998212304697,-8.408905191250709e-08,6.179266498063824e-05
4.361261261261261,3.999999820396184,-8.428498628647835e-08,6.179266498060314e-05
4.371171171171171,3.9999998195599566,-8.448092030055114e-08,6.179266498056786e-05
4.381081081081081,3.9999998187217876,-8.467685395472626e-08,6.179266498053241e-05
4.390990990990991,3.999999817881677,-8.487278724900442e-08,6.179266498049681e-05
4.4009009009009015,3.9999998170396243,-8.506872018338648e-08,6.179266498046102e-05
4.410810810810811,3.99999981619563,-8.526465275787312e-08,6.179266498042509e-05
4.420720720720721,3.9999998153496943,-8.546058497246515e-08,6.179266498038898e-05
4.430630630630631,3.999999814501817,-8.565651682716337e-08,6.179266498035273e-05
4.440540540540541,3.9999998136519976,-8.585244832196852e-08,6.179266498031628e-05
4.45045045045045,3.9999998128002368,-8.604837945688137e-08,6.179266498027967e-05
4.460360360360361,3.9999998119465343,-8.624431023190272e-08,6.179266498024292e-05
4.47027027027027,3.9999998110908903,-8.644024064703332e-08,6.179266498020597e-05
4.48018018018018,3.9999998102333043,-8.663617070227396e-08,6.179266498016886e-05
4.49009009009009,3.999999809373777,-8.683210039762541e-08,6.179266498013161e-05
4.5,3.999999808512308,-8.702802973308844e-08,6.179266498009416e-05
4.5099099099099105,3.9999998076488974,-8.722395870866381e-08,6.179266498005655e-05
4.51981981981982,3.9999998067835447,-8.741988732435229e-08,6.179266498001874e-05
4.52972972972973,3.999999805916251,-8.761581558015469e-08,6.179266497998081e-05
4.53963963963964,3.999999805047015,-8.781174347607174e-08,6.179266497994269e-05
4.54954954954955,3.9999998041758382,-8.800767101210423e-08,6.179266497990441e-05
4.559459459459459,3.9999998033027193,-8.820359818825294e-08,6.179266497986595e-05
4.56936936936937,3.999999802427659,-8.839952500451865e-08,6.179266497982731e-05
4.579279279279279,3.9999998015506564,-8.85954514609021e-08,6.179266497978849e-05
4.589189189189189,3.999999800671713,-8.87913775574041e-08,6.179266497974952e-05
4.599099099099099,3.9999997997908276,-8.898730329402539e-08,6.179266497971038e-05
4.609009009009009,3.9999997989080005,-8.918322867076676e-08,6.179266497967105e-05
4.6189189189189195,3.9999997980232322,-8.9379153687629e-08,6.179266497963157e-05
4.628828828828829,3.999999797136522,-8.957507834461285e-08,6.179266497959189e-05
4.638738738738739,3.99999979624787,-8.977100264171908e-08,6.179266497955205e-05
4.648648648648649,3.999999795357277,-8.996692657894851e-08,6.179266497951201e-05
4.658558558558559,3.999999794464742,-9.016285015630185e-08,6.179266497947183e-05
4.668468468468468,3.9999997935702654,-9.035877337377992e-08,6.179266497943147e-05
4.678378378378379,3.9999997926738473,-9.05546962313835e-08,6.179266497939092e-05
4.688288288288288,3.9999997917754877,-9.075061872911329e-08,6.179266497935021e-05
4.698198198198198,3.9999997908751865,-9.094654086697014e-08,6.179266497930932e-05
4.708108108108108,3.999999789972944,-9.114246264495482e-08,6.179266497926826e-05
4.718018018018018,3.9999997890687595,-9.133838406306805e-08,6.1792664979227e-05
4.7279279279279285,3.9999997881626337,-9.153430512131065e-08,6.179266497918557e-05
4.737837837837838,3.9999997872545663,-9.173022581968336e-08,6.179266497914398e-05
4.747747747747748,3.9999997863445573,-9.192614615818696e-08,6.179266497910221e-05
4.757657657657658,3.9999997854326064,-9.212206613682226e-08,6.179266497906023e-05
4.767567567567568,3.9999997845187143,-9.231798575558998e-08,6.179266497901809e-05
4.777477477477477,3.9999997836028807,-9.251390501449092e-08,6.179266497897578e-05
4.787387387387388,3.9999997826851055,-9.270982391352586e-08,6.179266497893328e-05
4.797297297297297,3.9999997817653887,-9.290574245269553e-08,6.17926649788906e-05
4.807207207207207,3.9999997808437304,-9.310166063200075e-08,6.179266497884775e-05
4.817117117117117,3.999999779920131,-9.329757845144231e-08,6.179266497880473e-05
4.827027027027027,3.9999997789945896,-9.349349591102091e-08,6.17926649787615e-05
4.8369369369369375,3.9999997780671066,-9.368941301073738e-08,6.17926649787181e-05
4.846846846846847,3.999999777137682,-9.388532975059246e-08,6.179266497867451e-05
4.856756756756757,3.9999997762063164,-9.408124613058695e-08,6.179266497863076e-05
4.866666666666667,3.9999997752730088,-9.427716215072162e-08,6.17926649785868e-05
4.876576576576577,3.99999977433776,-9.447307781099722e-08,6.179266497854267e-05
4.886486486486486,3.9999997734005697,-9.466899311141452e-08,6.179266497849837e-05
4.896396396396397,3.999999772461438,-9.486490805197433e-08,6.179266497845386e-05
4.906306306306306,3.9999997715203643,-9.506082263267741e-08,6.179266497840918e-05
4.916216216216217,3.9999997705773493,-9.525673685352453e-08,6.179266497836432e-05
4.926126126126126,3.9999997696323932,-9.545265071451644e-08,6.179266497831927e-05
4.936036036036036,3.999999768685495,-9.564856421565392e-08,6.179266497827402e-05
4.9459459459459465,3.999999767736656,-9.584447735693778e-08,6.17926649782286e-05
4.955855855855856,3.999999766785875,-9.604039013836876e-08,6.1792664978183e-05
4.965765765765766,3.9999997658331528,-9.623630255994763e-08,6.179266497813719e-05
4.975675675675676,3.999999764878489,-9.64322146216752e-08,6.179266497809122e-05
4.985585585585586,3.9999997639218834,-9.662812632355218e-08,6.179266497804503e-05
4.995495495495495,3.999999762963337,-9.68240376655794e-08,6.179266497799868e-05
5.005405405405406,3.9999997620028487,-9.701994864775761e-08,6.179266497795215e-05
5.015315315315315,3.999999761040419,-9.721585927008757e-08,6.179266497790542e-05
5.025225225225226,3.9999997600760477,-9.741176953257008e-08,6.179266497785848e-05
5.035135135135135,3.9999997591097354,-9.760767943520588e-08,6.179266497781138e-05
5.045045045045045,3.9999997581414815,-9.780358897799578e-08,6.179266497776409e-05
5.0549549549549555,3.999999757171286,-9.799949816094053e-08,6.17926649777166e-05
5.064864864864865,3.999999756199149,-9.81954069840409e-08,6.179266497766891e-05
5.074774774774775,3.999999755225071,-9.839131544729765e-08,6.179266497762104e-05
5.084684684684685,3.999999754249051,-9.858722355071164e-08,6.179266497757299e-05
5.094594594594595,3.99999975327109,-9.878313129428351e-08,6.179266497752473e-05
5.104504504504504,3.999999752291187,-9.897903867801411e-08,6.179266497747628e-05
5.114414414414415,3.999999751309343,-9.917494570190424e-08,6.179266497742764e-05
5.124324324324324,3.9999997503255575,-9.937085236595459e-08,6.17926649773788e-05
5.134234234234235,3.999999749339831,-9.956675867016603e-08,6.17926649773298e-05
5.1441441441441444,3.9999997483521623,-9.976266461453923e-08,6.179266497728056e-05
5.154054054054054,3.9999997473625526,-9.995857019907502e-08,6.179266497723115e-05
5.1639639639639645,3.9999997463710018,-1.0015447542377418e-07,6.179266497718156e-05
5.173873873873874,3.9999997453775094,-1.0035038028863747e-07,6.179266497713177e-05
5.183783783783784,3.9999997443820754,-1.0054628479366565e-07,6.179266497708178e-05
5.193693693693694,3.9999997433847,-1.0074218893885951e-07,6.179266497703156e-05
5.203603603603604,3.9999997423853833,-1.0093809272421982e-07,6.179266497698119e-05
5.213513513513513,3.999999741384125,-1.0113399614974733e-07,6.17926649769306e-05
5.223423423423424,3.9999997403809258,-1.0132989921544287e-07,6.179266497687983e-05
5.233333333333333,3.999999739375785,-1.0152580192130713e-07,6.179266497682886e-05
5.243243243243244,3.999999738368703,-1.0172170426734096e-07,6.17926649767777e-05
5.2531531531531535,3.999999737359679,-1.019176062535451e-07,6.179266497672632e-05
5.263063063063063,3.9999997363487143,-1.0211350787992032e-07,6.179266497667477e-05
5.2729729729729735,3.9999997353358077,-1.0230940914646738e-07,6.179266497662298e-05
5.282882882882883,3.9999997343209603,-1.025053100531871e-07,6.179266497657105e-05
5.292792792792793,3.999999733304171,-1.0270121060008018e-07,6.179266497651887e-05
5.302702702702703,3.9999997322854406,-1.0289711078714747e-07,6.17926649764665e-05
5.312612612612613,3.999999731264769,-1.030930106143897e-07,6.179266497641396e-05
5.322522522522522,3.999999730242156,-1.0328891008180763e-07,6.179266497636119e-05
5.332432432432433,3.9999997292176013,-1.0348480918940208e-07,6.179266497630821e-05
5.342342342342342,3.9999997281911055,-1.0368070793717379e-07,6.179266497625506e-05
5.352252252252253,3.9999997271626686,-1.0387660632512355e-07,6.17926649762017e-05
5.3621621621621625,3.99999972613229,-1.0407250435325211e-07,6.179266497614814e-05
5.372072072072072,3.99999972509997,-1.0426840202156024e-07,6.179266497609435e-05
5.3819819819819825,3.9999997240657095,-1.0446429933004874e-07,6.179266497604041e-05
5.391891891891892,3.999999723029507,-1.0466019627871836e-07,6.179266497598623e-05
5.401801801801802,3.999999721991363,-1.048560928675699e-07,6.179266497593184e-05
5.411711711711712,3.999999720951278,-1.0505198909660413e-07,6.179266497587728e-05
5.421621621621622,3.9999997199092516,-1.0524788496582177e-07,6.179266497582249e-05
5.431531531531531,3.999999718865284,-1.0544378047522365e-07,6.17926649757675e-05
5.441441441441442,3.999999717819375,-1.0563967562481054e-07,6.17926649757123e-05
5.451351351351351,3.9999997167715247,-1.0583557041458317e-07,6.179266497565692e-05
5.461261261261262,3.999999715721733,-1.0603146484454237e-07,6.17926649756013e-05
5.4711711711711715,3.9999997146700004,-1.0622735891468886e-07,6.179266497554551e-05
5.481081081081081,3.999999713616326,-1.0642325262502343e-07,6.179266497548948e-05
5.4909909909909915,3.9999997125607107,-1.0661914597554688e-07,6.179266497543329e-05
5.500900900900901,3.9999997115031536,-1.0681503896625995e-07,6.179266497537683e-05
5.510810810810811,3.9999997104436558,-1.0701093159716341e-07,6.17926649753202e-05
5.520720720720721,3.9999997093822164,-1.0720682386825809e-07,6.179266497526335e-05
5.530630630630631,3.999999708318836,-1.0740271577954468e-07,6.179266497520631e-05
5.540540540540541,3.999999707253514,-1.0759860733102401e-07,6.179266497514904e-05
5.550450450450451,3.999999706186251,-1.0779449852269683e-07,6.179266497509159e-05
5.56036036036036,3.9999997051170464,-1.0799038935456391e-07,6.179266497503388e-05
5.570270270270271,3.999999704045901,-1.0818627982662605e-07,6.179266497497601e-05
5.5801801801801805,3.999999702972814,-1.0838216993888398e-07,6.179266497491792e-05
5.59009009009009,3.999999701897786,-1.0857805969133851e-07,6.179266497485961e-05
5.6000000000000005,3.9999997008208164,-1.0877394908399042e-07,6.179266497480107e-05
5.60990990990991,3.999999699741906,-1.0896983811684044e-07,6.179266497474236e-05
5.61981981981982,3.9999996986610538,-1.0916572678988935e-07,6.17926649746834e-05
5.62972972972973,3.999999697578261,-1.0936161510313795e-07,6.179266497462425e-05
5.63963963963964,3.9999996964935267,-1.09557503056587e-07,6.179266497456491e-05
5.64954954954955,3.999999695406851,-1.0975339065023728e-07,6.179266497450532e-05
5.65945945945946,3.9999996943182343,-1.0994927788408958e-07,6.179266497444554e-05
5.669369369369369,3.999999693227676,-1.1014516475814462e-07,6.179266497438551e-05
5.67927927927928,3.999999692135177,-1.1034105127240321e-07,6.17926649743253e-05
5.6891891891891895,3.9999996910407365,-1.105369374268661e-07,6.179266497426487e-05
5.699099099099099,3.999999689944355,-1.1073282322153408e-07,6.179266497420422e-05
5.7090090090090095,3.9999996888460316,-1.1092870865640794e-07,6.179266497414334e-05
5.718918918918919,3.9999996877457678,-1.1112459373148842e-07,6.179266497408228e-05
5.728828828828829,3.9999996866435623,-1.113204784467763e-07,6.179266497402098e-05
5.738738738738739,3.9999996855394158,-1.1151636280227237e-07,6.179266497395946e-05
5.748648648648649,3.999999684433328,-1.1171224679797741e-07,6.179266497389773e-05
5.758558558558559,3.9999996833252993,-1.1190813043389214e-07,6.17926649738358e-05
5.768468468468469,3.9999996822153294,-1.1210401371001738e-07,6.179266497377364e-05
5.778378378378378,3.999999681103418,-1.1229989662635389e-07,6.179266497371126e-05
5.788288288288289,3.999999679989566,-1.1249577918290245e-07,6.179266497364868e-05
5.7981981981981985,3.999999678873772,-1.1269166137966382e-07,6.179266497358586e-05
5.808108108108108,3.9999996777560374,-1.1288754321663877e-07,6.179266497352283e-05
5.8180180180180185,3.9999996766363615,-1.1308342469382811e-07,6.179266497345958e-05
5.827927927927928,3.999999675514744,-1.1327930581123254e-07,6.179266497339608e-05
5.837837837837838,3.999999674391186,-1.1347518656885292e-07,6.17926649733324e-05
5.847747747747748,3.9999996732656866,-1.1367106696668997e-07,6.179266497326849e-05
5.857657657657658,3.999999672138246,-1.1386694700474445e-07,6.179266497320434e-05
5.867567567567568,3.9999996710088643,-1.1406282668301718e-07,6.179266497314001e-05
5.877477477477478,3.9999996698775413,-1.142587060015089e-07,6.179266497307543e-05
5.887387387387387,3.999999668744277,-1.1445458496022037e-07,6.179266497301062e-05
5.897297297297298,3.999999667609072,-1.1465046355915242e-07,6.179266497294561e-05
5.9072072072072075,3.9999996664719255,-1.1484634179830576e-07,6.179266497288036e-05
5.917117117117117,3.9999996653328385,-1.1504221967768118e-07,6.179266497281491e-05
5.9270270270270276,3.99999966419181,-1.1523809719727949e-07,6.179266497274922e-05
5.936936936936937,3.99999966304884,-1.1543397435710144e-07,6.179266497268332e-05
5.946846846846847,3.9999996619039293,-1.1562985115714777e-07,6.179266497261718e-05
5.956756756756757,3.9999996607570774,-1.1582572759741932e-07,6.179266497255081e-05
5.966666666666667,3.9999996596082843,-1.1602160367791679e-07,6.179266497248423e-05
5.976576576576577,3.99999965845755,-1.16217479398641e-07,6.179266497241742e-05
5.986486486486487,3.999999657304875,-1.164133547595927e-07,6.179266497235038e-05
5.996396396396396,3.9999996561502584,-1.1660922976077267e-07,6.179266497228311e-05
6.006306306306307,3.999999654993701,-1.1680510440218169e-07,6.179266497221563e-05
6.0162162162162165,3.9999996538352023,-1.1700097868382051e-07,6.179266497214791e-05
6.026126126126126,3.9999996526747625,-1.1719685260568996e-07,6.179266497207997e-05
6.036036036036037,3.9999996515123817,-1.1739272616779076e-07,6.17926649720118e-05
6.045945945945946,3.9999996503480597,-1.175885993701237e-07,6.17926649719434e-05
6.055855855855857,3.999999649181797,-1.1778447221268955e-07,6.179266497187479e-05
6.065765765765766,3.999999648013593,-1.1798034469548906e-07,6.179266497180591e-05
6.075675675675676,3.9999996468434476,-1.1817621681852301e-07,6.179266497173683e-05
6.085585585585586,3.9999996456713616,-1.1837208858179223e-07,6.179266497166753e-05
6.095495495495496,3.9999996444973345,-1.1856795998529742e-07,6.179266497159799e-05
6.105405405405405,3.999999643321366,-1.1876383102903939e-07,6.17926649715282e-05
6.115315315315316,3.9999996421434565,-1.1895970171301893e-07,6.17926649714582e-05
6.1252252252252255,3.999999640963606,-1.1915557203723678e-07,6.179266497138795e-05
6.135135135135135,3.9999996397818145,-1.193514420016937e-07,6.179266497131749e-05
6.145045045045046,3.9999996385980823,-1.1954731160639048e-07,6.179266497124682e-05
6.154954954954955,3.9999996374124085,-1.1974318085132791e-07,6.179266497117587e-05
6.164864864864866,3.999999636224794,-1.1993904973650679e-07,6.179266497110473e-05
6.174774774774775,3.999999635035238,-1.2013491826192776e-07,6.179266497103331e-05
6.184684684684685,3.9999996338437414,-1.2033078642759175e-07,6.179266497096168e-05
6.194594594594595,3.9999996326503036,-1.2052665423349947e-07,6.179266497088982e-05
6.204504504504505,3.999999631454925,-1.207225216796517e-07,6.179266497081774e-05
6.2144144144144144,3.999999630257605,-1.209183887660492e-07,6.179266497074541e-05
6.224324324324325,3.9999996290583444,-1.211142554926927e-07,6.179266497067285e-05
6.2342342342342345,3.9999996278571426,-1.2131012185958307e-07,6.179266497060005e-05
6.244144144144144,3.9999996266539997,-1.21505987866721e-07,6.179266497052701e-05
6.254054054054055,3.9999996254489156,-1.2170185351410732e-07,6.179266497045374e-05
6.263963963963964,3.999999624241891,-1.2189771880174274e-07,6.179266497038024e-05
6.273873873873875,3.9999996230329247,-1.2209358372962812e-07,6.179266497030647e-05
6.283783783783784,3.9999996218220177,-1.2228944829776414e-07,6.179266497023249e-05
6.293693693693694,3.99999962060917,-1.2248531250615165e-07,6.179266497015829e-05
6.303603603603604,3.999999619394381,-1.226811763547914e-07,6.179266497008382e-05
6.313513513513514,3.999999618177651,-1.228770398436841e-07,6.179266497000913e-05
6.3234234234234235,3.99999961695898,-1.230729029728306e-07,6.17926649699342e-05
6.333333333333334,3.9999996157383686,-1.2326876574223166e-07,6.179266496985904e-05
6.3432432432432435,3.9999996145158154,-1.2346462815188804e-07,6.17926649697836e-05
6.353153153153153,3.999999613291322,-1.2366049020180048e-07,6.179266496970798e-05
6.363063063063064,3.999999612064887,-1.2385635189196984e-07,6.179266496963209e-05
6.372972972972973,3.9999996108365115,-1.240522132223968e-07,6.179266496955596e-05
6.382882882882884,3.9999996096061947,-1.2424807419308219e-07,6.179266496947958e-05
6.392792792792793,3.999999608373937,-1.2444393480402678e-07,6.179266496940297e-05
6.402702702702703,3.9999996071397383,-1.246397950552313e-07,6.179266496932611e-05
6.412612612612613,3.9999996059035987,-1.2483565494669655e-07,6.179266496924902e-05
6.422522522522523,3.999999604665518,-1.250315144784233e-07,6.179266496917168e-05
6.4324324324324325,3.9999996034254965,-1.2522737365041232e-07,6.179266496909409e-05
6.442342342342343,3.999999602183534,-1.2542323246266442e-07,6.179266496901626e-05
6.4522522522522525,3.999999600939631,-1.256190909151803e-07,6.179266496893821e-05
6.462162162162162,3.9999995996937865,-1.258149490079608e-07,6.17926649688599e-05
6.472072072072073,3.999999598446001,-1.2601080674100667e-07,6.179266496878134e-05
6.481981981981982,3.999999597196275,-1.262066641143187e-07,6.179266496870253e-05
6.491891891891893,3.9999995959446077,-1.2640252112789761e-07,6.17926649686235e-05
6.501801801801802,3.999999594691,-1.2659837778174423e-07,6.179266496854421e-05
6.511711711711712,3.999999593435451,-1.2679423407585928e-07,6.179266496846467e-05
6.521621621621622,3.9999995921779607,-1.2699009001024358e-07,6.179266496838487e-05
6.531531531531532,3.99999959091853,-1.2718594558489787e-07,6.179266496830485e-05
6.5414414414414415,3.999999589657158,-1.2738180079982294e-07,6.179266496822456e-05
6.551351351351352,3.9999995883938455,-1.2757765565501955e-07,6.179266496814405e-05
6.5612612612612615,3.9999995871285923,-1.2777351015048852e-07,6.179266496806329e-05
6.571171171171171,3.999999585861398,-1.2796936428623056e-07,6.179266496798227e-05
6.581081081081082,3.9999995845922625,-1.2816521806224647e-07,6.1792664967901e-05
6.590990990990991,3.9999995833211863,-1.2836107147853702e-07,6.179266496781948e-05
6.600900900900902,3.999999582048169,-1.28556924535103e-07,6.179266496773771e-05
6.610810810810811,3.999999580773211,-1.2875277723194515e-07,6.17926649676557e-05
6.620720720720721,3.999999579496312,-1.2894862956906424e-07,6.179266496757343e-05
6.630630630630631,3.9999995782174724,-1.2914448154646111e-07,6.179266496749091e-05
6.640540540540541,3.999999576936692,-1.2934033316413647e-07,6.179266496740816e-05
6.6504504504504505,3.9999995756539706,-1.2953618442209106e-07,6.179266496732515e-05
6.660360360360361,3.999999574369308,-1.2973203532032574e-07,6.179266496724187e-05
6.6702702702702705,3.9999995730827047,-1.2992788585884125e-07,6.179266496715834e-05
6.680180180180181,3.9999995717941608,-1.3012373603763836e-07,6.179266496707458e-05
6.690090090090091,3.9999995705036757,-1.3031958585671784e-07,6.179266496699054e-05
6.7,3.99999956921125,-1.3051543531608042e-07,6.179266496690627e-05
6.709909909909911,3.9999995679168836,-1.3071128441572696e-07,6.179266496682175e-05
6.71981981981982,3.999999566620576,-1.3090713315565816e-07,6.179266496673697e-05
6.72972972972973,3.9999995653223275,-1.3110298153587483e-07,6.179266496665191e-05
6.73963963963964,3.9999995640221386,-1.3129882955637773e-07,6.179266496656663e-05
6.74954954954955,3.9999995627200087,-1.3149467721716765e-07,6.179266496648108e-05
6.7594594594594595,3.9999995614159376,-1.3169052451824533e-07,6.179266496639527e-05
6.76936936936937,3.9999995601099263,-1.3188637145961158e-07,6.179266496630922e-05
6.7792792792792795,3.9999995588019734,-1.3208221804126716e-07,6.17926649662229e-05
6.78918918918919,3.9999995574920804,-1.3227806426321282e-07,6.179266496613633e-05
6.7990990990991,3.999999556180246,-1.3247391012544933e-07,6.17926649660495e-05
6.809009009009009,3.9999995548664713,-1.3266975562797752e-07,6.179266496596243e-05
6.81891891891892,3.9999995535507558,-1.328656007707981e-07,6.17926649658751e-05
6.828828828828829,3.999999552233099,-1.3306144555391188e-07,6.179266496578749e-05
6.838738738738739,3.999999550913502,-1.3325728997731961e-07,6.179266496569962e-05
6.848648648648649,3.9999995495919634,-1.3345313404102213e-07,6.17926649656115e-05
6.858558558558559,3.9999995482684847,-1.336489777450201e-07,6.179266496552314e-05
6.8684684684684685,3.999999546943065,-1.3384482108931433e-07,6.179266496543449e-05
6.878378378378379,3.9999995456157045,-1.3404066407390566e-07,6.17926649653456e-05
6.8882882882882885,3.999999544286403,-1.342365066987948e-07,6.179266496525642e-05
6.898198198198199,3.999999542955161,-1.3443234896398254e-07,6.179266496516703e-05
6.908108108108109,3.9999995416219782,-1.3462819086946964e-07,6.179266496507735e-05
6.918018018018018,3.9999995402868547,-1.3482403241525687e-07,6.179266496498742e-05
6.927927927927929,3.99999953894979,-1.3501987360134508e-07,6.17926649648972e-05
6.937837837837838,3.999999537610785,-1.3521571442773494e-07,6.179266496480675e-05
