Unnamed: 0,z,H_natural,H_obs
4185,-0.9985082717297886,3.511943629965793e-05,0.0214570791142064
4184,-0.9985079587443042,3.509010176311046e-05,0.0214391564611744
4183,-0.9985076454292036,3.5129881787361386e-05,0.0214634610405598
4182,-0.9985073320500586,3.510729363259276e-05,0.0214496602545854
4181,-0.9985070182564164,3.5126758111595685e-05,0.0214615525544025
4180,-0.9985067049094696,3.511935189855735e-05,0.0214570275472883
4179,-0.998506390930142,3.5131882100696875e-05,0.0214646831809475
4178,-0.9985060779291144,3.516067758118661e-05,0.0214822764844882
4177,-0.998505763664413,3.5140571596043594e-05,0.0214699922407947
4176,-0.998505450239803,3.5175357686821555e-05,0.0214912456543042
4175,-0.998505136302414,3.513583411224183e-05,0.0214670977591217
4174,-0.9985048224692628,3.516728555465911e-05,0.0214863137876036
4173,-0.9985045091246186,3.5163064013676265e-05,0.0214837345338229
4172,-0.998504194217451,3.516896008053952e-05,0.0214873368801723
4171,-0.9985038798356298,3.5190880631103264e-05,0.0215007297770189
4170,-0.9985035646070752,3.5171668203381745e-05,0.0214889914741009
4169,-0.9985032499739388,3.51983210271328e-05,0.0215052756690681
4168,-0.9985029347745724,3.5175459920704604e-05,0.0214913081165971
4167,-0.998502620096394,3.52203056618421e-05,0.0215187077196919
4166,-0.99850230531803,3.520382181142091e-05,0.0215086365078542
4165,-0.9985019901909314,3.5222501711962464e-05,0.0215200494502587
4164,-0.9985016762924268,3.522834902150048e-05,0.0215236220071269
4163,-0.9985013614296316,3.519154175297205e-05,0.0215011337056048
4162,-0.9985010538649408,3.524057489086277e-05,0.0215310917012276
4161,-0.9985007412843212,3.519148086742625e-05,0.0215010965060905
4160,-0.9985004251283576,3.519688709762844e-05,0.0215043995747437
4159,-0.9985001097852254,3.520838053639212e-05,0.0215114217724448
4158,-0.9984997935641798,3.519333853425394e-05,0.0215022314931031
4157,-0.9984994780446352,3.521824618714868e-05,0.0215174494332247
4156,-0.9984991617706588,3.5200103873791846e-05,0.0215063649428675
4155,-0.9984988460079977,3.5245819663117855e-05,0.0215342961231965
4154,-0.998498529888519,3.5224685589896446e-05,0.0215213837439303
4153,-0.9984982137525448,3.525155442495616e-05,0.0215377999162932
4152,-0.9984978983247268,3.524045985073518e-05,0.0215310214146462
4151,-0.9984975817160624,3.522837761549454e-05,0.0215236394773274
4150,-0.9984972667035584,3.526721215856723e-05,0.0215473663918475
4149,-0.9984969501033788,3.52362695084475e-05,0.0215284612224718
4148,-0.9984966332159704,3.5275304228770936e-05,0.0215523104401823
4147,-0.9984963162284216,3.525142529811338e-05,0.0215377210230883
4146,-0.9984959988540892,3.5271116844174284e-05,0.0215497520550817
4145,-0.9984956819134924,3.526486362744146e-05,0.0215459314992786
4144,-0.998495364246885,3.527834718644873e-05,0.0215541696096484
4143,-0.9984950474233903,3.530543516024703e-05,0.0215707196701868
4142,-0.9984947294582028,3.5288241352062805e-05,0.0215602146922784
4141,-0.9984944126790174,3.5322934465840765e-05,0.0215814112992142
4140,-0.9984940951764258,3.52809739134928e-05,0.021555774472822
4139,-0.9984937779238834,3.531378781950022e-05,0.021575822931779
4138,-0.998493461137278,3.531059796202556e-05,0.0215738740102869
4137,-0.9984931426028766,3.531329185330684e-05,0.021575519909095
4136,-0.9984928246173412,3.5335590744338924e-05,0.0215891439623102
4135,-0.9984925057678836,3.531460105538269e-05,0.0215763197981444
4134,-0.998492187532938,3.534252412137014e-05,0.0215933800786937
4133,-0.998491868713346,3.532065380247548e-05,0.0215800178721146
4132,-0.9984915503449746,3.5365451798741944e-05,0.021607388304312
4131,-0.9984912318873932,3.535019219374833e-05,0.0215980650751802
4130,-0.9984909127752272,3.536773925787933e-05,0.0216087858834548
4129,-0.9984905945924788,3.53701460759594e-05,0.0216102563878649
4128,-0.9984902751994468,3.534894598358556e-05,0.0215973036725817
4127,-0.9984899572839886,3.539020384523878e-05,0.0216225111728964
4126,-0.998489638143159,3.5359743104180245e-05,0.0216039004376559
4125,-0.9984893184762136,3.539886824150534e-05,0.0216278048978464
4124,-0.9984889988599563,3.5381177504873144e-05,0.021616996309341
4123,-0.9984886787147882,3.539560155559053e-05,0.0216258090361385
4122,-0.9984883591083809,3.539392794111226e-05,0.0216247865004132
4121,-0.9984880387887848,3.539959538576172e-05,0.0216282491644259
4120,-0.9984877195816024,3.543487455700782e-05,0.0216498038375149
4119,-0.9984873990544204,3.541122413240663e-05,0.0216353540317885
4118,-0.9984870792591224,3.544707074210034e-05,0.0216572553952845
4117,-0.9984867590779832,3.541029404648628e-05,0.0216347857730327
4116,-0.9984864388059074,3.543615365751807e-05,0.0216505853352761
4115,-0.9984861192086836,3.543930989724162e-05,0.0216525137171805
4114,-0.9984857979692906,3.54391069434919e-05,0.02165238971762
4113,-0.9984854772689136,3.546662134153803e-05,0.0216692003124889
4112,-0.9984851557021196,3.544461293551733e-05,0.0216557537382007
4111,-0.998484834707612,3.547286493794179e-05,0.0216730149905164
4110,-0.9984845132131376,3.544872896587703e-05,0.0216582685276839
4109,-0.9984841921575622,3.5491795398801744e-05,0.0216845810188796
4108,-0.9984838711428934,3.548086996106099e-05,0.0216779058553047
4107,-0.9984835495399066,3.549344135791046e-05,0.02168558665788
4106,-0.9984832293569592,3.550723051010011e-05,0.0216940114778836
4105,-0.9984829078844392,3.5466769770138035e-05,0.0216692909985747
4104,-0.9984825945763088,3.551243240785377e-05,0.0216971897046265
4103,-0.998482276394129,3.5472403813674666e-05,0.02167273325536
4102,-0.998481953747633,3.546674761816178e-05,0.0216692774642826
4101,-0.9984816320647076,3.548538186188999e-05,0.0216806625115396
4100,-0.998481309465019,3.546568811223763e-05,0.0216686301332081
4099,-0.9984809875649492,3.549345230404582e-05,0.0216855933456893
4098,-0.9984806649589384,3.547306111062356e-05,0.0216731348470175
4097,-0.9984803427973756,3.551829522406001e-05,0.0217007717356732
4096,-0.998480020401877,3.5501260998239207e-05,0.0216903642585154
4095,-0.9984796977402404,3.552284525685155e-05,0.0217035516895639
4094,-0.998479375968468,3.552028281658205e-05,0.0217019861039686
4093,-0.9984790528855388,3.550137703732688e-05,0.0216904351554359
4092,-0.9984787314884128,3.5543345473088e-05,0.0217160767983923
4091,-0.9984784085850374,3.551147000726898e-05,0.0216966017024356
4090,-0.9984780852215888,3.555019998712205e-05,0.0217202647314976
4089,-0.9984777618554316,3.55306190690138e-05,0.0217083012903594
4088,-0.99847743800066,3.5545900563152126e-05,0.0217176378931998
4087,-0.9984771146643936,3.554445608249945e-05,0.0217167553523931
4086,-0.9984767905411376,3.555216683025114e-05,0.0217214664224435
4085,-0.9984764673834208,3.558504100450814e-05,0.0217415517037626
4084,-0.998476142988036,3.5564575101679305e-05,0.0217290475595504
4083,-0.9984758196943718,3.56003772009442e-05,0.0217509217283106
4082,-0.9984754957932148,3.556086314519735e-05,0.0217267796488919
4081,-0.998475171961514,3.5588943709432016e-05,0.0217439361568499
4080,-0.9984748487693292,3.5592014711139446e-05,0.0217458124605022
4079,-0.9984745237597236,3.559022181550784e-05,0.0217447170470371
4078,-0.9984741993156516,3.561693987831116e-05,0.0217610411014
4077,-0.9984738739787832,3.559409676151945e-05,0.0217470845401376
4076,-0.9984735492513572,3.562289058142217e-05,0.0217646768291021
4075,-0.998473223977928,3.560012256582905e-05,0.0217507661527551
4074,-0.998472899149098,3.5643732932104044e-05,0.0217774109733432
4073,-0.9984725743231436,3.563274195732301e-05,0.0217706957683096
4072,-0.9984722486312126,3.5645535000043224e-05,0.0217785119908542
4071,-0.99847192394044,3.565369805113419e-05,0.0217834994066993
4070,-0.9984715979880888,3.562907274789848e-05,0.0217684539750121
4069,-0.9984712735308612,3.567093012264257e-05,0.021794027762522
4068,-0.9984709479021444,3.564145753390341e-05,0.0217760207631249
4067,-0.998470621691239,3.567997566178254e-05,0.0217995543560385
4066,-0.9984702955688972,3.566572573036342e-05,0.0217908480116877
4065,-0.9984699688591044,3.5677319460902655e-05,0.0217979314851036
4064,-0.998469642741425,3.5678602012181106e-05,0.0217987150911961
4063,-0.9984693158239654,3.568054186388484e-05,0.0217999002910701
4062,-0.9984689900195838,3.5718002400596173e-05,0.0218227877227765
4061,-0.998468662924675,3.569513835322681e-05,0.0218088183734654
4060,-0.9984683374226322,3.573420460066935e-05,0.021832686853441
4059,-0.998468011302667,3.569459118039372e-05,0.0218084840648317
4058,-0.9984676879410408,3.5698665851446967e-05,0.0218109735848344
4057,-0.9984673681987188,3.573366390252957e-05,0.0218323565006795
4056,-0.998467041184091,3.567180925463791e-05,0.0217945648897303
4055,-0.9984667140638728,3.571068009921416e-05,0.0218183139835424
4054,-0.9984663867771664,3.568720969018446e-05,0.021803974162735
4053,-0.9984660591335628,3.570629610976189e-05,0.0218156354778935
4052,-0.9984657319132434,3.570179868276598e-05,0.0218128876648011
4051,-0.9984654039059792,3.5714678012497434e-05,0.021820756606507
4050,-0.9984650767402748,3.574246299692495e-05,0.0218377325227479
4049,-0.9984647483955276,3.572601332191863e-05,0.0218276821912163
4048,-0.998464421524289,3.576116212786071e-05,0.0218491572144323
4047,-0.9984640936974508,3.571859287191568e-05,0.0218231484856802
4046,-0.998463766270264,3.5751242778726393e-05,0.0218430967453143
4045,-0.9984634392732988,3.575015576077274e-05,0.021842432605092
4044,-0.9984631103616746,3.575064374886423e-05,0.0218427307533595
4043,-0.9984627820717764,3.5774269935086646e-05,0.0218571657500552
4042,-0.9984624528293546,3.5752131029045496e-05,0.0218436394435856
4041,-0.9984621242871176,3.5781078898225764e-05,0.0218613258527264
4040,-0.99846179507584,3.57595900965386e-05,0.0218481967434225
4039,-0.9984614662950804,3.580403445185575e-05,0.0218753511100268
4038,-0.998461137367979,3.579083229566317e-05,0.0218672849295937
4037,-0.9984608079356618,3.580790106187253e-05,0.0218777135100473
4036,-0.9984604795032864,3.58115394395254e-05,0.0218799364659194
4035,-0.9984601496920272,3.5788789285037166e-05,0.0218660367022515
4034,-0.998459821603262,3.583173002865969e-05,0.0218922724004919
4033,-0.9984594920652794,3.580071713266808e-05,0.0218733243126816
4032,-0.9984591619897896,3.58389931820411e-05,0.0218967100018074
4031,-0.9984588319504776,3.582280884376024e-05,0.0218868217842421
4030,-0.9984585013682884,3.5835402818769326e-05,0.0218945163814966
4029,-0.9984581713516644,3.583653382843793e-05,0.0218952073995338
4028,-0.9984578405277992,3.584086661187454e-05,0.0218978546196141
4027,-0.9984575108240348,3.587735589999202e-05,0.021920148643222
4026,-0.9984571797466976,3.5854697209158875e-05,0.0219063047615126
4025,-0.9984568496509276,3.589075021188729e-05,0.0219283322258844
4024,-0.9984565190200144,3.585407034571529e-05,0.02190592176395
4023,-0.9984561883705808,3.587898634545007e-05,0.0219211448037778
4022,-0.9984558584314632,3.588512840404731e-05,0.0219248974447975
4021,-0.998455526665072,3.588219528038559e-05,0.0219231053811116
4020,-0.9984551955036038,3.59112630219649e-05,0.0219408650292283
4019,-0.99845486339405,3.5888130193813195e-05,0.0219267314617202
4018,-0.9984545319279088,3.5917094097927416e-05,0.0219444276677963
4017,-0.998454199897284,3.589372216051868e-05,0.0219301480106357
4016,-0.9984538682710936,3.5936273134276375e-05,0.0219561455694381
4015,-0.99845353664856,3.592780748057184e-05,0.0219509732711204
4014,-0.9984532045507772,3.59395937922762e-05,0.0219581744067123
4013,-0.9984528739916356,3.595460952989462e-05,0.0219673486391028
4012,-0.9984525418034268,3.59139919727394e-05,0.0219425323484918
4011,-0.998452217224826,3.596014546041485e-05,0.0219707309513395
4010,-0.9984518881699253,3.5922688334476385e-05,0.0219478456035283
4009,-0.9984515549439912,3.591972801993835e-05,0.021946036926911
4008,-0.9984512226795612,3.593752427671967e-05,0.021956909985534
4007,-0.9984508894070222,3.591845689827218e-05,0.0219452603040199
4006,-0.9984505569458816,3.594636942908597e-05,0.0219623141478469
4005,-0.9984502236338246,3.592682759712232e-05,0.0219503745873454
4004,-0.9984498908762054,3.597239033149107e-05,0.0219782122550023
4003,-0.9984495577315132,3.5955320401928496e-05,0.0219677829637696
4002,-0.9984492245452128,3.597832003148397e-05,0.0219818351503354
4001,-0.9984488921931228,3.5974239628529515e-05,0.0219793421282873
4000,-0.998448558437492,3.595659845060698e-05,0.0219685638188885
3999,-0.9984482265768784,3.599887619137821e-05,0.0219943944393107
3998,-0.9984478929062082,3.596713931771128e-05,0.0219750040196212
3997,-0.9984475589120122,3.600604397474004e-05,0.0219987737719787
3996,-0.9984472248103596,3.5985946261936675e-05,0.0219864945824735
3995,-0.998446890280134,3.600199664735908e-05,0.0219963009582617
3994,-0.9984465562354788,3.6000528785638975e-05,0.0219954041322196
3993,-0.9984462213735508,3.600960824716164e-05,0.022000951451446
3992,-0.9984458874927828,3.604169388119151e-05,0.0220205549548148
3991,-0.998445552280894,3.602268393279849e-05,0.0220089403615979
3990,-0.9984452184414808,3.605852464082218e-05,0.0220308381193242
3989,-0.9984448837414676,3.601839900319704e-05,0.0220063223789893
3988,-0.9984445493225398,3.604794781364299e-05,0.0220243759479036
3987,-0.9984442154356246,3.605046324549789e-05,0.0220259128125576
3986,-0.9984438796109252,3.604952091081944e-05,0.0220253370701233
3985,-0.998443544434959,3.6075632136260535e-05,0.0220412903623481
3984,-0.9984432082576306,3.605320580230094e-05,0.0220275884447573
3983,-0.9984428728111678,3.608219248201591e-05,0.0220452985661441
3982,-0.9984425366752612,3.606021682190909e-05,0.0220318719987734
3981,-0.9984422011024776,3.610447093403669e-05,0.0220589101316451
3980,-0.9984418653800984,3.609306864175742e-05,0.0220519436221194
3979,-0.9984415289309158,3.610764030632449e-05,0.022060846537211
3978,-0.9984411934975346,3.611432048527193e-05,0.0220649279560285
3977,-0.998440856683149,3.609094977615412e-05,0.0220506490493223
3976,-0.9984405215837772,3.613322423081237e-05,0.0220764776620134
3975,-0.9984401850307916,3.610387570647927e-05,0.0220585464628014
3974,-0.9984398480188128,3.614287051174466e-05,0.0220823712934303
3973,-0.9984395109962692,3.6127840970931525e-05,0.0220731886276402
3972,-0.99843917343962,3.614049036721165e-05,0.0220809170858766
3971,-0.9984388364498756,3.614127111327922e-05,0.0220813941017945
3970,-0.9984384986332284,3.61450850978367e-05,0.0220837243490027
3969,-0.9984381619683822,3.618164069430312e-05,0.0221060588853191
3968,-0.998437823881452,3.616019421268088e-05,0.0220929556324945
3967,-0.9984374877093078,3.619951802010665e-05,0.0221169814750453
3966,-0.9984371506106048,3.615855783640084e-05,0.0220919558483579
3965,-0.9984368164911293,3.616595764187733e-05,0.0220964769406153
3964,-0.9984364856200764,3.619851945112797e-05,0.022116371374889
3963,-0.998436147446672,3.614061662269536e-05,0.0220809942247544
3962,-0.9984358094691094,3.617978393346019e-05,0.02210492445184
3961,-0.9984354711418482,3.615497258331002e-05,0.0220897653502372
3960,-0.9984351325994972,3.6176317387813765e-05,0.0221028064809377
3959,-0.998434794371713,3.616990329071255e-05,0.0220988876313363
3958,-0.9984344554008144,3.6186226328951696e-05,0.0221088605910356
3957,-0.9984341172583804,3.621141263918608e-05,0.0221242487836787
3956,-0.9984337778683048,3.619734038600874e-05,0.0221156509961981
3955,-0.9984334401713816,3.623167572186016e-05,0.0221366290099535
3954,-0.9984331011990236,3.618901381178109e-05,0.0221105636718906
3953,-0.9984327629916364,3.6224504876591534e-05,0.0221322478065387
3952,-0.9984324249360454,3.622003760110617e-05,0.0221295184152496
3951,-0.9984320849494012,3.622444782393221e-05,0.0221322129488202
3950,-0.9984317456473556,3.62454059363626e-05,0.0221450178205347
3949,-0.9984314052874677,3.6225388888092674e-05,0.0221327879150004
3948,-0.998431065769723,3.625366798881421e-05,0.022150065723684
3947,-0.998430725382808,3.623346976089061e-05,0.0221377251220062
3946,-0.9984303856738242,3.627915043668457e-05,0.0221656348488634
3945,-0.9984300455660604,3.626364509898718e-05,0.0221561614833222
3944,-0.9984297051675224,3.628424415634868e-05,0.022168746981555
3943,-0.998429365650962,3.628373904607768e-05,0.0221684383720729
3942,-0.9984290247293311,3.62650710459222e-05,0.0221570327005006
3941,-0.9984286856969083,3.630699592723937e-05,0.0221826477328035
3940,-0.99842834486211,3.627694796168154e-05,0.0221642891928573
3939,-0.9984280037638428,3.631655892290849e-05,0.0221884904790506
3938,-0.9984276625056452,3.629771977175591e-05,0.0221769802385879
3937,-0.9984273208422764,3.6313842465709766e-05,0.022186830793043
3936,-0.9984269796465364,3.631173449747295e-05,0.0221855428782586
3935,-0.9984266377000396,3.632067579383508e-05,0.0221910057820988
3934,-0.998426296900811,3.635411530519277e-05,0.0222114364699555
3933,-0.9984259545439672,3.633368147726439e-05,0.0221989519226887
3932,-0.99842561343311,3.636953573673549e-05,0.0222208579600035
3931,-0.9984252714685722,3.633148924656747e-05,0.0221976125256922
3930,-0.998424929829842,3.6360823253588514e-05,0.022215534855197
3929,-0.9984245886350652,3.636210790123792e-05,0.0222163197421187
3928,-0.9984242456026016,3.636467471545874e-05,0.0222178880000867
3927,-0.9984239032556478,3.639029974161045e-05,0.0222335442369565
3926,-0.9984235598299512,3.6369737282545566e-05,0.0222209810993487
3925,-0.9984232172249832,3.639790571250077e-05,0.0222381912910191
3924,-0.9984228738108146,3.637562187210971e-05,0.0222245764333614
3923,-0.9984225311522305,3.642039066897336e-05,0.0222519290254689
3922,-0.998422188173134,3.6407794644834735e-05,0.0222442331762485
3921,-0.998421844989498,3.642481125348209e-05,0.0222546298897631
3920,-0.9984215031761332,3.6434053604159486e-05,0.0222602767301051
3919,-0.998421159890758,3.639688930649551e-05,0.0222375702928948
3918,-0.9984208248628568,3.644593457823154e-05,0.0222675357019874
3917,-0.9984204841285078,3.640130968067269e-05,0.0222402710286818
3916,-0.9984201396108856,3.640593246507477e-05,0.0222430954319495
3915,-0.9984197960469556,3.641927260959e-05,0.0222512459197254
3914,-0.9984194514144736,3.6404130822105264e-05,0.0222419946740842
3913,-0.9984191077080884,3.643000843223747e-05,0.0222578052333186
3912,-0.998418762950688,3.641274961542893e-05,0.0222472605368001
3911,-0.9984184190427052,3.645933102282371e-05,0.0222757205876732
3910,-0.9984180744316082,3.643967704805593e-05,0.0222637125107809
3909,-0.9984177300787054,3.646683994479098e-05,0.0222803083473211
3908,-0.9984173862865116,3.645664758068481e-05,0.0222740810730243
3907,-0.99841704121584,3.644584744030504e-05,0.0222674824629386
3906,-0.9984166980830886,3.6485027733345474e-05,0.0222914206218632
3905,-0.9984163527796496,3.645613480358084e-05,0.022273767779303
3904,-0.9984160075388264,3.649601177541197e-05,0.0222981315911853
3903,-0.9984156619023528,3.647266215767304e-05,0.0222838655707732
3902,-0.9984153160730268,3.649363867187272e-05,0.0222966816854991
3901,-0.998414970537294,3.648695864474558e-05,0.0222926003594399
3900,-0.99841462434047,3.650300610265815e-05,0.0223024049465943
3899,-0.9984142790994112,3.652978086323374e-05,0.0223187636418487
3898,-0.9984139323819906,3.6514319934428e-05,0.0223093174090068
3897,-0.9984135872226344,3.654869010492738e-05,0.0223303167058429
3896,-0.9984132408281644,3.650831829227323e-05,0.0223056505588492
3895,-0.9984128952313672,3.654340726981193e-05,0.022327089028438
3894,-0.9984125496978205,3.653806641302209e-05,0.022323825901271
3893,-0.998412202356628,3.6546113992042976e-05,0.0223287427666289
3892,-0.9984118556970129,3.656621099385403e-05,0.0223410215217358
3891,-0.9984115079330558,3.6548621869509e-05,0.0223302750157441
3890,-0.9984111610756417,3.657536852631618e-05,0.0223466165403134
3889,-0.9984108132453235,3.655546418883148e-05,0.0223344554981919
3888,-0.998410466494386,3.660240339281275e-05,0.0223631341536461
3887,-0.9984101191151336,3.658472380741846e-05,0.0223523323782624
3886,-0.9984097712670812,3.660632859149037e-05,0.0223655323498428
3885,-0.9984094241842664,3.660470631714518e-05,0.0223645411816283
3884,-0.9984090758219972,3.658973900060668e-05,0.0223553965332817
3883,-0.9984087292394068,3.6628478982417066e-05,0.0223790656732843
3882,-0.9984083807874672,3.6602036515725725e-05,0.0223629100011109
3881,-0.9984080323821188,3.664341339695552e-05,0.0223881902193488
3880,-0.998407683596618,3.662291211688157e-05,0.0223756644605429
3879,-0.998407334573505,3.6642869465524174e-05,0.0223878578911287
3878,-0.9984069858800564,3.663573709984941e-05,0.0223835001977634
3877,-0.9984066365897204,3.664895366238306e-05,0.0223915751801032
3876,-0.9984062884263912,3.667857401427791e-05,0.0224096724590167
3875,-0.998405938640973,3.666082175156142e-05,0.0223988262796443
3874,-0.9984055910796956,3.67002086136267e-05,0.0224228906469702
3873,-0.9984052420034668,3.665462400513029e-05,0.0223950396147796
3872,-0.9984048981523208,3.6671515589604073e-05,0.0224053599417155
3871,-0.998404556038466,3.669334756358542e-05,0.0224186987205314
3870,-0.9984042057129414,3.663990250488686e-05,0.0223860451539145
3869,-0.998403856234552,3.667911003267327e-05,0.0224099999525737
3868,-0.9984035060807818,3.665218622117597e-05,0.0223935501910108
3867,-0.9984031560340036,3.667808398797114e-05,0.0224093730654517
3866,-0.9984028060165172,3.666605548394741e-05,0.0224020239565349
3865,-0.9984024555172372,3.669046916864725e-05,0.0224169400946985
3864,-0.9984021057301268,3.6708606709253165e-05,0.0224280216690267
3863,-0.998401754646573,3.669976183820066e-05,0.0224226176785894
3862,-0.9984014053002566,3.673052440896453e-05,0.0224414128240753
3861,-0.998401054318672,3.669046883847716e-05,0.022416939892973
3860,-0.9984007047408348,3.673049199607892e-05,0.0224413930206296
3859,-0.9984003546739768,3.671706868463706e-05,0.0224331917199844
3858,-0.998400002964236,3.67325194149479e-05,0.0224426317218063
3857,-0.9983996518776304,3.674531286040204e-05,0.022450448190411
3856,-0.9983992997039604,3.6732447142510735e-05,0.022442587565192
3855,-0.998398948490376,3.675647015539899e-05,0.0224572650128511
3854,-0.9983985961624168,3.673985942701138e-05,0.0224471162818146
3853,-0.9983982450370416,3.678756140575563e-05,0.0224762609731783
3852,-0.99839789297346,3.6766127504228814e-05,0.022463165406471
3851,-0.9983975409776424,3.679406730745413e-05,0.0224802359130453
3850,-0.998397189437736,3.678321292111076e-05,0.0224736041600605
3849,-0.9983968367860436,3.677622144920313e-05,0.0224693325491905
3848,-0.9983964859094984,3.681161589717725e-05,0.0224909576534178
3847,-0.9983961328602304,3.678714229235647e-05,0.0224760049055898
3846,-0.9983957801363466,3.6828203399482526e-05,0.0225010921939108
3845,-0.9983954267948142,3.680412909229582e-05,0.0224863834067447
3844,-0.998395073463595,3.682819590593103e-05,0.0225010876155421
3843,-0.9983947202450928,3.681662113560893e-05,0.0224940157263349
3842,-0.9983943665814156,3.683739840831253e-05,0.0225067101095925
3841,-0.9983940138021388,3.685977946415801e-05,0.0225203843634113
3840,-0.998393659591699,3.684752043574714e-05,0.0225128944099784
3839,-0.9983933077978066,3.6884718881843486e-05,0.0225356217110092
3838,-0.9983929540304112,3.683662854368802e-05,0.0225062397419586
3837,-0.9983926059522896,3.686332568582302e-05,0.0225225510143272
3836,-0.998392257907424,3.687223857534599e-05,0.0225279965623138
3835,-0.9983919029231576,3.683218086462297e-05,0.0225035223235821
3834,-0.9983915490486368,3.686878283705932e-05,0.0225258851944324
3833,-0.9983911942029182,3.684077930114043e-05,0.0225087757488091
3832,-0.9983908398517788,3.687022569123812e-05,0.0225267667415051
3831,-0.998390485166037,3.68531597136392e-05,0.0225163398648213
3830,-0.9983901302873814,3.68864041946356e-05,0.0225366513941056
3829,-0.9983897757952164,3.689423417735171e-05,0.0225414353136757
3828,-0.998389420324853,3.689402371422118e-05,0.0225413067260752
3827,-0.9983890665705116,3.6918091358398495e-05,0.0225560114423127
3826,-0.9983887108868128,3.688110609248925e-05,0.0225334143889345
3825,-0.9983883571881692,3.692521355272293e-05,0.0225603629212425
3824,-0.9983880023450862,3.690334869099303e-05,0.0225470040488518
3823,-0.998387646187461,3.69275698962613e-05,0.022561802586996
3822,-0.9983872904939052,3.693114150398144e-05,0.0225639847481435
3821,-0.9983869338155852,3.692539674777342e-05,0.0225604748487421
3820,-0.9983865780740738,3.694452558657592e-05,0.0225721620809643
3819,-0.9983862211407494,3.693317803333505e-05,0.0225652290155938
3818,-0.9983858655062716,3.6979884914326765e-05,0.0225937657276317
3817,-0.9983855086086372,3.695650366093366e-05,0.0225794803786425
3816,-0.9983851524125604,3.6989651462501424e-05,0.0225997328392638
3815,-0.9983847961893793,3.696845876748835e-05,0.0225867846435792
3814,-0.9983844392043963,3.697203579954082e-05,0.0225889701188554
3813,-0.9983840838021713,3.700101405920938e-05,0.0226066750958087
3812,-0.9983837260141956,3.6980844519745424e-05,0.0225943520220474
3811,-0.9983833688287452,3.702032776094854e-05,0.0226184752745664
3810,-0.9983830107527452,3.69940637322646e-05,0.0226024286234607
3809,-0.9983826530232796,3.702182526105382e-05,0.0226193902089053
3808,-0.998382295095187,3.700544640873477e-05,0.0226093831482278
3807,-0.9983819369788854,3.703479853319536e-05,0.0226273165470257
3806,-0.9983815794302346,3.70479408870187e-05,0.0226353461897378
3805,-0.9983812207741316,3.704307306879619e-05,0.0226323720770606
3804,-0.9983808645267104,3.707546813907678e-05,0.0226521646380798
3803,-0.9983805058715316,3.702823689998661e-05,0.0226233075566286
3802,-0.9983801537278458,3.706352354325439e-05,0.0226448667949322
3801,-0.99837979981782,3.7057016259201736e-05,0.0226408910104821
3800,-0.998379440138413,3.703207614804696e-05,0.0226256532391922
3799,-0.9983790816927124,3.7063338810938656e-05,0.0226447539282028
3798,-0.9983787220514948,3.703700555954787e-05,0.0226286649837902
3797,-0.9983783632567048,3.706812078342613e-05,0.0226476755913272
3796,-0.998378003731746,3.704810377717302e-05,0.0226354457114641
3795,-0.998377644397945,3.708887986226764e-05,0.0226603588585994
3794,-0.9983772850374882,3.708608856712526e-05,0.0226586534485185
3793,-0.9983769251729246,3.709594712294941e-05,0.0226646767744759
3792,-0.9983765667761302,3.711009162257935e-05,0.0226733187026948
3791,-0.99837620636857,3.707912425898916e-05,0.0226543984340195
3790,-0.998375848335556,3.712550355935989e-05,0.0226827350026599
3789,-0.9983754885063912,3.709701456055054e-05,0.0226653289516025
3788,-0.9983751278356424,3.712948566954628e-05,0.0226851679703357
3787,-0.9983747673569652,3.712297378945424e-05,0.0226811893778229
3786,-0.9983744061009432,3.712614706020384e-05,0.0226831281652494
3785,-0.9983740456517116,3.71382642868404e-05,0.0226905314814179
3784,-0.9983736840379736,3.71345706141109e-05,0.0226882747416655
3783,-0.9983733237288668,3.717754156795828e-05,0.0227145288975822
3782,-0.9983729618771756,3.715535288874656e-05,0.0227009721809759
3781,-0.9983726014022388,3.71912182236037e-05,0.0227228849850688
3780,-0.9983722402829174,3.716029475666645e-05,0.022703991536128
3779,-0.9983718789402458,3.7175868346028046e-05,0.0227135066016938
3778,-0.9983715187763318,3.7195458134025175e-05,0.0227254754621076
3777,-0.9983711561599676,3.71822867790544e-05,0.0227174281004348
3776,-0.9983707943403322,3.721794516634444e-05,0.0227392144648468
3775,-0.998370431381868,3.719215742290842e-05,0.0227234588118698
3774,-0.9983700691395134,3.722193208115813e-05,0.0227416503680273
3773,-0.9983697063174914,3.720195393755946e-05,0.0227294442322541
3772,-0.9983693438108366,3.723983010315967e-05,0.0227525856026022
3771,-0.9983689815033658,3.724286703360073e-05,0.0227544410895804
3770,-0.9983686179946374,3.724572002797803e-05,0.0227561841963189
3769,-0.9983682559209436,3.726580360924911e-05,0.0227684547518185
3768,-0.9983678920750084,3.72344400906149e-05,0.0227492924425237
3767,-0.998367530236159,3.727794288293304e-05,0.0227758715381702
3766,-0.9983671669509798,3.7253259696877525e-05,0.0227607907415576
3765,-0.998366802878333,3.728665218513682e-05,0.0227811926995015
3764,-0.998366438991005,3.728308336058855e-05,0.022779012238801
3763,-0.9983660743014878,3.72862777911471e-05,0.0227809639543307
3762,-0.9983657104281142,3.729717642429312e-05,0.0227876227409825
3761,-0.99836534544317,3.7291555096862335e-05,0.0227841882534132
