z,H_km_s_Mpc
-0.9987916994836878,0.0011726923269279892
-0.998791644243651,0.00117278550241082
-0.99879158862876,0.0011728650777629197
-0.9987915141403051,0.0011729504997185904
-0.9987914530371861,0.001173008763099862
-0.9987913976387833,0.0011730602459666627
-0.9987913453646695,0.0011731141366636332
-0.9987912950003068,0.0011731754679016693
-0.99879124580906,0.0011732466121361321
-0.998791197254551,0.0011733278393193463
-0.998791148877187,0.0011734177285630495
-0.9987911001706503,0.0011735136783558545
-0.9987910504766344,0.001173612433134505
-0.9987909989132119,0.0011737104526513983
-0.9987909442367529,0.0011738042845304743
-0.9987908893443846,0.0011738848183272933
-0.9987908261154196,0.0011739606297791654
-0.998790762303468,0.0011740237694085045
-0.9987907055715803,0.0011740760732871917
-0.9987906524926545,0.001174128709258212
-0.9987906016047157,0.0011741876619050687
-0.998790552074214,0.0011742559956973285
-0.9987905033230688,0.001174334541166131
-0.9987904548783849,0.0011744223157847712
-0.9987904062783347,0.0011745169595568622
-0.9987903568755966,0.0011746154355348343
-0.9987903058831367,0.001174714201792958
-0.9987902517411303,0.0011748104636208464
-0.9987901916498316,0.0011749023891940475
-0.998790130636111,0.0011749785884722034
-0.9987900646704555,0.0011750458596301249
-0.9987900069431871,0.0011750991476570875
-0.9987899532725294,0.001175151261739204
-0.9987899019952252,0.0011752088672629922
-0.9987898522025098,0.001175275492436367
-0.9987898032839112,0.0011753523387940659
-0.9987897547543678,0.0011754387218900276
-0.9987897061595931,0.001175532485928829
-0.9987896568864314,0.0011756306862980132
-0.9987896062018554,0.0011757297983184146
-0.9987895528053521,0.001175826697227376
-0.9987894945486271,0.0011759188833507421
-0.9987894356119684,0.0011759959800097283
-0.9987893669106497,0.0011760687150414709
-0.9987893080031016,0.0011761234615959846
-0.9987892536541841,0.0011761752485825398
-0.9987892019370382,0.0011762315446954413
-0.9987891518489844,0.0011762963952870378
-0.9987891027395817,0.001176371409575299
-0.9987890541077478,0.0011764562324066033
-0.9987890054991952,0.0011765489509874233
-0.9987889563420219,0.0011766467226861403
-0.9987889059389068,0.0011767460835981208
-0.9987888531796056,0.0011768436876635144
-0.9987887963473281,0.001176936575889802
-0.9987887390116567,0.0011770150136696203
-0.9987886673353445,0.001177093899416356
-0.9987886072053878,0.0011771504114933924
-0.9987885521764311,0.001177202135021468
-0.9987885000223955,0.0011772573721492915
-0.9987884496394628,0.001177320665585417
-0.9987884003348914,0.0011773940111744386
-0.9987883515899227,0.001177477362798043
-0.9987883029476583,0.0011775690472480146
-0.9987882538699253,0.0011776663261929717
-0.9987882036813956,0.0011777658235548076
-0.9987881514010395,0.0011778640575085355
-0.9987880955920831,0.001177957758757663
-0.9987880394785902,0.0011780375021219034
-0.9987879732930399,0.001178113847166639
-0.9987879109792492,0.0011781739911912537
-0.9987878548157957,0.0011782260510100869
-0.9987878019609595,0.0011782798721011235
-0.9987877511182232,0.001178340825619402
-0.9987877015168748,0.0011784115299764018
-0.998787652604847,0.0011784924432185324
-0.9987876039166736,0.001178582283829236
-0.9987875549603286,0.0011786785134148508
-0.998787505080302,0.0011787779301420415
-0.9987874534412984,0.001178876938819051
-0.9987873988902682,0.001178971966972091
-0.9987873441608349,0.0011790539986668304
-0.9987872820042148,0.0011791305290398976
-0.998787216492772,0.001179196641820511
-0.9987871588096582,0.0011792499014705638
-0.9987871050516399,0.0011793025481868905
-0.9987870536248556,0.0011793610298199328
-0.9987870036446042,0.0011794287251079673
-0.9987869545097248,0.0011795067071514558
-0.9987869057376811,0.0011795941823795914
-0.9987868568717412,0.0011796889046280304
-0.9987868072817092,0.0011797878870360658
-0.998786756217694,0.001179887572084054
-0.9987867023014605,0.0011799849084210517
-0.9987866432027028,0.0011800775632091302
-0.998786583351732,0.0011801548448125427
-0.9987865151236095,0.0011802263260817605
-0.9987864562445425,0.0011802809728238479
-0.9987864017929143,0.001180333188272435
-0.9987863499154213,0.0011803902371836398
-0.9987862996334202,0.0011804560363726391
-0.9987862503055824,0.0011805320827990465
-0.9987862014335454,0.0011806179263404036
-0.998786152561521,0.001180711573762317
-0.9987861031044093,0.0011808101369110457
-0.9987860523542429,0.0011809101145768726
-0.9987859991538482,0.0011810081880086522
-0.9987859416878304,0.0011811014835637103
-0.9987858836794026,0.0011811800792672033
-0.9987858123366564,0.001181257947028538
-0.9987857521671002,0.0011813143950493194
-0.998785696992623,0.0011813664653301205
-0.9987856446507171,0.001181422307910517
-0.9987855940567135,0.0011814863742672238
-0.9987855445247077,0.001181560581138135
-0.9987854955378666,0.001181644814801739
-0.9987854466382451,0.001181737340921681
-0.9987853972787278,0.001181835381025476
-0.9987853467776585,0.0011819355225930347
-0.9987852941282934,0.0011820342845889633
-0.998785237844074,0.0011821284329592546
-0.9987851812310686,0.0011822084323230336
-0.9987851141215027,0.0011822853242885686
-0.998785051817546,0.0011823452503497349
-0.9987849955226791,0.0011823975701607881
-0.9987849424857665,0.001182451933670969
-0.9987848914352566,0.0011825136170630266
-0.9987848416091426,0.0011825851585865604
-0.9987847924581573,0.0011826669475464167
-0.998784743516502,0.0011827576405435136
-0.9987846942845716,0.001182854655717734
-0.9987846441024222,0.0011829547482819299
-0.998784592116457,0.001183054315937562
-0.998784537141493,0.0011831497937141132
-0.998784481977128,0.001183232078039615
-0.9987844190838867,0.0011833090347647293
-0.9987843535938148,0.0011833748485951016
-0.9987842957675955,0.0011834282911302677
-0.9987842418166597,0.0011834813822289877
-0.9987841901745884,0.0011835404853136942
-0.9987841399654889,0.0011836089175292833
-0.9987840905910131,0.0011836876968590096
-0.9987840415686561,0.0011837759743958069
-0.9987839924395547,0.0011838714602927516
-0.9987839425642535,0.0011839711399353574
-0.9987838911837122,0.00118407143083393
-0.9987838368818123,0.0011841693059779011
-0.9987837772405871,0.001184262505934112
-0.9987837168136847,0.0011843401615920695
-0.9987836485554894,0.001184411420931296
-0.9987835894999906,0.0011844662468102412
-0.9987835348337334,0.0011845188441720381
-0.9987834827267982,0.0011845764221330242
-0.9987834322072088,0.0011846428553759444
-0.9987833826354517,0.001184719603621945
-0.9987833335129278,0.0011848061777943494
-0.9987832843821687,0.0011849005472748544
-0.9987832346516426,0.001184999797079081
-0.99878318360791,0.0011851004031630476
-0.9987831300748821,0.0011851990460522788
-0.9987830721992399,0.0011852928702137193
-0.9987830137667044,0.001185371857301719
-0.9987829422584352,0.0011854497678374645
-0.998782881851723,0.0011855064546010714
-0.9987828264273287,0.0011855588696282
-0.9987827738337413,0.0011856151462227471
-0.9987827229881457,0.0011856797261082083
-0.9987826732043427,0.0011857545134625906
-0.9987826239644396,0.001185839374273796
-0.9987825748089143,0.0011859325514793284
-0.9987825251869449,0.001186031247281675
-0.9987824744135818,0.0011861320283788237
-0.9987824214748278,0.0011862313986247212
-0.9987823648721645,0.001186326115865643
-0.9987823079365326,0.0011864065856782436
-0.9987822404112962,0.0011864839685262049
-0.9987821778090568,0.001186544221710298
-0.9987821212306265,0.0011865968755455526
-0.9987820679211376,0.0011866516082237985
-0.9987820166056859,0.00118671371136141
-0.9987819665197466,0.0011867857333243892
-0.9987819171120464,0.0011868680598033016
-0.9987818679150363,0.0011869593380836705
-0.9987818184272614,0.0011870569720442915
-0.9987817679861837,0.0011871577026367995
-0.9987817157363662,0.001187257905180922
-0.99878166049123,0.0011873539979247126
-0.9987816050573852,0.001187436832003085
-0.9987815418992368,0.0011875142778668883
-0.99878147599746,0.0011875806344194388
-0.998781417834492,0.0011876344532637745
-0.9987813635799201,0.001187687867241641
-0.9987813116532654,0.0011877472986381672
-0.998781261172,0.0011878160976806758
-0.9987812115339725,0.0011878953020595796
-0.9987811622542507,0.0011879840730607903
-0.9987811128724376,0.0011880801164368896
-0.9987810627488118,0.0011881804077049584
-0.9987810111249139,0.0011882813481033701
-0.9987809565972676,0.0011883798735601006
-0.9987808967847985,0.0011884736636597125
-0.9987808362019547,0.0011885518700146343
-0.9987807673666719,0.0011886240181319375
-0.9987807079070637,0.0011886793147424823
-0.998780652900335,0.0011887322233562969
-0.9987806004860109,0.0011887900560577438
-0.9987805496797385,0.0011888567532290896
-0.9987804998357632,0.0011889338168209985
-0.9987804504520241,0.0011890207848492941
-0.9987804010693326,0.0011891156399284565
-0.998780351097881,0.001189215463358594
-0.998780299825297,0.0011893167181150316
-0.9987802460915564,0.0011894160469116378
-0.998780188082547,0.0011895105317349273
-0.9987801295335461,0.0011895901734528952
-0.9987800572802453,0.0011896693483765587
-0.9987799964064679,0.0011897266218896206
-0.9987799406098651,0.001189779367495993
-0.9987798876897498,0.0011898358672457483
-0.9987798365451355,0.001189900648658815
-0.9987797864812265,0.0011899756773285203
-0.9987797369756043,0.0011900608595553882
-0.9987796875665943,0.0011901544622273305
-0.9987796377060214,0.0011902536924705996
-0.9987795867092829,0.0011903551087960522
-0.9987795335766126,0.0011904551842777348
-0.9987794768318145,0.0011905506342341958
-0.9987794196816783,0.0011906319634552407
-0.998779344157399,0.001190718190420378
-0.9987792819322536,0.0011907776056782116
-0.9987792254065281,0.0011908304846916103
-0.9987791720230467,0.0011908860386362794
-0.9987791205656121,0.0011909493175794813
-0.9987790702920636,0.00119102268053287
-0.9987790206597412,0.001191106356142481
-0.9987789712022352,0.0011911988550103345
-0.998778921402213,0.0011912975041859964
-0.9987788705895038,0.0011913989694562364
-0.9987788178658011,0.0011914996330176595
-0.998778761965637,0.0011915959726262002
-0.9987787058465217,0.0011916786771608628
-0.998778641251613,0.0011917565241500129
-0.9987785759248403,0.001191821515021269
-0.9987785178697869,0.0011918753027388468
-0.9987784635643498,0.001191929368099864
-0.9987784115088744,0.0011919898618142299
-0.9987783608498688,0.001192059940925215
-0.9987783109966788,0.0011921404813734634
-0.9987782614675131,0.0011922305058643652
-0.9987782117969013,0.0011923276160678792
-0.9987781613261884,0.0011924287324036986
-0.9987781092709335,0.0011925302272743498
-0.9987780541110888,0.0011926291630129178
-0.9987779931789582,0.0011927234934116645
-0.9987779313697056,0.0011928018770619906
-0.9987778632554413,0.0011928722812981748
-0.9987778039325681,0.0011929273748876056
-0.9987777488823304,0.0011929808010908787
-0.9987776963419815,0.0011930395859348912
-0.9987776453604054,0.0011931074792287321
-0.9987775953049338,0.0011931858264200533
-0.9987775456777153,0.0011932740298034941
-0.9987774960177405,0.0011933699657292484
-0.9987774457165489,0.001193470660210871
-0.998777394046242,0.0011935725285941155
-0.998777339774619,0.0011936722751260324
-0.998777280930945,0.0011937671259199358
-0.9987772214843947,0.0011938468050459313
-0.9987771498935,0.0011939242721317293
-0.9987770891069526,0.001193981301896726
-0.998777033230029,0.0011940344309328932
-0.9987769801592028,0.001194091692595187
-0.9987769288241725,0.00119415746574874
-0.998776878541807,0.001194233590800297
-0.998776828793592,0.0011943198685563704
-0.9987767791170201,0.0011944144743367196
-0.9987767289507182,0.0011945145605551763
-0.9987766776012295,0.001194616641681027
-0.9987766240282627,0.0011947172061829796
-0.9987765666759504,0.0011948130319507032
-0.9987765088879098,0.0011948944632135148
-0.9987764337361723,0.0011949794969081241
-0.9987763714942761,0.0011950387688234026
-0.9987763148260693,0.0011950919601229602
-0.9987762612525112,0.0011951481047286618
-0.9987762095799452,0.0011952121569081425
-0.9987761590741915,0.0011952863952166817
-0.9987761091950443,0.0011953709773726883
-0.9987760594754416,0.001195464350454228
-0.9987760093896613,0.0011955637991554976
-0.9987759582623564,0.0011956659485677903
-0.9987759051739056,0.0011957671737340763
-0.9987758488202173,0.0011958639720837721
-0.9987757922326694,0.0011959469336832536
-0.9987757268205928,0.00119602525396137
-0.9987756615103489,0.0011960899663952557
-0.9987756033126958,0.0011961439684944543
-0.9987755488132044,0.0011961985251775847
-0.9987754965394731,0.0011962596961086485
-0.9987754456470604,0.0011963305711461226
-0.9987753955482416,0.0011964119612292868
-0.9987753457611958,0.0011965028326143946
-0.9987752958142756,0.0011966007447037545
-0.9987752450454386,0.001196702574400253
-0.9987751926551451,0.0011968046811848896
-0.9987751370729794,0.0011969041689471184
-0.9987750755079521,0.001196999096864312
-0.9987750130239665,0.0011970778841146274
-0.9987749449197991,0.0011971479873378725
-0.9987748854377249,0.0011972032566117876
-0.9987748301805462,0.00119725710392094
-0.9987747774131507,0.0011973164811328269
-0.9987747261928754,0.0011973850843193365
-0.9987746758896501,0.0011974642084125774
-0.9987746260056398,0.0011975532087579578
-0.9987745760779797,0.0011976499167677566
-0.9987745254902374,0.0011977513297325426
-0.9987744735075882,0.0011978538372609212
-0.9987744188715599,0.0011979541524995397
-0.9987743595560951,0.0011980495383482979
-0.9987742996161345,0.001198129596413169
-0.9987742279317875,0.0011982069508550595
-0.9987741669330736,0.001198264186102134
-0.9987741108167867,0.0011983176798289722
-0.9987740574981379,0.0011983754264557396
-0.9987740059113894,0.0011984417814850353
-0.9987739553742456,0.0011985185592847196
-0.998773905367578,0.001198605530018484
-0.9987738554273087,0.0011987008417463627
-0.9987738049871957,0.0011988016232670588
-0.9987737533497809,0.0011989043631467453
-0.9987736994635856,0.001199005538613154
-0.9987736417527457,0.001199101928511981
-0.9987735835991374,0.001199183805106549
-0.9987735081690144,0.0011992691040402276
-0.9987734456410496,0.0011993286827860288
-0.9987733886925987,0.0011993822192171647
-0.9987733348458461,0.0011994387634928474
-0.9987732829054667,0.0011995032784724929
-0.9987732321354544,0.0011995780447558472
-0.9987731819938792,0.0011996632091074782
-0.9987731320119748,0.0011997572071393656
-0.998773081661585,0.0011998573078892884
-0.9987730302646253,0.0011999601161831789
-0.9987729768983572,0.0012000619898020026
-0.9987729202550643,0.0012001594061659385
-0.9987728633779142,0.00120024290977156
-0.9987727976579706,0.0012003217265475954
-0.998772731961808,0.0012003869236998789
-0.9987726734342973,0.0012004412946459615
-0.9987726186319558,0.0012004961917187436
-0.998772566071544,0.001200557723575074
-0.9987725149031313,0.0012006290055495694
-0.9987724645356655,0.0012007108649457288
-0.9987724144850771,0.0012008022695008506
-0.9987723642791283,0.001200900773950703
-0.9987723132530638,0.001201003244360442
-0.9987722606088212,0.0012011060194179915
-0.9987722047888092,0.0012012061636769039
-0.9987721430421885,0.0012013016773988086
-0.9987720803904303,0.0012013810046257894
-0.9987720117356764,0.0012014519274014001
-0.9987719518536761,0.0012015076521461466
-0.9987718962544524,0.0012015618160188992
-0.998771843175928,0.001201621464772913
-0.9987717916641405,0.0012016903552750863
-0.9987717410831943,0.0012017698235320508
-0.9987716909319725,0.0012018592478671574
-0.9987716407459694,0.0012019564712009208
-0.9987715899103581,0.0012020584836437832
-0.9987715376917095,0.0012021616658938617
-0.9987714828490996,0.0012022626834082167
-0.9987714234006853,0.0012023587332817291
-0.9987713633469042,0.0012024394412230852
-0.9987712909236004,0.0012025180325128861
-0.998771229454328,0.0012025758492017332
-0.9987711729596743,0.0012026296749960553
-0.9987711193078336,0.0012026876492160117
-0.998771067415352,0.0012027542148134087
-0.9987710165914645,0.001202831246270846
-0.9987709663125647,0.0012029185553637384
-0.9987709161124685,0.001203014312346216
-0.99877086542771,0.0012031156486524452
-0.9987708135614622,0.0012032190471985584
-0.9987707594792465,0.0012033209467321756
-0.9987707016525961,0.0012034180476055718
-0.9987706434862138,0.0012035005501762322
-0.998770574515791,0.001203579909042487
-0.9987705105468916,0.0012036417633882889
-0.9987704527362536,0.0012036958152244145
-0.9987703982691349,0.0012037519688266269
-0.9987703458434086,0.0012038156443859567
-0.998770294678883,0.0012038894555817402
-0.9987702442137882,0.0012039738146707628
-0.9987701939727652,0.001204067357767887
-0.9987701434497037,0.0012041674459962923
-0.9987700919722904,0.0012042707661980053
-0.99877003868555,0.0012043736134953423
-0.9987699824119128,0.0012044723038949724
-0.9987699259577538,0.0012045575455893573
-0.9987698619452474,0.001204637026952861
-0.998769794139725,0.001204706050257554
-0.9987697345027247,0.0012047615112485395
-0.9987696789516186,0.0012048161969164513
-0.998769625827148,0.0012048768312503332
-0.9987695742117907,0.0012049469511252109
-0.9987695234844698,0.0012050277111362077
-0.9987694731490293,0.001205118340074723
-0.9987694227389526,0.0012052165611650993
-0.9987693716176339,0.0012053193115292705
-0.9987693190321856,0.0012054229302144689
-0.9987692636473517,0.0012055241783553285
-0.9987692032674402,0.0012056204644780716
-0.9987691421955646,0.0012057010578429513
-0.9987690707172007,0.0012057774461001311
-0.9987690094935995,0.0012058348410470224
-0.9987689530352288,0.0012058890190775088
-0.9987688993276636,0.0012059477970691125
-0.9987688473261797,0.0012060154225365669
-0.9987687963554165,0.0012060936095504061
-0.9987687458973997,0.0012061820357177374
-0.9987686954854849,0.001206278762485148
-0.9987686445398457,0.0012063808633343482
-0.9987685923527903,0.001206484769517064
-0.9987685378348043,0.0012065869592587613
-0.9987684793366463,0.0012066842527160566
-0.9987684203682438,0.0012067667373808634
-0.9987683448116627,0.0012068517026485664
-0.9987682819234833,0.001206911585841273
-0.9987682245539622,0.0012069657273280506
-0.9987681702684639,0.0012070230983682283
-0.9987681178818792,0.001207088618774817
-0.9987680666603526,0.0012071645234227018
-0.9987680160611916,0.0012072509104943815
-0.9987679656131558,0.0012073461628096136
-0.9987679147802813,0.0012074475064855347
-0.9987678628781866,0.0012075514987726808
-0.9987678089679762,0.0012076544746633688
-0.9987677517149687,0.00120775290012994
-0.9987676942191904,0.0012078372046510127
-0.9987676276567198,0.0012079168975759208
-0.9987675615027378,0.001207982526158129
-0.9987675024958617,0.0012080374677312503
-0.9987674472175955,0.001208093061731163
-0.9987673941869658,0.0012081554188823913
-0.9987673425525443,0.001208227651340695
-0.9987672917209269,0.0012083105648691896
-0.998767241205311,0.0012084030995734836
-0.9987671905291833,0.0012085027759016341
-0.9987671390225819,0.001208606429148428
-0.998767085880517,0.0012087103610325285
-0.9987670295316364,0.0012088116143867196
-0.9987669672016819,0.001208908179274707
-0.998766903959254,0.0012089883897544948
-0.9987668346469115,0.001209060131872623
-0.9987667741922232,0.0012091165068594252
-0.9987667180626993,0.0012091712934569174
-0.9987666644795672,0.0012092316111301006
-0.9987666124800973,0.001209301257030575
-0.9987665614228705,0.0012093815865549394
-0.9987665108028279,0.0012094719799594315
-0.9987664601524208,0.0012095702673523814
-0.9987664088541698,0.0012096734171747102
-0.9987663561722615,0.0012097777775587609
-0.9987663008713793,0.0012098799686290297
-0.9987662409897811,0.0012099771293389273
-0.9987661805128292,0.0012100588424389523
-0.9987661071446864,0.0012101388637663526
-0.9987660449868273,0.001210197503708238
-0.998765987899386,0.001210251942032689
-0.9987659337043598,0.001210310471967046
-0.998765881299513,0.0012103776269493272
-0.9987658299843389,0.0012104553403358687
-0.9987657792294703,0.0012105434548435202
-0.9987657285652566,0.0012106401532839275
-0.9987656774287296,0.001210742555347713
-0.9987656251212151,0.0012108471254842512
-0.9987655706195725,0.0012109502526499265
-0.9987655124138376,0.0012110485816809735
-0.9987654537933738,0.0012111323768329177
-0.9987653762987582,0.00121122129844334
-0.9987653124443254,0.001211282613187866
-0.9987652544441821,0.0012113371709638388
-0.9987651996732515,0.0012113944435905616
-0.9987651468839037,0.0012114596288561221
-0.9987650953156907,0.001211535164213024
-0.9987650444136181,0.0012116213042956982
-0.9987649937020769,0.0012117165462708056
-0.9987649426580312,0.0012118181633499567
-0.9987648906002066,0.0012119227569817328
-0.9987648366322546,0.0012120266037271925
-0.9987647795031042,0.0012121260620960909
-0.9987647221675681,0.0012122116466360088
-0.9987646565790885,0.0012122919078080433
-0.9987645889961166,0.0012123600192873705
-0.9987645291767104,0.0012124157451357579
-0.9987644733155054,0.0012124713146403556
-0.9987644198217187,0.0012125332364859777
-0.9987643678007971,0.0012126048929024095
-0.9987643166397755,0.0012126873029877768
-0.9987642658437033,0.0012127795674513409
-0.9987642149420316,0.0012128793064076994
-0.9987641632773694,0.0012129834001452578
-0.9987641100773494,0.001213088135200013
-0.9987640539228161,0.0012131903386095213
-0.9987639924270298,0.0012132875802182857
-0.9987639301641987,0.0012133687631294147
-0.9987638588666827,0.0012134442428354557
-0.9987637974088407,0.0012135018320785765
-0.9987637406019289,0.001213556728836981
-0.9987636864991372,0.0012136165784221685
-0.9987636340762609,0.00121368551357222
-0.998763582664725,0.0012137651475109404
-0.9987635317475911,0.0012138550606974599
-0.9987634808554494,0.0012139532285037908
-0.9987634293941776,0.001214056666589959
-0.9987633766451572,0.0012141617537993687
-0.9987633214776707,0.001214264969689027
-0.9987632621617022,0.0012143631821773288
-0.9987632023449468,0.0012144462856765955
-0.9987631266784938,0.0012145308841933957
-0.9987630634298056,0.0012145910748383025
-0.9987630056362717,0.001214645840314927
-0.9987629509075461,0.0012147040649621837
-0.9987628980692742,0.0012147706241321195
-0.9987628463899885,0.0012148477025796427
-0.9987627953263116,0.0012149353473813655
-0.9987627444044889,0.001215031885192585
-0.9987626930803093,0.001215134496585811
-0.9987626406628733,0.0012152396953545015
-0.9987625861959655,0.001215343788097519
-0.9987625283156873,0.0012154432336033316
-0.9987624701826598,0.001215528344317387
-0.9987624027402008,0.0012156089304000747
-0.9987623361354638,0.00121567497306033
-0.9987622766487563,0.0012157304922203118
-0.998762220891253,0.001215786803939207
-0.9987621673856162,0.0012158500173415586
-0.9987621152794358,0.0012159232317430731
-0.9987620639771603,0.0012160072352293554
-0.9987620129892977,0.0012161009325507564
-0.9987619618347496,0.0012162018129422544
-0.9987619098382529,0.0012163066708858852
-0.9987618561871286,0.001216411778651
-0.9987617992935631,0.001216514156917529
-0.9987617363531087,0.0012166117920928568
-0.9987616724905519,0.0012166928952851899
-0.9987616025320948,0.0012167654279273954
-0.9987615415049378,0.0012168224544119464
-0.9987614848418597,0.001216877879542135
-0.998761430749281,0.001216938891051044
-0.9987613782563458,0.0012170093219134128
-0.9987613267163578,0.0012170905450333432
-0.9987612756203877,0.0012171819396080135
-0.9987612244977921,0.0012172813197246547
-0.9987611727280372,0.001217385631038554
-0.9987611195725238,0.0012174911898352723
-0.9987610637997373,0.001217594571450835
-0.9987610034638166,0.0012176928597899084
-0.9987609425408132,0.0012177755877265624
-0.9987608682351412,0.0012178570203531048
-0.9987608053866025,0.0012179164877000612
-0.9987607477017542,0.0012179715503249369
-0.9987606929578193,0.0012180306572366398
-0.9987606400342394,0.0012180984279303215
-0.9987605882209305,0.0012181768490473748
-0.9987605369827983,0.0012182657972597277
-0.9987604858466644,0.0012183634635447806
-0.9987604342497546,0.0012184669534819738
-0.9987603814911713,0.0012185727144143617
-0.9987603265584185,0.0012186770844635963
-0.9987602679678527,0.001218776641615328
-0.9987602089742136,0.0012188616155958858
-0.9987601302891322,0.0012189525808148749
-0.9987600656281951,0.001219014940984058
-0.9987600069737589,0.0012190701638235197
-0.9987599516199196,0.001219127961083805
-0.998759898289956,0.0012191936563361707
-0.9987598462095573,0.0012192697733692862
-0.9987597948160831,0.0012193566219902664
-0.9987597436296218,0.0012194527287139167
-0.9987596921290168,0.0012195553634715736
-0.9987596396299557,0.0012196611200725829
-0.9987595852478797,0.0012197662318415325
-0.9987595277576365,0.0012198669866209616
-0.9987594700733854,0.0012199538673687053
-0.9987594044251776,0.001220035086525692
-0.9987593356935666,0.0012201049630042042
-0.9987592750750424,0.0012201615592476512
-0.9987592185500389,0.0012202176213855867
-0.9987591644649596,0.0012202798891083528
-0.9987591118991737,0.0012203518940037733
-0.9987590602267301,0.0012204347596633928
-0.9987590089459468,0.0012205276605120345
-0.9987589575838938,0.0012206282529822468
-0.9987589054907489,0.0012207334109429957
-0.998758851902558,0.0012208394007864251
-0.9987587954618368,0.0012209429287685335
-0.9987587339385267,0.001221041365961123
-0.9987586717130525,0.0012211237816086348
-0.9987585988301539,0.0012212019892728647
-0.9987585364131107,0.0012212607534830818
-0.9987584788601784,0.0012213161965222627
-0.9987584241161584,0.0012213763071980623
-0.9987583711160669,0.0012214454256982078
-0.9987583191722362,0.001221525316546735
-0.9987582677581535,0.0012216156695754826
-0.9987582164007262,0.001221714525558946
-0.9987581645153799,0.0012218189164043846
-0.9987581113881572,0.0012219252160885021
-0.9987580559371788,0.00122202981454972
-0.9987579965493788,0.0012221294087666214
-0.9987579367854892,0.0012222139003697603
-0.9987578655294513,0.0012222955655627164
-0.9987578004379847,0.0012223585206214654
-0.9987577414595774,0.0012224140475324671
-0.9987576858291111,0.0012224720199219751
-0.9987576322498248,0.0012225378490883895
-0.9987575799384187,0.0012226141182408495
-0.9987575283276543,0.001222701177772445
-0.9987574769353736,0.0012227975832587656
-0.9987574252428548,0.001222900612131739
-0.9987573725648357,0.0012230068603782528
-0.9987573180260733,0.0012231125419525104
-0.9987572604203007,0.0012232139030864649
-0.9987572026285281,0.0012233014306136224
-0.9987571370756734,0.001223383089101612
-0.9987570677228048,0.0012234539773195662
-0.9987570067043676,0.0012235110113711484
-0.998756949861566,0.0012235672606835607
-0.9987568955015781,0.001223629603147274
-0.9987568426880725,0.0012237016591466197
-0.9987567907875816,0.0012237846221870915
-0.9987567392947595,0.0012238777113091363
-0.9987566877356792,0.0012239786124402863
-0.9987566354659816,0.0012240842041263253
-0.9987565817269222,0.0012241907434840534
-0.9987565251961223,0.0012242948782839106
-0.9987564637289442,0.001224393872814167
-0.9987564015952096,0.0012244768931617338
-0.9987563278751594,0.0012245566048786356
-0.9987562649837042,0.001224615970779111
-0.9987562070764934,0.001224671649476338
-0.9987561520357818,0.0012247318198082542
-0.9987560987737291,0.0012248009388047027
-0.9987560465922364,0.001224880853325214
-0.9987559949597185,0.0012249713166877793
-0.9987559434012757,0.0012250704111098664
-0.998755891337995,0.0012251751781769966
-0.9987558380583491,0.0012252819985781097
-0.9987557825043774,0.001225387222176582
-0.9987557231052661,0.0012254874848102823
-0.9987556632703714,0.001225572819057397
-0.9987555847822457,0.001225662741884269
-0.9987555199402375,0.0012257251264565772
-0.9987554609793446,0.0012257808596129066
-0.9987554052750246,0.0012258394779052187
-0.9987553515726529,0.0012259062168898391
-0.9987552991050147,0.0012259835210294058
-0.9987552473110334,0.0012260716236401044
-0.9987551957093007,0.001226168979611143
-0.9987551437691473,0.0012262728085930769
-0.9987550908000883,0.0012263796513164332
-0.9987550358965125,0.0012264857199320068
-0.9987549777972243,0.0012265873052300935
-0.99875491949203,0.0012266747692699469
-0.9987548528963879,0.0012267567344592559
-0.998754783956121,0.0012268266018523872
-0.9987547229963564,0.001226883613252714
-0.998754666095256,0.0012269403426188993
-0.9987546116206539,0.0012270034723309538
-0.9987545586576905,0.001227076484641668
-0.998754506581361,0.0012271604562957231
-0.9987544548887273,0.0012272545072570375
-0.9987544031038182,0.0012273562431043745
-0.9987543505668306,0.0012274625043505677
-0.9987542965050725,0.001227569518432927
-0.9987542395308335,0.0012276739960861934
-0.9987541773507355,0.001227773341484736
-0.9987541144444549,0.0012278564611157747
-0.998754041204195,0.0012279349340493292
-0.9987539783686733,0.0012279941541677394
-0.9987539203925622,0.0012280501778417303
-0.9987538652287906,0.0012281109904789841
-0.9987538118124919,0.0012281809291475
-0.9987537594543959,0.0012282617427485567
-0.9987537076258142,0.0012283530971152418
-0.9987536558510027,0.0012284530018280963
-0.9987536035399477,0.0012285584578673227
-0.9987535499738229,0.001228665811045828
-0.9987534940607494,0.0012287714228226918
-0.9987534341628781,0.0012288719886084333
-0.9987533738036093,0.001228957403850041
-0.9987532956277652,0.0012290463413180948
-0.9987532307762976,0.0012291086070018076
-0.9987531717032883,0.0012291645966805908
-0.9987531158476766,0.0012292236998832327
-0.9987530619733177,0.0012292910727886171
-0.9987530093196,0.0012293690944734784
-0.9987529573275286,0.0012294579404992345
-0.9987529055152484,0.001229556011979238
-0.9987528533452551,0.0012296604948928112
-0.9987528001232278,0.0012297678954411272
-0.998752744927104,0.0012298744212888716
-0.9987526864664353,0.0012299763740161527
-0.998752627789319,0.0012300640398962713
-0.9987525605506501,0.0012301463745728492
-0.9987524916378139,0.0012302159796652057
-0.9987524305667153,0.0012302731474826466
-0.9987523735106928,0.0012303302627205005
