z,H(z),H(z)_phys
4915.903577628032,4.241103405421977e+26,3.346654697218482e+34
5007.407989848212,4.241103405421977e+26,3.346654697218482e+34
5100.615314749834,4.241103405421977e+26,3.346654697218482e+34
5195.557243827658,4.241103405421977e+26,3.346654697218482e+34
5292.266058360568,4.241103405421977e+26,3.346654697218482e+34
5390.774640387505,4.241103405421977e+26,3.346654697218482e+34
5491.1164838877885,4.241103405421977e+26,3.346654697218482e+34
5593.325706169378,4.241103405421977e+26,3.346654697218482e+34
5697.437059469135,4.241103405421977e+26,3.346654697218482e+34
5803.485942768984,4.241103405421977e+26,3.346654697218482e+34
5911.508413831882,4.241103405421977e+26,3.346654697218482e+34
6021.541201461928,4.241103405421977e+26,3.346654697218482e+34
6133.621717992506,4.241103405421977e+26,3.346654697218482e+34
6247.788072006888,4.241103405421977e+26,3.346654697218482e+34
6364.079081295578,4.241103405421977e+26,3.346654697218482e+34
6482.534286054727,4.241103405421977e+26,3.346654697218482e+34
6603.193962330305,4.241103405421977e+26,3.346654697218482e+34
6726.099135712337,4.241103405421977e+26,3.346654697218482e+34
6851.291595284058,4.241103405421977e+26,3.346654697218482e+34
6978.813907830668,4.241103405421977e+26,3.346654697218482e+34
7108.709432312439,4.241103405421977e+26,3.346654697218482e+34
7241.022334607315,4.241103405421977e+26,3.346654697218482e+34
7375.79760252773,4.241103405421977e+26,3.346654697218482e+34
7513.081061116963,4.241103405421977e+26,3.346654697218482e+34
7652.919388230155,4.241103405421977e+26,3.346654697218482e+34
7795.360130405236,4.241103405421977e+26,3.346654697218482e+34
7940.45171902934,4.241103405421977e+26,3.346654697218482e+34
8088.243486805938,4.241103405421977e+26,3.346654697218482e+34
8238.785684528511,4.241103405421977e+26,3.346654697218482e+34
8392.129498166372,4.241103405421977e+26,3.346654697218482e+34
8548.327066268384,4.241103405421977e+26,3.346654697218482e+34
8707.431497690724,4.241103405421977e+26,3.346654697218482e+34
8869.496889654403,4.241103405421977e+26,3.346654697218482e+34
9034.57834613892,4.241103405421977e+26,3.346654697218482e+34
9202.73199661823,4.241103405421977e+26,3.346654697218482e+34
9374.01501514529,4.241103405421977e+26,3.346654697218482e+34
9548.485639791968,4.241103405421977e+26,3.346654697218482e+34
9726.203192450535,4.241103405421977e+26,3.346654697218482e+34
9907.228099003789,4.241103405421977e+26,3.346654697218482e+34
10091.621909870484,4.241103405421977e+26,3.346654697218482e+34
10279.447320933095,4.241103405421977e+26,3.346654697218482e+34
10470.768194855204,4.241103405421977e+26,3.346654697218482e+34
10665.649582795388,4.241103405421977e+26,3.346654697218482e+34
10864.157746525372,4.241103405421977e+26,3.346654697218482e+34
11066.360180959744,4.241103405421977e+26,3.346654697218482e+34
11272.32563710487,4.241103405421977e+26,3.346654697218482e+34
11482.12414543511,4.241103405421977e+26,3.346654697218482e+34
11695.827039703872,4.241103405421977e+26,3.346654697218482e+34
11913.506981197748,4.241103405421977e+26,3.346654697218482e+34
12135.23798344242,4.241103405421977e+26,3.346654697218482e+34
12361.09543736769,4.241103405421977e+26,3.346654697218482e+34
12591.15613694151,4.241103405421977e+26,3.346654697218482e+34
12825.498305280626,4.241103405421977e+26,3.346654697218482e+34
13064.2016212472,4.241103405421977e+26,3.346654697218482e+34
13307.34724654076,4.241103405421977e+26,3.346654697218482e+34
13555.017853293692,4.241103405421977e+26,3.346654697218482e+34
13807.297652180923,4.241103405421977e+26,3.346654697218482e+34
14064.272421052394,4.241103405421977e+26,3.346654697218482e+34
14326.029534098296,4.241103405421977e+26,3.346654697218482e+34
14592.657991557577,4.241103405421977e+26,3.346654697218482e+34
14864.248449978571,4.241103405421977e+26,3.346654697218482e+34
15140.89325304352,4.241103405421977e+26,3.346654697218482e+34
15422.686462966309,4.241103405421977e+26,3.346654697218482e+34
15709.72389247449,4.241103405421977e+26,3.346654697218482e+34
16002.103137387016,4.241103405421977e+26,3.346654697218482e+34
16299.92360979741,4.241103405421977e+26,3.346654697218482e+34
16603.286571875295,4.241103405421977e+26,3.346654697218482e+34
16912.295170296504,4.241103405421977e+26,3.346654697218482e+34
17227.054471313924,4.241103405421977e+26,3.346654697218482e+34
17547.671496481522,4.241103405421977e+26,3.346654697218482e+34
17874.255259042355,4.241103405421977e+26,3.346654697218482e+34
18206.916800994622,4.241103405421977e+26,3.346654697218482e+34
18545.76923084701,4.241103405421977e+26,3.346654697218482e+34
18890.927762076644,4.241103405421977e+26,3.346654697218482e+34
19242.50975230332,4.241103405421977e+26,3.346654697218482e+34
19600.63474319186,4.241103405421977e+26,3.346654697218482e+34
19965.424501097936,4.241103405421977e+26,3.346654697218482e+34
20337.003058469843,4.241103405421977e+26,3.346654697218482e+34
20715.496756020668,4.241103405421977e+26,3.346654697218482e+34
21101.034285685964,4.241103405421977e+26,3.346654697218482e+34
21493.746734379805,4.241103405421977e+26,3.346654697218482e+34
21893.76762856621,4.241103405421977e+26,3.346654697218482e+34
22301.23297965941,4.241103405421977e+26,3.346654697218482e+34
22716.281330269027,4.241103405421977e+26,3.346654697218482e+34
23139.05380130654,4.241103405421977e+26,3.346654697218482e+34
23569.69413996728,4.241103405421977e+26,3.346654697218482e+34
24008.34876860652,4.241103405421977e+26,3.346654697218482e+34
24455.16683452449,4.241103405421977e+26,3.346654697218482e+34
24910.30026067786,4.241103405421977e+26,3.346654697218482e+34
25373.903797335715,4.241103405421977e+26,3.346654697218482e+34
25846.13507469564,4.241103405421977e+26,3.346654697218482e+34
26327.1546564802,4.241103405421977e+26,3.346654697218482e+34
26817.126094530187,4.241103405421977e+26,3.346654697218482e+34
27316.21598441373,4.241103405421977e+26,3.346654697218482e+34
27824.59402207126,4.241103405421977e+26,3.346654697218482e+34
28342.433061513097,4.241103405421977e+26,3.346654697218482e+34
28869.909173592343,4.241103405421977e+26,3.346654697218482e+34
29407.201705870662,4.241103405421977e+26,3.346654697218482e+34
29954.493343598104,4.241103405421977e+26,3.346654697218482e+34
30511.97017182871,4.241103405421977e+26,3.346654697218482e+34
31079.82173869064,4.241103405421977e+26,3.346654697218482e+34
31658.24111983521,4.241103405421977e+26,3.346654697218482e+34
32247.424984084457,4.241103405421977e+26,3.346654697218482e+34
32847.5736603004,4.241103405421977e+26,3.346654697218482e+34
33458.89120549975,4.241103405421977e+26,3.346654697218482e+34
34081.58547423452,4.241103405421977e+26,3.346654697218482e+34
34715.868189265595,4.241103405421977e+26,3.346654697218482e+34
35361.95501355046,4.241103405421977e+26,3.346654697218482e+34
36020.06562357066,4.241103405421977e+26,3.346654697218482e+34
36690.42378402494,4.241103405421977e+26,3.346654697218482e+34
37373.25742391065,4.241103405421977e+26,3.346654697218482e+34
38068.79871402284,4.241103405421977e+26,3.346654697218482e+34
38777.28414589461,4.241103405421977e+26,3.346654697218482e+34
39498.95461220639,4.241103405421977e+26,3.346654697218482e+34
40234.05548869293,4.241103405421977e+26,3.346654697218482e+34
40982.836717572616,4.241103405421977e+26,3.346654697218482e+34
41745.55289253135,4.241103405421977e+26,3.346654697218482e+34
42522.46334528686,4.241103405421977e+26,3.346654697218482e+34
43313.83223376394,4.241103405421977e+26,3.346654697218482e+34
44119.9286319119,4.241103405421977e+26,3.346654697218482e+34
44941.02662119142,4.241103405421977e+26,3.346654697218482e+34
45777.40538376616,4.241103405421977e+26,3.346654697218482e+34
46629.34929742737,4.241103405421977e+26,3.346654697218482e+34
47497.14803228495,4.241103405421977e+26,3.346654697218482e+34
48381.096649259576,4.241103405421977e+26,3.346654697218482e+34
49281.49570040513,4.241103405421977e+26,3.346654697218482e+34
50198.6513311008,4.241103405421977e+26,3.346654697218482e+34
51132.87538414331,4.241103405421977e+26,3.346654697218482e+34
52084.48550577655,4.241103405421977e+26,3.346654697218482e+34
53053.80525369574,4.241103405421977e+26,3.346654697218482e+34
54041.16420705916,4.241103405421977e+26,3.346654697218482e+34
55046.89807854968,4.241103405421977e+26,3.346654697218482e+34
56071.34882852039,4.241103405421977e+26,3.346654697218482e+34
57114.86478126423,4.241103405421977e+26,3.346654697218482e+34
58177.80074344935,4.241103405421977e+26,3.346654697218482e+34
59260.51812475552,4.241103405421977e+26,3.346654697218482e+34
60363.38506075864,4.241103405421977e+26,3.346654697218482e+34
61486.7765381003,4.241103405421977e+26,3.346654697218482e+34
62631.07452198693,4.241103405421977e+26,3.346654697218482e+34
63796.668086062826,4.241103405421977e+26,3.346654697218482e+34
64983.95354469889,4.241103405421977e+26,3.346654697218482e+34
66193.33458774387,4.241103405421977e+26,3.346654697218482e+34
67425.22241778349,4.241103405421977e+26,3.346654697218482e+34
68680.03588995307,4.241103405421977e+26,3.346654697218482e+34
69958.20165435375,4.241103405421977e+26,3.346654697218482e+34
71260.15430111745,4.241103405421977e+26,3.346654697218482e+34
72586.33650817246,4.241103405421977e+26,3.346654697218482e+34
73937.19919175873,4.241103405421977e+26,3.346654697218482e+34
75313.20165974376,4.241103405421977e+26,3.346654697218482e+34
76714.81176779303,4.241103405421977e+26,3.346654697218482e+34
78142.50607844543,4.241103405421977e+26,3.346654697218482e+34
79596.77002314977,4.241103405421977e+26,3.346654697218482e+34
81078.09806731695,4.241103405421977e+26,3.346654697218482e+34
82586.99387844274,4.241103405421977e+26,3.346654697218482e+34
84123.9704973612,4.241103405421977e+26,3.346654697218482e+34
85689.55051268348,4.241103405421977e+26,3.346654697218482e+34
87284.2662384837,4.241103405421977e+26,3.346654697218482e+34
88908.65989529167,4.241103405421977e+26,3.346654697218482e+34
90563.28379445292,4.241103405421977e+26,3.346654697218482e+34
92248.70052592174,4.241103405421977e+26,3.346654697218482e+34
93965.48314954693,4.241103405421977e+26,3.346654697218482e+34
95714.21538991857,4.241103405421977e+26,3.346654697218482e+34
97495.49183484096,4.241103405421977e+26,3.346654697218482e+34
99309.918137498,4.241103405421977e+26,3.346654697218482e+34
101158.11122238298,4.241103405421977e+26,3.346654697218482e+34
103040.69949505875,4.241103405421977e+26,3.346654697218482e+34
104958.32305582266,4.241103405421977e+26,3.346654697218482e+34
106911.63391734772,4.241103405421977e+26,3.346654697218482e+34
108901.29622637304,4.241103405421977e+26,3.346654697218482e+34
110927.98648952229,4.241103405421977e+26,3.346654697218482e+34
112992.39380332216,4.241103405421977e+26,3.346654697218482e+34
115095.22008850312,4.241103405421977e+26,3.346654697218482e+34
117237.18032865998,4.241103405421977e+26,3.346654697218482e+34
119419.00281335325,4.241103405421977e+26,3.346654697218482e+34
121641.42938573682,4.241103405421977e+26,3.346654697218482e+34
123905.21569479184,4.241103405421977e+26,3.346654697218482e+34
126211.13145225462,4.241103405421977e+26,3.346654697218482e+34
128559.96069432964,4.241103405421977e+26,3.346654697218482e+34
130952.50204826676,4.241103405421977e+26,3.346654697218482e+34
133389.56900390587,4.241103405421977e+26,3.346654697218482e+34
135871.9901902712,4.241103405421977e+26,3.346654697218482e+34
138400.609657313,4.241103405421977e+26,3.346654697218482e+34
140976.28716289677,4.241103405421977e+26,3.346654697218482e+34
143599.89846512608,4.241103405421977e+26,3.346654697218482e+34
146272.335620113,4.241103405421977e+26,3.346654697218482e+34
148994.50728528568,4.241103405421977e+26,3.346654697218482e+34
151767.3390283404,4.241103405421977e+26,3.346654697218482e+34
154591.77364194786,4.241103405421977e+26,3.346654697218482e+34
157468.77146430867,4.241103405421977e+26,3.346654697218482e+34
160399.310705682,4.241103405421977e+26,3.346654697218482e+34
163384.38778098638,4.241103405421977e+26,3.346654697218482e+34
166425.0176485902,4.241103405421977e+26,3.346654697218482e+34
169522.23415541215,4.241103405421977e+26,3.346654697218482e+34
172677.09038843558,4.241103405421977e+26,3.346654697218482e+34
175890.65903277326,4.241103405421977e+26,3.346654697218482e+34
179164.0327363903,4.241103405421977e+26,3.346654697218482e+34
182498.32448161504,4.241103405421977e+26,3.346654697218482e+34
185894.6679635688,4.241103405421977e+26,3.346654697218482e+34
189354.21797562952,4.241103405421977e+26,3.346654697218482e+34
192878.15080207775,4.241103405421977e+26,3.346654697218482e+34
196467.6646180449,4.241103405421977e+26,3.346654697218482e+34
200123.9798969035,4.241103405421977e+26,3.346654697218482e+34
203848.3398252464,4.241103405421977e+26,3.346654697218482e+34
207642.0107255775,4.241103405421977e+26,3.346654697218482e+34
211506.2824868795,4.241103405421977e+26,3.346654697218482e+34
215442.46900318863,4.241103405421977e+26,3.346654697218482e+34
219451.90862033117,4.241103405421977e+26,3.346654697218482e+34
223535.96459097965,4.241103405421977e+26,3.346654697218482e+34
227696.02553816803,4.241103405421977e+26,3.346654697218482e+34
231933.50592744275,4.241103405421977e+26,3.346654697218482e+34
236249.846547795,4.241103405421977e+26,3.346654697218482e+34
240646.51500154223,4.241103405421977e+26,3.346654697218482e+34
245125.006203334,4.241103405421977e+26,3.346654697218482e+34
249686.84288843267,4.241103405421977e+26,3.346654697218482e+34
254333.5761304648,4.241103405421977e+26,3.346654697218482e+34
259066.7858688012,4.241103405421977e+26,3.346654697218482e+34
263888.0814457507,4.241103405421977e+26,3.346654697218482e+34
268799.1021537608,4.241103405421977e+26,3.346654697218482e+34
273801.5177927858,4.241103405421977e+26,3.346654697218482e+34
278897.029238044,4.241103405421977e+26,3.346654697218482e+34
284087.3690183307,4.241103405421977e+26,3.346654697218482e+34
289374.3019050947,4.241103405421977e+26,3.346654697218482e+34
294759.62551248586,4.241103405421977e+26,3.346654697218482e+34
300245.1709085549,4.241103405421977e+26,3.346654697218482e+34
305832.80323784315,4.241103405421977e+26,3.346654697218482e+34
311524.4223555491,4.241103405421977e+26,3.346654697218482e+34
317321.9634734973,4.241103405421977e+26,3.346654697218482e+34
323227.39781813807,4.241103405421977e+26,3.346654697218482e+34
329242.7333007769,4.241103405421977e+26,3.346654697218482e+34
335370.0152002929,4.241103405421977e+26,3.346654697218482e+34
341611.3268585532,4.241103405421977e+26,3.346654697218482e+34
347968.7903887688,4.241103405421977e+26,3.346654697218482e+34
354444.5673970435,4.241103405421977e+26,3.346654697218482e+34
361040.8597173337,4.241103405421977e+26,3.346654697218482e+34
367759.9101601031,4.241103405421977e+26,3.346654697218482e+34
374604.0032748997,4.241103405421977e+26,3.346654697218482e+34
381575.4661271245,4.241103405421977e+26,3.346654697218482e+34
388676.66908926674,4.241103405421977e+26,3.346654697218482e+34
395910.02664684586,4.241103405421977e+26,3.346654697218482e+34
403277.9982193705,4.241103405421977e+26,3.346654697218482e+34
410783.08899656514,4.241103405421977e+26,3.346654697218482e+34
418427.8507901576,4.241103405421977e+26,3.346654697218482e+34
426214.8829015325,4.241103405421977e+26,3.346654697218482e+34
434146.8330055093,4.241103405421977e+26,3.346654697218482e+34
442226.3980505897,4.241103405421977e+26,3.346654697218482e+34
450456.3251759463,4.241103405421977e+26,3.346654697218482e+34
458839.4126454752,4.241103405421977e+26,3.346654697218482e+34
467378.5107992463,4.241103405421977e+26,3.346654697218482e+34
476076.5230226368,4.241103405421977e+26,3.346654697218482e+34
484936.4067335233,4.241103405421977e+26,3.346654697218482e+34
493961.17438783264,4.241103405421977e+26,3.346654697218482e+34
503153.8945038046,4.241103405421977e+26,3.346654697218482e+34
512517.6927053333,4.241103405421977e+26,3.346654697218482e+34
522055.7527846975,4.241103405421977e+26,3.346654697218482e+34
531771.3177850966,4.241103405421977e+26,3.346654697218482e+34
541667.6911033157,4.241103405421977e+26,3.346654697218482e+34
551748.2376129117,4.241103405421977e+26,3.346654697218482e+34
562016.3848083188,4.241103405421977e+26,3.346654697218482e+34
572475.6239702179,4.241103405421977e+26,3.346654697218482e+34
583129.5113526218,4.241103405421977e+26,3.346654697218482e+34
593981.6693920363,4.241103405421977e+26,3.346654697218482e+34
605035.7879391212,4.241103405421977e+26,3.346654697218482e+34
616295.6255132942,4.241103405421977e+26,3.346654697218482e+34
627765.01058065,4.241103405421977e+26,3.346654697218482e+34
639447.8428556937,4.241103405421977e+26,3.346654697218482e+34
651348.094627281,4.241103405421977e+26,3.346654697218482e+34
663469.8121092351,4.241103405421977e+26,3.346654697218482e+34
675817.116816111,4.241103405421977e+26,3.346654697218482e+34
688394.2069645496,4.241103405421977e+26,3.346654697218482e+34
701205.3589007177,4.241103405421977e+26,3.346654697218482e+34
714254.9285543134,4.241103405421977e+26,3.346654697218482e+34
727547.3529196233,4.241103405421977e+26,3.346654697218482e+34
741087.151564157,4.241103405421977e+26,3.346654697218482e+34
754878.9281653431,4.241103405421977e+26,3.346654697218482e+34
768927.3720758307,4.241103405421977e+26,3.346654697218482e+34
783237.2599179205,4.241103405421977e+26,3.346654697218482e+34
797813.457207663,4.241103405421977e+26,3.346654697218482e+34
812660.9200091945,4.241103405421977e+26,3.346654697218482e+34
827784.6966198472,4.241103405421977e+26,3.346654697218482e+34
843189.9292866251,4.241103405421977e+26,3.346654697218482e+34
858881.8559546259,4.241103405421977e+26,3.346654697218482e+34
874865.8120479914,4.241103405421977e+26,3.346654697218482e+34
891147.2322840203,4.241103405421977e+26,3.346654697218482e+34
907731.6525210224,4.241103405421977e+26,3.346654697218482e+34
924624.7116405732,4.241103405421977e+26,3.346654697218482e+34
941832.153464796,4.241103405421977e+26,3.346654697218482e+34
959359.8287093146,4.241103405421977e+26,3.346654697218482e+34
977213.6969725726,4.241103405421977e+26,3.346654697218482e+34
995399.828762152,4.241103405421977e+26,3.346654697218482e+34
1013924.4075588144,4.241103405421977e+26,3.346654697218482e+34
1032793.7319189524,4.241103405421977e+26,3.346654697218482e+34
1052014.217616159,4.241103405421977e+26,3.346654697218482e+34
1071592.399822671,4.241103405421977e+26,3.346654697218482e+34
1091534.935331391,4.241103405421977e+26,3.346654697218482e+34
1111848.60481927,4.241103405421977e+26,3.346654697218482e+34
1132540.3151528127,4.241103405421977e+26,3.346654697218482e+34
1153617.1017364785,4.241103405421977e+26,3.346654697218482e+34
1175086.1309048077,4.241103405421977e+26,3.346654697218482e+34
1196954.7023590428,4.241103405421977e+26,3.346654697218482e+34
1219230.2516491096,4.241103405421977e+26,3.346654697218482e+34
1241920.3527017848,4.241103405421977e+26,3.346654697218482e+34
1265032.7203959038,4.241103405421977e+26,3.346654697218482e+34
1288575.213185518,4.241103405421977e+26,3.346654697218482e+34
1312555.8357718429,4.241103405421977e+26,3.346654697218482e+34
1336982.7418249452,4.241103405421977e+26,3.346654697218482e+34
1361864.2367560829,4.241103405421977e+26,3.346654697218482e+34
1387208.780541621,4.241103405421977e+26,3.346654697218482e+34
1413024.9905995338,4.241103405421977e+26,3.346654697218482e+34
1439321.6447194065,4.241103405421977e+26,3.346654697218482e+34
1466107.684046983,4.241103405421977e+26,3.346654697218482e+34
1493392.2161242536,4.241103405421977e+26,3.346654697218482e+34
1521184.5179861048,4.241103405421977e+26,3.346654697218482e+34
1549494.0393146316,4.241103405421977e+26,3.346654697218482e+34
1578330.4056521163,4.241103405421977e+26,3.346654697218482e+34
1607703.421673822,4.241103405421977e+26,3.346654697218482e+34
1637623.074521689,4.241103405421977e+26,3.346654697218482e+34
1668099.5372000593,4.241103405421977e+26,3.346654697218482e+34
1699143.172034626,4.241103405421977e+26,3.346654697218482e+34
1730764.5341957242,4.241103405421977e+26,3.346654697218482e+34
1762974.3752872038,4.241103405421977e+26,3.346654697218482e+34
1795783.6470020968,4.241103405421977e+26,3.346654697218482e+34
1829203.504846294,4.241103405421977e+26,3.346654697218482e+34
1863245.31193156,4.241103405421977e+26,3.346654697218482e+34
1897920.6428390995,4.241103405421977e+26,3.346654697218482e+34
1933241.2875550436,4.241103405421977e+26,3.346654697218482e+34
1969219.2554791733,4.241103405421977e+26,3.346654697218482e+34
2005866.7795082345,4.241103405421977e+26,3.346654697218482e+34
2043196.3201952707,4.241103405421977e+26,3.346654697218482e+34
2081220.569986337,4.241103405421977e+26,3.346654697218482e+34
2119952.4575360687,4.241103405421977e+26,3.346654697218482e+34
2159405.1521035675,4.241103405421977e+26,3.346654697218482e+34
2199592.0680300747,4.241103405421977e+26,3.346654697218482e+34
2240526.869300018,4.241103405421977e+26,3.346654697218482e+34
2282223.4741868963,4.241103405421977e+26,3.346654697218482e+34
2324696.0599856456,4.241103405421977e+26,3.346654697218482e+34
2367959.0678330786,4.241103405421977e+26,3.346654697218482e+34
2412027.207618007,4.241103405421977e+26,3.346654697218482e+34
2456915.46298279,4.241103405421977e+26,3.346654697218482e+34
2502639.096417922,4.241103405421977e+26,3.346654697218482e+34
2549213.6544514205,4.241103405421977e+26,3.346654697218482e+34
2596654.972934873,4.241103405421977e+26,3.346654697218482e+34
2644979.18242772,4.241103405421977e+26,3.346654697218482e+34
2694202.7136818827,4.241103405421977e+26,3.346654697218482e+34
2744342.303228368,4.241103405421977e+26,3.346654697218482e+34
2795414.9990678537,4.241103405421977e+26,3.346654697218482e+34
2847438.1664672475,4.241103405421977e+26,3.346654697218482e+34
2900429.4938639915,4.241103405421977e+26,3.346654697218482e+34
2954406.99888038,4.241103405421977e+26,3.346654697218482e+34
3009389.0344497245,4.241103405421977e+26,3.346654697218482e+34
3065394.295056524,4.241103405421977e+26,3.346654697218482e+34
3122441.8230928583,4.241103405421977e+26,3.346654697218482e+34
3180551.01533292,4.241103405421977e+26,3.346654697218482e+34
3239741.629528196,4.241103405421977e+26,3.346654697218482e+34
3300033.7911252887,4.241103405421977e+26,3.346654697218482e+34
3361448.0001087617,4.241103405421977e+26,3.346654697218482e+34
3424005.137971426,4.241103405421977e+26,3.346654697218482e+34
3487726.474814178,4.241103405421977e+26,3.346654697218482e+34
3552633.6765781394,4.241103405421977e+26,3.346654697218482e+34
3618748.812411285,4.241103405421977e+26,3.346654697218482e+34
3686094.362172161,4.241103405421977e+26,3.346654697218482e+34
3754693.224073337,4.241103405421977e+26,3.346654697218482e+34
3824568.722466999,4.241103405421977e+26,3.346654697218482e+34
3895744.615775501,4.241103405421977e+26,3.346654697218482e+34
3968245.1045694863,4.241103405421977e+26,3.346654697218482e+34
4042094.83979631,4.241103405421977e+26,3.346654697218482e+34
4117318.9311616793,4.241103405421977e+26,3.346654697218482e+34
4193942.9556671865,4.241103405421977e+26,3.346654697218482e+34
4271992.966306777,4.241103405421977e+26,3.346654697218482e+34
4351495.500925054,4.241103405421977e+26,3.346654697218482e+34
4432477.5912404,4.241103405421977e+26,3.346654697218482e+34
4514966.772036103,4.241103405421977e+26,3.346654697218482e+34
4598991.090522438,4.241103405421977e+26,3.346654697218482e+34
4684579.115873045,4.241103405421977e+26,3.346654697218482e+34
4771759.948938751,4.241103405421977e+26,3.346654697218482e+34
4860563.232142139,4.241103405421977e+26,3.346654697218482e+34
4951019.159556352,4.241103405421977e+26,3.346654697218482e+34
5043158.487171359,4.241103405421977e+26,3.346654697218482e+34
5137012.543351339,4.241103405421977e+26,3.346654697218482e+34
5232613.239486668,4.241103405421977e+26,3.346654697218482e+34
5329993.080844093,4.241103405421977e+26,3.346654697218482e+34
5429185.177618943,4.241103405421977e+26,3.346654697218482e+34
5530223.2561929,4.241103405421977e+26,3.346654697218482e+34
5633141.670601352,4.241103405421977e+26,3.346654697218482e+34
5737975.41421414,4.241103405421977e+26,3.346654697218482e+34
5844760.1316336375,4.241103405421977e+26,3.346654697218482e+34
5953532.13081437,4.241103405421977e+26,3.346654697218482e+34
6064328.395408062,4.241103405421977e+26,3.346654697218482e+34
6177186.597338488,4.241103405421977e+26,3.346654697218482e+34
6292145.10961035,4.241103405421977e+26,3.346654697218482e+34
6409243.019356457,4.241103405421977e+26,3.346654697218482e+34
6528520.141127847,4.241103405421977e+26,3.346654697218482e+34
6650017.030431119,4.241103405421977e+26,3.346654697218482e+34
6773774.997517745,4.241103405421977e+26,3.346654697218482e+34
6899836.121430025,4.241103405421977e+26,3.346654697218482e+34
7028243.264308354,4.241103405421977e+26,3.346654697218482e+34
7159040.085964889,4.241103405421977e+26,3.346654697218482e+34
7292271.058728313,4.241103405421977e+26,3.346654697218482e+34
7427981.48256491,4.241103405421977e+26,3.346654697218482e+34
7566217.500481062,4.241103405421977e+26,3.346654697218482e+34
7707026.114212304,4.241103405421977e+26,3.346654697218482e+34
7850455.20020451,4.241103405421977e+26,3.346654697218482e+34
7996553.525892347,4.241103405421977e+26,3.346654697218482e+34
8145370.766280737,4.241103405421977e+26,3.346654697218482e+34
8296957.520834915,4.241103405421977e+26,3.346654697218482e+34
8451365.330684721,4.241103405421977e+26,3.346654697218482e+34
8608646.696149245,4.241103405421977e+26,3.346654697218482e+34
8768855.094587427,4.241103405421977e+26,3.346654697218482e+34
8932044.998580959,4.241103405421977e+26,3.346654697218482e+34
9098271.894455569,4.241103405421977e+26,3.346654697218482e+34
9267592.301146884,4.241103405421977e+26,3.346654697218482e+34
9440063.789417604,4.241103405421977e+26,3.346654697218482e+34
9615745.001432097,4.241103405421977e+26,3.346654697218482e+34
9794695.670695389,4.241103405421977e+26,3.346654697218482e+34
9976976.642363211,4.241103405421977e+26,3.346654697218482e+34
10162649.893929953,4.241103405421977e+26,3.346654697218482e+34
10351778.55630176,4.241103405421977e+26,3.346654697218482e+34
10544426.935261684,4.241103405421977e+26,3.346654697218482e+34
10740660.533334322,4.241103405421977e+26,3.346654697218482e+34
10940546.072057435,4.241103405421977e+26,3.346654697218482e+34
11144151.514667882,4.241103405421977e+26,3.346654697218482e+34
11351546.089209989,4.241103405421977e+26,3.346654697218482e+34
11562800.312073752,4.241103405421977e+26,3.346654697218482e+34
11777986.01197118,4.241103405421977e+26,3.346654697218482e+34
11997176.354358856,4.241103405421977e+26,3.346654697218482e+34
12220445.866314886,4.241103405421977e+26,3.346654697218482e+34
12447870.461879062,4.241103405421977e+26,3.346654697218482e+34
12679527.46786434,4.241103405421977e+26,3.346654697218482e+34
12915495.650148828,4.241103405421977e+26,3.346654697218482e+34
13155855.240457052,4.241103405421977e+26,3.346654697218482e+34
13400687.963639507,4.241103405421977e+26,3.346654697218482e+34
13650077.065460138,4.241103405421977e+26,3.346654697218482e+34
13904107.340900697,4.241103405421977e+26,3.346654697218482e+34
14162865.162991976,4.241103405421977e+26,3.346654697218482e+34
14426438.51218159,4.241103405421977e+26,3.346654697218482e+34
14694917.006248174,4.241103405421977e+26,3.346654697218482e+34
14968391.930772556,4.241103405421977e+26,3.346654697218482e+34
15246956.27017573,4.241103405421977e+26,3.346654697218482e+34
15530704.739334583,4.241103405421977e+26,3.346654697218482e+34
15819733.815786015,4.241103405421977e+26,3.346654697218482e+34
16114141.7725302,4.241103405421977e+26,3.346654697218482e+34
16414028.711444665,4.241103405421977e+26,3.346654697218482e+34
16719496.597319884,4.241103405421977e+26,3.346654697218482e+34
17030649.292528424,4.241103405421977e+26,3.346654697218482e+34
17347592.592339326,4.241103405421977e+26,3.346654697218482e+34
17670434.260889467,4.241103405421977e+26,3.346654697218482e+34
17999284.067824766,4.241103405421977e+26,3.346654697218482e+34
18334253.82562289,4.241103405421977e+26,3.346654697218482e+34
18675457.42761074,4.241103405421977e+26,3.346654697218482e+34
19023010.886689454,4.241103405421977e+26,3.346654697218482e+34
19377032.37477989,4.241103405421977e+26,3.346654697218482e+34
19737642.26300256,4.241103405421977e+26,3.346654697218482e+34
20104963.16260497,4.241103405421977e+26,3.346654697218482e+34
20479119.966650832,4.241103405421977e+26,3.346654697218482e+34
20860239.89248505,4.241103405421977e+26,3.346654697218482e+34
21248452.52498883,4.241103405421977e+26,3.346654697218482e+34
21643889.860640205,4.241103405421977e+26,3.346654697218482e+34
22046686.352394074,4.241103405421977e+26,3.346654697218482e+34
22456978.95539772,4.241103405421977e+26,3.346654697218482e+34
22874907.17355704,4.241103405421977e+26,3.346654697218482e+34
23300613.106969245,4.241103405421977e+26,3.346654697218482e+34
23734241.500238664,4.241103405421977e+26,3.346654697218482e+34
24175939.791691285,4.241103405421977e+26,3.346654697218482e+34
24625858.16350544,4.241103405421977e+26,3.346654697218482e+34
25084149.59277541,4.241103405421977e+26,3.346654697218482e+34
25550969.903525077,4.241103405421977e+26,3.346654697218482e+34
